step,sheep,wolves,mean_theta
0,14,9,0.5
1,14.8764,9,0.34
2,15.6277,8,0.5
3,16.6489,7,0.35
4,17.563,6,0.5125
5,18.8942,6,0.3143
6,20.1601,5,0.5
7,21.2337,5,0.7083
8,22.7147,5,0.55
9,24.1491,5,0.67
10,25.6742,5,0.67
11,27.2672,5,0.69
12,29.0042,5,0.66
13,30.7879,5,0.7
14,32.7491,5,0.66
15,34.7812,5,0.69
16,36.9776,5,0.67
17,39.2721,5,0.69
18,41.7737,5,0.66
19,44.3658,5,0.69
20,47.1919,5,0.66
21,50.0942,6,0.7
22,53.2852,6,0.66
23,56.5915,7,0.575
24,59.8852,8,0.6333
25,63.2058,9,0.5786
26,66.2586,10,0.5875
27,69.1674,12,0.5667
28,71.405,14,0.615
29,73.2436,16,0.5625
30,73.6794,18,0.6107
31,74.5231,21,0.5031
32,73.286,24,0.5889
33,72.1097,27,0.5024
34,69.7626,30,0.5021
35,66.8395,33,0.4778
36,61.6127,36,0.54
37,56.8623,39,0.4879
38,50.0076,41,0.5569
39,43.5666,42,0.5333
40,37.6437,42,0.5232
41,32.9608,42,0.4857
42,27.7728,40,0.5571
43,23.6305,37,0.5393
44,21.3147,34,0.45
45,19.7651,31,0.4243
46,18.6761,28,0.4147
47,18.0476,26,0.3919
48,17.1127,23,0.4929
49,16.9228,21,0.3885
50,16.9025,19,0.4
51,17.1053,17,0.381
52,17.0754,16,0.4868
53,17.3179,14,0.4588
54,17.4399,13,0.5281
55,17.8507,12,0.4964
56,18.1238,11,0.5923
57,18.6104,11,0.5542
58,19.2943,10,0.5227
59,19.9397,9,0.55
60,20.8918,9,0.475
61,21.6366,8,0.65
62,22.6936,8,0.5167
63,23.7772,7,0.5938
64,24.9649,7,0.5687
65,26.5002,7,0.5
66,27.8239,7,0.65
67,29.076,7,0.7143
68,30.5443,7,0.6429
69,31.9356,7,0.7071
70,33.5132,7,0.6571
71,35.0398,7,0.7071
72,36.7322,7,0.6714
73,38.4053,7,0.7071
74,40.3026,7,0.6571
75,42.1605,8,0.7
76,44.2896,8,0.6429
77,46.1365,9,0.6625
78,47.9843,9,0.6813
79,50.3019,10,0.5222
80,51.9845,11,0.6722
81,54.2094,11,0.52
82,56.2613,13,0.5136
83,57.4005,13,0.6591
84,59.2259,15,0.4769
85,59.8714,17,0.6231
86,59.8984,18,0.6033
87,60.3207,20,0.4971
88,60.2151,21,0.5139
89,60.176,22,0.4575
90,59.8721,24,0.4548
91,58.5489,25,0.5045
92,56.933,26,0.4833
93,55.6747,28,0.444
94,53.1276,29,0.5096
95,50.0542,31,0.5125
96,46.3327,32,0.5466
97,41.9704,33,0.5694
98,38.042,33,0.55
99,34.7742,33,0.5121
100,30.7543,33,0.5939
101,27.825,32,0.5379
102,24.5931,30,0.5955
103,23.3327,28,0.4297
104,22.4705,26,0.415
105,21.7268,23,0.4321
106,21.2466,22,0.4269
107,21.1043,20,0.4217
108,21.3343,18,0.3682
109,21.2266,16,0.4775
110,21.9716,15,0.3278
111,22.2353,14,0.5
112,22.282,14,0.5933
113,22.7944,13,0.5
114,22.8674,12,0.6286
115,23.3053,12,0.5654
116,23.8157,11,0.5917
117,24.298,11,0.6042
118,24.79,11,0.6591
119,25.2647,10,0.6682
120,25.7207,10,0.6773
121,26.5387,10,0.62
122,27.295,9,0.65
123,28.4032,9,0.54
124,29.697,9,0.55
125,30.9517,9,0.5833
126,32.021,9,0.6611
127,33.2506,9,0.6222
