step,sheep,wolves,mean_theta
0,15,10,0.5
1,15.3202,9,0.715
2,15.9591,8,0.53
3,16.5456,8,0.6389
4,17.3812,7,0.5625
5,18.5075,6,0.4
6,19.666,6,0.4857
7,21.1134,5,0.4
8,22.4351,5,0.5667
9,23.8272,5,0.69
10,25.463,5,0.57
11,27.029,5,0.7
12,28.8548,5,0.59
13,30.6452,5,0.69
14,32.5973,5,0.66
15,34.62,5,0.69
16,36.8062,5,0.67
17,39.09,5,0.69
18,41.5801,5,0.66
19,44.1601,5,0.69
20,46.9488,6,0.67
21,49.8362,6,0.7
22,52.7641,7,0.625
23,55.7188,8,0.6667
24,58.4407,8,0.6643
25,61.3598,9,0.5687
26,64.1885,11,0.6125
27,66.618,13,0.6278
28,68.1869,14,0.6318
29,69.4552,17,0.5692
30,70.0212,20,0.5964
31,68.3197,22,0.6647
32,67.2983,23,0.5225
33,67.7728,27,0.3841
34,64.784,29,0.5696
35,61.4282,32,0.5111
36,57.0637,35,0.5362
37,51.2832,37,0.5719
38,46.3138,38,0.5114
39,41.1637,38,0.5189
40,37.1523,38,0.4724
41,31.8358,38,0.5816
42,27.5253,37,0.5632
43,23.6015,35,0.5803
44,21.4833,32,0.4662
45,20.1696,29,0.4186
46,19.0139,27,0.4469
47,18.6146,24,0.3793
48,17.9984,22,0.4481
49,17.6403,20,0.4542
50,17.7355,18,0.3909
51,17.9288,16,0.405
52,18.3511,15,0.3861
53,18.8337,14,0.4188
54,19.3187,13,0.45
55,19.4867,12,0.5929
56,20.0207,11,0.5077
57,20.3821,10,0.6208
58,21.3553,10,0.4318
59,22.0579,9,0.61
60,22.7351,9,0.63
61,23.6206,8,0.6167
62,24.4237,8,0.6667
63,25.4556,8,0.6562
64,26.5311,8,0.6562
65,27.5499,8,0.7
66,28.8351,8,0.6062
67,29.9265,7,0.7063
68,31.4542,7,0.5563
69,33.3714,7,0.5071
70,35.1668,7,0.6
71,36.7686,7,0.7071
72,38.4839,7,0.6929
73,40.766,7,0.5286
74,42.8471,7,0.6357
75,45.3172,8,0.55
76,47.4811,8,0.6786
77,50.0095,9,0.5312
78,51.9298,10,0.7
79,54.438,10,0.5222
80,56.7979,11,0.515
81,58.6353,13,0.615
82,60.2742,14,0.5955
83,61.0638,15,0.6077
84,62.166,17,0.5321
85,63.3223,19,0.4933
86,62.4453,21,0.6088
87,61.3056,22,0.5658
88,61.4007,23,0.4262
89,60.8204,26,0.4523
90,57.7703,27,0.5935
91,55.9852,28,0.4577
92,54.9942,28,0.3963
93,54.8375,29,0.3339
94,52.6906,29,0.4518
95,50.7727,31,0.4276
96,46.6068,32,0.5707
97,42.5007,33,0.5516
98,38.7564,33,0.5344
99,35.0862,34,0.5364
100,30.5285,34,0.6333
101,27.7046,32,0.5147
102,25.4924,30,0.4809
103,24.1999,28,0.4281
104,23.1194,25,0.4383
105,22.6085,23,0.3964
106,22.2207,22,0.426
107,22.0963,20,0.4174
108,22.0819,18,0.4159
109,21.9947,17,0.4725
110,22.4764,16,0.3944
111,22.264,15,0.5853
112,23.0332,14,0.3719
113,23.1956,13,0.5633
114,24.0735,12,0.4036
115,24.4816,11,0.5808
116,25.5563,11,0.425
117,26.622,10,0.4818
118,27.3222,10,0.6091
119,28.6569,9,0.465
120,29.8676,9,0.525
121,31.2938,9,0.5278
122,32.3234,9,0.6778
123,33.6001,9,0.6111
124,34.6317,9,0.7
125,36.1329,9,0.5722
126,37.282,9,0.6889
127,38.6521,10,0.6389
128,39.7749,10,0.7167
129,41.0835,10,0.61
130,42.0284,11,0.7
131,43.2494,11,0.645
132,45.0529,12,0.4818
133,46.0148,12,0.65
134,47.4274,13,0.525
135,48.0487,14,0.6583
136,49.3124,14,0.5154
137,50.2838,16,0.5214
138,50.2788,16,0.65
139,50.7162,18,0.5188
140,50.3207,19,0.6125
141,49.513,20,0.5861
142,49.4536,20,0.4842
143,49.9382,20,0.41
144,49.6036,22,0.485
145,48.1527,22,0.5875
146,47.6712,23,0.4545
147,46.6439,23,0.5023
148,46.1005,24,0.4413
149,44.2703,24,0.5522
150,42.9024,25,0.4958
151,39.8777,25,0.6458
152,38.492,26,0.49
153,36.3711,26,0.564
154,34.6271,26,0.5173
155,32.3001,26,0.5846
156,29.1703,26,0.6885
157,27.1779,25,0.5885
158,25.7701,24,0.5308
159,24.9313,22,0.482
160,24.7917,20,0.4
161,24.8983,19,0.3955
162,24.6219,18,0.505
163,24.9445,17,0.4158
164,24.8871,16,0.5167
165,25.5142,15,0.4
166,25.2872,14,0.6188
167,25.9939,13,0.4367
168,26.8777,13,0.4286
169,27.3333,12,0.5808
170,27.6764,12,0.6115
171,28.8609,11,0.4333
172,29.4136,11,0.6125
173,30.5107,11,0.5182
174,31.1453,11,0.6545
175,31.9302,11,0.6182
176,33.1563,11,0.5091
177,34.0466,11,0.6045
178,34.9045,11,0.6182
179,35.8993,11,0.5909
180,36.5473,11,0.6773
181,37.6291,11,0.5818
182,38.4739,11,0.6409
183,39.2953,11,0.65
184,40.3071,12,0.6136
185,41.2342,12,0.6364
186,42.2053,13,0.5792
187,42.851,13,0.6417
188,43.2474,14,0.6346
189,43.5285,15,0.6538
190,44.4339,15,0.5143
191,44.3561,16,0.6167
192,44.742,16,0.5533
193,45.7711,17,0.4375
194,45.5399,17,0.5969
195,45.6356,18,0.5235
196,45.2545,19,0.5794
197,44.9513,19,0.5389
198,45.5649,19,0.4132
199,45.2596,20,0.5105
200,43.7864,20,0.6342
201,43.5653,20,0.4775
202,43.8485,20,0.425
203,43.3135,21,0.51
204,41.9037,21,0.6025
205,41.6229,21,0.4619
206,41.6187,21,0.4333
207,40.7219,21,0.5262
208,40.0459,22,0.5048
209,38.2358,22,0.6286
210,37.6852,22,0.4727
211,36.5622,22,0.5364
212,34.6281,23,0.6318
213,32.5105,23,0.6659
214,31.506,23,0.5174
215,29.2675,23,0.6761
216,27.6065,23,0.6196
217,25.5844,22,0.6848
218,24.034,21,0.6348
219,23.8994,19,0.4364
220,24.2124,18,0.3762
221,23.7972,17,0.5605
222,24.3314,16,0.3917
223,24.2755,14,0.5471
224,25.1409,14,0.3656
225,25.6638,13,0.5143
226,25.7036,13,0.6393
227,26.4362,12,0.5
228,27.0297,12,0.5423
229,27.9487,11,0.5
230,28.5454,11,0.5958
231,29.2804,11,0.6136
232,30.0505,11,0.6091
233,31.1548,10,0.5227
234,31.8543,10,0.6409
235,33.2877,10,0.5
236,34.4195,10,0.6
237,36.0252,10,0.485
238,37.5472,10,0.525
239,38.7619,10,0.615
240,40.1864,10,0.575
241,41.8622,10,0.53
