step,sheep,wolves,mean_theta
0,17,10,0.5
1,17.2936,10,0.1339
2,17.5915,10,0.1359
3,17.8939,9,0.1379
4,18.2007,9,0.1399
5,18.5172,9,0.142
6,18.8386,9,0.1441
7,19.1648,9,0.1462
8,19.4959,8,0.1484
9,19.8319,8,0.1506
10,20.1791,8,0.1528
11,20.5317,8,0.155
12,20.8896,7,0.1573
13,21.253,7,0.1596
14,21.6289,7,0.1619
15,22.0107,7,0.1643
16,22.3985,7,0.1667
17,22.7924,7,0.1692
18,23.1924,6,0.1716
19,23.5985,6,0.1741
20,24.0195,6,0.1766
21,24.4472,6,0.1792
22,24.8817,6,0.1818
23,25.3232,6,0.1845
24,25.7716,6,0.1871
25,26.2272,5,0.1898
26,26.6899,5,0.1925
27,27.1706,5,0.1953
28,27.6591,5,0.1981
29,28.1556,5,0.2009
30,28.6602,5,0.2038
31,29.1729,5,0.2067
32,29.694,5,0.2096
33,30.2235,5,0.2126
34,30.7616,5,0.2155
35,31.3082,4,0.2185
36,31.8636,4,0.2216
37,32.4425,4,0.2246
38,33.031,4,0.2278
39,33.6294,4,0.2309
40,34.2378,4,0.2341
41,34.8562,4,0.2374
42,35.4849,4,0.2406
43,36.124,4,0.2439
44,36.7736,4,0.2472
45,37.4339,4,0.2505
46,38.105,4,0.2539
47,38.7871,4,0.2573
48,39.4803,4,0.2607
49,40.1848,3,0.2641
50,40.9008,3,0.2676
51,41.651,3,0.271
52,42.414,3,0.2747
53,43.19,3,0.2783
54,43.9793,3,0.2819
55,44.782,3,0.2856
56,45.5983,3,0.2893
57,46.4285,3,0.2931
58,47.2728,3,0.2968
59,48.1313,3,0.3006
60,49.0042,3,0.3044
61,49.8919,3,0.3082
62,50.7944,3,0.312
63,51.7121,3,0.3159
64,52.6452,3,0.3198
65,53.5938,3,0.3237
66,54.5582,3,0.3276
67,55.5387,3,0.3315
68,56.5354,3,0.3355
69,57.5487,3,0.3395
70,58.5787,3,0.3435
71,59.6257,3,0.3475
72,60.6899,3,0.3515
