step,sheep,wolves,mean_theta
0,15,9,0.5
1,15.84,8,0.4
2,16.849,8,0.3667
3,18.0057,7,0.3563
4,19.2913,6,0.325
5,20.743,5,0.3214
6,22.3723,5,0.325
7,24.2158,5,0.32
8,26.1979,4,0.33
9,28.3566,4,0.32
10,30.7867,3,0.325
11,33.4252,3,0.325
12,36.2713,3,0.45
13,39.2401,3,0.55
14,42.3872,3,0.6
15,45.8566,3,0.55
16,49.5343,3,0.6
17,53.5886,3,0.55
18,57.8865,3,0.6
19,62.72,4,0.5
20,67.8191,4,0.5667
21,72.9598,5,0.55
22,78.5704,6,0.525
23,83.921,7,0.58
24,88.9437,9,0.6083
25,94.0224,11,0.5571
26,97.4124,14,0.6459
27,100.237,18,0.5868
28,101.991,21,0.5357
29,103.4558,25,0.4325
30,103.996,29,0.4103
31,102.3722,34,0.4204
32,98.8189,40,0.4223
33,93.5921,45,0.4088
34,86.1793,50,0.4073
35,78.0406,53,0.3928
36,69.2401,56,0.3869
37,61.0052,57,0.3755
38,53.2036,57,0.3699
39,46.5805,56,0.358
40,41.4831,53,0.334
41,37.6502,49,0.3123
42,34.7098,46,0.3055
43,32.629,42,0.2967
44,31.0824,39,0.2913
45,30.1903,35,0.2786
46,29.7058,32,0.2705
47,29.6701,29,0.2629
48,30.0588,26,0.2469
49,30.651,24,0.2517
50,31.474,22,0.2558
51,32.5787,20,0.2458
52,33.9372,18,0.2409
53,35.4831,16,0.2475
54,37.353,15,0.2389
55,39.4653,14,0.2469
56,41.8925,13,0.2333
57,44.561,12,0.2357
58,47.375,11,0.2577
59,50.497,11,0.2583
60,53.9637,10,0.2591
61,57.5792,10,0.2727
62,61.6587,10,0.265
63,65.9933,9,0.27
64,70.4875,9,0.29
65,75.3652,9,0.3111
66,80.0002,10,0.3889
67,84.4802,12,0.4444
68,88.7929,13,0.445
69,92.4059,15,0.4493
70,96.5429,17,0.3862
71,100.4346,18,0.3618
72,104.8297,20,0.3007
73,108.6787,22,0.3196
74,112.1958,24,0.3074
75,115.6957,26,0.2843
76,117.8782,30,0.3073
77,118.8427,34,0.321
78,117.8412,39,0.3286
79,114.7894,45,0.3366
80,108.6932,51,0.3569
81,100.8654,58,0.3475
82,90.6805,63,0.3582
83,79.4402,66,0.351
84,68.6944,67,0.3395
85,59.2874,67,0.3264
86,51.5217,65,0.3134
87,45.3683,62,0.2977
88,40.5644,58,0.288
89,36.9853,53,0.276
90,34.4185,49,0.2655
91,32.5032,45,0.267
92,31.2485,40,0.2571
93,30.5751,37,0.2456
94,30.4712,33,0.235
95,30.619,30,0.2338
96,31.1043,27,0.2318
97,31.8539,25,0.23
98,32.7267,22,0.2444
99,33.8214,20,0.242
100,35.1573,19,0.25
101,36.7974,17,0.2425
102,38.6962,16,0.2316
103,40.8419,14,0.2382
104,43.1739,14,0.2437
105,45.7341,13,0.2643
106,48.3204,12,0.2821
107,51.239,12,0.2769
108,54.5593,11,0.2667
109,58.0047,11,0.2792
110,61.8591,11,0.2773
111,66.0036,10,0.2727
112,70.4622,10,0.2682
113,75.4544,10,0.265
114,80.8419,10,0.26
115,86.3027,10,0.295
116,91.7528,11,0.335
117,97.0928,13,0.38
118,101.8149,15,0.4245
119,106.2897,17,0.392
120,110.8209,19,0.3477
121,115.4477,21,0.3115
122,119.5673,23,0.3077
123,123.5033,26,0.2904
124,127.0974,30,0.2802
125,127.9864,35,0.3252
126,126.4634,41,0.3391
127,122.4502,50,0.3422
128,113.3793,59,0.386
129,100.2481,66,0.3924
130,87.4021,71,0.3515
131,73.4326,74,0.3579
132,60.8587,74,0.3473
133,50.4593,73,0.3328
134,42.2908,69,0.3217
135,36.1273,64,0.306
136,31.792,59,0.2899
137,28.5715,54,0.2859
138,26.3215,49,0.2754
139,24.5961,44,0.2787
140,23.5656,39,0.2633
141,22.9929,35,0.2568
142,22.7377,31,0.259
143,22.898,28,0.2414
144,23.3239,25,0.2387
145,23.9117,22,0.2429
146,24.751,20,0.236
147,25.7831,18,0.2409
148,27.0426,16,0.2325
149,28.4826,14,0.2361
150,30.1716,13,0.2313
151,32.1599,12,0.2214
152,34.2793,11,0.2385
153,36.6514,10,0.2333
154,39.1675,9,0.2591
155,41.9856,8,0.255
156,45.0296,8,0.2778
157,48.319,8,0.3062
158,51.9815,7,0.275
159,55.7788,7,0.3062
160,60.0068,7,0.3143
161,64.1593,7,0.4
162,68.2462,8,0.4714
163,72.2932,9,0.5286
164,76.2621,10,0.5125
165,79.5389,12,0.5761
166,83.4301,13,0.4643
167,87.403,14,0.3968
168,91.8053,15,0.3471
169,96.0277,17,0.3507
170,100.4018,18,0.33
171,104.3886,20,0.3224
172,108.05,22,0.3279
173,111.4549,25,0.3113
174,114.1763,27,0.3123
175,116.2652,30,0.2971
176,117.5054,33,0.3008
177,117.8955,37,0.293
178,116.7212,42,0.3029
179,113.2828,47,0.3181
180,107.372,53,0.3294
181,100.0552,58,0.3252
182,90.7273,63,0.3314
183,79.1513,67,0.3567
184,67.2304,69,0.3616
185,56.35,69,0.3553
186,47.4058,67,0.3409
187,40.7205,64,0.3176
188,35.6305,59,0.3053
189,31.6748,54,0.2997
190,28.977,49,0.2853
191,27.1306,45,0.2756
192,25.7849,40,0.2776
