step,sheep,wolves,mean_theta
0,19,10,0.5
1,20.064,9,0.4
2,21.309,8,0.345
3,22.7015,7,0.35
4,24.2974,6,0.3375
5,26.1258,6,0.3214
6,28.1493,5,0.3417
7,30.3449,5,0.3333
8,32.8453,5,0.32
9,35.5337,4,0.33
10,38.4617,4,0.32
11,41.5463,4,0.45
12,44.6955,4,0.55
13,47.9851,4,0.6
14,51.6224,4,0.55
15,55.4218,4,0.6
16,59.6532,5,0.5375
17,64.0765,5,0.5875
18,68.6164,6,0.53
19,73.4401,7,0.54
20,78.1586,8,0.5417
21,82.7074,10,0.5429
22,86.8842,11,0.5625
23,91.1658,13,0.4611
24,95.4579,14,0.4374
25,99.6389,16,0.393
26,103.9666,18,0.3673
27,107.923,21,0.352
28,110.941,24,0.3638
29,112.3108,28,0.3795
30,112.2772,34,0.3799
31,109.5481,40,0.4036
32,103.309,48,0.4197
33,93.3966,56,0.4453
34,80.3807,63,0.4533
35,65.651,69,0.4598
36,50.5816,71,0.4755
37,37.4086,71,0.4749
38,27.1695,67,0.4785
39,19.9131,61,0.47
40,14.8882,56,0.4781
41,11.5302,50,0.4852
42,9.2316,44,0.486
43,7.6752,38,0.4883
44,6.6349,34,0.4867
45,5.9557,29,0.4842
46,5.4869,25,0.4778
47,5.247,22,0.4506
48,5.1955,19,0.3993
49,5.2457,16,0.3733
50,5.3801,14,0.3559
51,5.6041,12,0.3316
52,5.9084,11,0.2968
53,6.2681,9,0.2963
54,6.6807,8,0.2825
55,7.1424,7,0.312
56,7.6306,6,0.3597
57,8.1712,5,0.3786
58,8.8041,5,0.3417
59,9.5247,4,0.33
60,10.3095,4,0.32
61,11.193,3,0.325
62,12.1523,3,0.325
63,13.2405,2,0.3167
64,14.4189,2,0.3333
65,15.7577,2,0.325
66,17.2208,2,0.325
67,18.7819,2,0.425
68,20.4535,1,0.5
69,22.2401,1,0.575
70,24.354,1,0.45
71,26.6421,1,0.55
72,29.1744,1,0.45
73,31.9153,1,0.55
74,34.9489,1,0.45
75,38.2323,1,0.55
76,41.8032,1,0.6
77,45.7766,1,0.45
78,50.0773,1,0.55
79,54.7546,1,0.6
80,59.8987,1,0.55
81,65.5921,1,0.45
82,71.7545,1,0.55
83,78.4169,1,0.65
84,85.7842,1,0.55
85,93.938,1,0.45
86,102.7634,1,0.55
87,112.5311,2,0.45
88,123.1034,3,0.55
89,133.8565,4,0.575
90,144.6948,5,0.5767
91,155.9015,8,0.5125
92,167.2043,12,0.5
93,175.8531,17,0.5486
94,183.5248,25,0.4271
95,186.7969,38,0.4394
96,180.2238,59,0.4916
97,158.6389,86,0.5258
98,122.6625,112,0.5035
99,77.0638,130,0.4987
100,34.8923,129,0.5253
101,12.7545,115,0.5136
102,4.861,100,0.5066
103,2.1588,86,0.5185
104,1.1957,74,0.4965
105,0.7914,63,0.4631
106,0.5689,53,0.4683
107,0.4512,46,0.4427
108,0.3846,39,0.425
109,0.3403,33,0.4252
110,0.3159,28,0.4004
111,0.3072,24,0.3514
112,0.3066,20,0.3309
113,0.314,17,0.2874
114,0.3267,15,0.27
115,0.3441,12,0.25
116,0.3651,11,0.2367
117,0.3899,9,0.2417
118,0.4182,8,0.2273
119,0.4495,7,0.2556
120,0.4828,5,0.2938
121,0.5207,5,0.2786
122,0.5639,4,0.31
123,0.6104,3,0.32
124,0.6627,3,0.325
125,0.722,2,0.3167
126,0.7863,2,0.3333
127,0.8593,2,0.325
128,0.9391,2,0.325
129,1.0263,1,0.325
130,1.1227,1,0.275
131,1.2312,1,0.3
132,1.3496,1,0.35
133,1.4801,1,0.3
134,1.6224,1,0.35
135,1.7793,0,0.3
136,1.9504,0,0.35
137,2.1455,0,0.0
138,2.36,0,0.0
139,2.596,0,0.0
140,2.8556,0,0.0
141,3.1412,0,0.0
142,3.4553,0,0.0
143,3.8008,0,0.0
144,4.1809,0,0.0
145,4.599,0,0.0
146,5.0589,0,0.0
147,5.5648,0,0.0
148,6.1213,0,0.0
