step,sheep,wolves,mean_theta
0,15,9,0.5
1,15.906,8,0.36
2,16.893,8,0.3833
3,18.0341,7,0.3687
4,19.3019,6,0.3375
5,20.7544,5,0.3214
6,22.3846,5,0.325
7,24.2291,5,0.32
8,26.2122,4,0.33
9,28.3721,4,0.32
10,30.8036,3,0.325
11,33.4435,3,0.325
12,36.2912,3,0.45
13,39.2616,3,0.55
14,42.4752,3,0.55
15,45.9985,3,0.5167
16,49.7129,3,0.5833
17,53.7546,3,0.5667
18,58.0953,3,0.5833
19,62.8184,4,0.5667
20,67.891,4,0.5833
21,72.8878,5,0.6
22,78.3726,6,0.5625
23,83.6235,7,0.6
24,88.9044,9,0.5583
25,94.0786,11,0.5429
26,98.2086,14,0.5667
27,101.7638,16,0.5273
28,104.7459,19,0.4591
29,107.6941,21,0.4083
30,110.8846,24,0.3367
31,113.1013,28,0.3464
32,114.4211,32,0.3346
33,113.0516,36,0.3635
34,111.2335,40,0.3298
35,108.69,45,0.3103
36,103.8868,50,0.3277
37,97.2638,54,0.3308
38,89.434,58,0.3282
39,81.5057,59,0.3176
40,74.1907,60,0.2974
41,67.5731,60,0.2915
42,61.4051,60,0.2898
43,55.9615,58,0.2858
44,51.216,55,0.28
45,47.5771,52,0.2681
46,45.3219,48,0.2436
47,43.6971,45,0.2375
48,42.1787,42,0.2552
49,41.3625,39,0.2411
50,40.6759,36,0.2524
51,40.1796,33,0.2615
52,40.0872,31,0.2583
53,40.3919,28,0.2545
54,41.121,26,0.2403
55,41.9084,24,0.2625
56,43.2642,23,0.2365
57,44.8541,21,0.2396
58,46.7492,20,0.2283
59,49.0329,18,0.2214
60,51.4282,17,0.2325
61,54.2799,16,0.225
62,57.0807,16,0.2588
63,60.0575,15,0.2719
64,63.0243,15,0.2875
65,66.415,15,0.28
66,70.0612,15,0.2733
67,73.9075,15,0.2733
68,77.7212,15,0.2933
69,82.159,15,0.26
70,86.5792,15,0.28
71,91.4276,15,0.2667
72,96.3967,16,0.2767
73,101.6359,17,0.2767
74,106.9921,18,0.2687
75,112.101,20,0.2794
76,116.4053,22,0.3111
77,120.4911,25,0.295
78,123.7925,28,0.3
79,125.9108,32,0.3014
80,126.8677,37,0.3
81,124.8107,43,0.3302
82,120.6065,50,0.3285
83,113.6692,56,0.333
84,104.784,62,0.3239
85,94.0697,67,0.3283
86,81.9619,70,0.3354
87,71.102,71,0.3155
88,61.6922,71,0.3017
89,54.0774,68,0.2861
90,48.1162,64,0.2692
91,44.1154,60,0.2449
92,40.4472,55,0.2602
93,38.1295,51,0.2383
94,36.2383,46,0.2473
95,34.8794,42,0.2451
96,34.0894,39,0.2424
97,33.636,35,0.2452
98,33.5586,32,0.2385
99,33.7398,29,0.2457
100,34.2932,27,0.2375
101,35.1574,24,0.2345
