step,sheep,wolves,mean_theta
0,10,9,0.5
1,10.9083,8,0.0833
2,11.9017,7,0.0902
3,12.9896,6,0.0976
4,14.183,5,0.1056
5,15.4944,4,0.1142
6,16.9386,4,0.1235
7,18.533,3,0.1334
8,20.2687,3,0.1442
9,22.1915,2,0.1556
10,24.2877,2,0.1679
11,26.6199,2,0.1809
12,29.1677,2,0.1948
13,31.95,2,0.2096
14,34.9868,1,0.2251
15,38.2997,1,0.2413
16,42.0209,1,0.2583
17,46.0952,1,0.2764
18,50.555,1,0.2953
19,55.4354,1,0.3149
20,60.7746,1,0.3351
21,66.6142,1,0.3559
22,72.9992,1,0.3772
23,79.9788,1,0.3989
24,87.6064,1,0.421
25,95.9398,1,0.4433
26,105.0421,1,0.4659
27,110,1,0.4885
28,110,1,0.5
29,110,2,0.5
30,110,2,0.5
31,110,3,0.5
32,110,4,0.5
33,110,5,0.5
34,110,6,0.5
35,110,7,0.5
36,110,9,0.5
37,110,12,0.5
38,110,15,0.5
39,110,19,0.5
40,110,24,0.5
41,109.505,30,0.5
42,106.0334,37,0.4989
43,99.4625,45,0.4908
44,90.1864,52,0.4748
45,79.0931,57,0.4505
46,68.0791,59,0.4183
47,58.5684,60,0.3823
48,51.2185,59,0.3474
49,45.6009,56,0.3177
50,41.4877,52,0.2931
51,38.6374,48,0.2739
52,36.7562,45,0.2599
53,35.5711,41,0.2505
54,34.8257,37,0.2444
55,34.5314,34,0.2405
56,34.6267,31,0.2389
57,34.9887,28,0.2394
58,35.6084,26,0.2413
59,36.4872,24,0.2445
60,37.5366,22,0.2491
61,38.769,20,0.2544
62,40.201,19,0.2606
63,41.8539,18,0.2676
64,43.6283,17,0.2756
65,45.538,16,0.284
66,47.5986,15,0.2928
67,49.8283,15,0.302
68,52.2479,14,0.3118
69,54.6966,14,0.322
70,57.3688,14,0.3321
71,60.0774,14,0.3428
72,62.817,14,0.3532
73,65.5824,14,0.3635
74,68.3683,14,0.3735
75,71.1694,15,0.3833
76,73.9809,16,0.3928
77,76.4705,18,0.4021
78,78.5981,20,0.4101
79,79.9723,22,0.4167
80,80.563,24,0.421
81,80.377,26,0.4228
82,79.4559,29,0.4222
83,77.8711,32,0.4194
84,75.3618,34,0.4145
85,72.1129,36,0.4066
86,68.6445,38,0.396
87,65.0637,39,0.3843
88,61.4623,40,0.3717
89,58.1569,40,0.3585
90,55.1226,40,0.3458
91,52.5382,40,0.3338
92,50.3198,38,0.3232
93,48.4025,37,0.3139
94,47.0604,35,0.3056
95,46.0274,33,0.2996
96,45.4027,32,0.295
97,45.1278,30,0.2922
98,45.0195,29,0.2909
99,45.2069,27,0.2904
100,45.5272,26,0.2913
101,46.1218,25,0.2927
102,46.8371,23,0.2954
103,47.6743,22,0.2986
104,48.7948,22,0.3024
105,50.0458,21,0.3073
