step,sheep,wolves,mean_theta
0,20,9,0.5
1,21.34,9,0.3
2,22.7346,8,0.35
3,24.2828,7,0.3222
4,25.9632,6,0.35
5,27.9597,6,0.3
6,30.1098,6,0.35
7,32.359,5,0.3833
8,34.8474,5,0.35
9,37.5655,5,0.4
10,40.3924,5,0.45
11,43.2097,5,0.55
12,46.1048,5,0.6
13,49.067,5,0.65
14,52.0846,6,0.7
15,55.1446,7,0.75
16,57.9901,8,0.7333
17,60.3126,9,0.7786
18,62.9603,10,0.6375
19,65.4126,12,0.6167
20,67.7445,14,0.585
21,69.1164,16,0.6042
22,69.8317,18,0.5821
23,69.9246,21,0.5606
24,68.6869,24,0.5944
25,66.3756,27,0.5786
26,63.4119,29,0.5479
27,60.6294,31,0.4844
28,58.2558,31,0.4362
29,56.2955,32,0.3919
30,54.2463,32,0.4
31,52.0927,32,0.3969
32,50.0533,32,0.3953
33,48.3966,32,0.3781
34,47.0076,32,0.3656
35,45.555,31,0.3719
36,44.3228,30,0.3609
37,43.0263,30,0.379
38,41.6968,29,0.3967
39,40.7065,27,0.375
40,40.4338,27,0.3345
41,39.6292,25,0.4037
42,39.429,25,0.3537
43,39.0781,24,0.396
44,38.5799,23,0.41
45,38.385,22,0.3979
46,38.8034,21,0.3522
47,38.9063,20,0.4023
48,39.2447,20,0.3952
49,39.7373,19,0.3975
50,40.6294,18,0.3525
51,41.2957,18,0.4
52,42.0184,17,0.4167
53,42.8923,17,0.4
54,43.8081,17,0.4206
55,44.9121,17,0.4
56,46.0685,16,0.3971
57,47.2295,16,0.4
58,48.3158,16,0.4375
59,49.0284,16,0.4844
60,49.8325,17,0.475
61,50.7594,17,0.4625
62,51.6756,18,0.4382
63,52.3241,18,0.4676
64,53.211,18,0.4194
65,54.347,19,0.3972
66,54.7302,19,0.4694
67,55.4472,19,0.4158
68,56.448,20,0.3921
69,57.56,20,0.3842
70,58.1241,21,0.41
71,58.8535,21,0.3975
72,58.88,22,0.431
73,59.4894,23,0.3881
74,59.2872,24,0.4273
75,58.9226,24,0.4196
76,58.6704,25,0.395
77,58.0514,26,0.4188
78,57.2793,26,0.412
79,56.801,26,0.3788
80,56.7516,26,0.3527
81,56.8396,26,0.3442
82,56.3337,26,0.3808
83,56.6379,26,0.3308
84,56.7382,26,0.3435
85,56.1708,26,0.3846
86,55.8871,26,0.3673
87,55.7586,26,0.3577
88,55.477,26,0.3673
89,55.8681,26,0.325
90,56.1083,26,0.3346
91,55.7633,26,0.3712
92,55.451,26,0.3692
93,55.8114,26,0.3269
94,55.4068,26,0.375
95,55.127,26,0.3673
96,54.606,26,0.3827
97,54.3303,26,0.3673
98,54.0559,26,0.3673
99,53.6937,26,0.3731
100,53.334,26,0.3731
101,52.83,26,0.3827
102,52.2726,26,0.3865
103,52.138,26,0.3587
104,51.8174,26,0.3712
105,51.8122,26,0.35
106,51.4651,26,0.3731
107,51.2052,26,0.3673
108,50.7776,26,0.3788
109,50.4653,26,0.3712
110,49.9884,25,0.3827
111,50.1209,25,0.3404
112,49.7299,25,0.392
113,49.6429,25,0.37
114,49.3103,25,0.388
115,49.1698,24,0.374
116,48.7862,24,0.392
117,48.5667,24,0.3958
118,48.5619,24,0.3792
119,48.0762,24,0.4167
120,47.3839,24,0.4333
121,47.0143,24,0.4083
122,46.9579,23,0.3833
123,47.0049,23,0.375
124,46.9485,23,0.4
125,46.763,23,0.4109
126,46.8612,23,0.387
127,46.5215,22,0.4239
128,46.568,22,0.3913
129,46.6914,22,0.4023
130,46.9179,22,0.3932
131,46.9906,22,0.4068
132,46.96,21,0.4159
133,47.1878,21,0.3932
134,47.2869,21,0.4238
