step,sheep,wolves,mean_theta
0,16,9,0.5
1,17.3765,8,0.127
2,18.8795,7,0.1364
3,20.524,6,0.1465
4,22.328,5,0.1572
5,24.3121,5,0.1687
6,26.5013,4,0.181
7,28.8684,4,0.1941
8,31.4912,3,0.2079
9,34.3319,3,0.2226
10,37.4956,3,0.2379
11,40.9306,3,0.2542
12,44.6574,3,0.2712
13,48.6976,2,0.2888
14,53.0742,2,0.3069
15,58.0016,2,0.3255
16,63.3612,2,0.3452
17,69.1879,2,0.3655
18,75.519,2,0.3861
19,82.3946,2,0.4071
20,89.8577,2,0.4283
21,97.9547,3,0.4496
22,106.735,3,0.471
23,110,4,0.4925
24,110,5,0.5
25,110,6,0.5
26,110,8,0.5
27,110,10,0.5
28,110,13,0.5
29,110,16,0.5
30,110,20,0.5
31,110,26,0.5
32,108.9,32,0.5
33,104.2955,40,0.4975
34,96.8577,47,0.4867
35,86.5886,54,0.4682
36,75.5298,58,0.4405
37,64.8182,60,0.4071
38,55.967,60,0.3708
39,49.1075,58,0.3372
40,44.0148,55,0.3086
41,40.3911,51,0.2858
42,37.8671,47,0.2686
43,36.2136,43,0.2561
44,35.1979,40,0.2477
45,34.6818,36,0.2424
46,34.492,33,0.2397
47,34.6807,30,0.2387
48,35.1311,27,0.2397
49,35.8378,25,0.2421
50,36.806,23,0.2457
51,37.949,21,0.2507
52,39.2812,20,0.2565
53,40.8216,18,0.2631
54,42.4731,17,0.2707
55,44.3778,16,0.2786
56,46.43,16,0.2875
57,48.6475,15,0.2968
58,50.8869,15,0.3066
59,53.3199,14,0.3163
60,55.7796,14,0.3265
61,58.4673,14,0.3365
62,61.1891,14,0.3471
63,63.9399,14,0.3574
64,66.7142,14,0.3676
65,69.5069,15,0.3775
66,72.3129,16,0.3872
67,74.8116,17,0.3966
68,76.9628,19,0.4048
69,78.7347,21,0.4116
70,79.7433,23,0.4172
71,79.976,25,0.4203
72,79.4555,28,0.421
73,78.2373,30,0.4194
74,76.0455,33,0.4156
75,73.3926,35,0.4087
76,70.0701,37,0.4002
77,66.5796,38,0.3891
