step,sheep,wolves,mean_theta
0,14.2293,9,0.0494
1,15.5764,8,0.0539
2,17.0536,7,0.0587
3,18.6751,6,0.0639
4,20.457,5,0.0695
5,22.4176,4,0.0756
6,24.5782,4,0.0823
7,26.9392,3,0.0895
8,29.5466,3,0.0973
9,32.3982,2,0.1057
10,35.5563,2,0.1147
11,39.0145,2,0.1245
12,42.8001,2,0.135
13,46.9424,1,0.1462
14,51.5551,1,0.1581
15,56.6136,1,0.171
16,62.16,1,0.1846
17,68.2398,1,0.1991
18,74.9028,1,0.2144
19,82.2032,1,0.2305
20,90.1997,1,0.2474
21,98.9567,1,0.2651
22,108.5436,1,0.2836
23,119.0365,1,0.3027
24,130.5178,1,0.3226
25,143.0772,1,0.343
26,156.812,1,0.364
27,171.8283,1,0.3855
28,188.2412,1,0.4073
29,206.1759,2,0.4295
30,224.7435,3,0.452
31,243.7068,5,0.4734
32,250,9,0.4936
33,250,16,0.5
34,250,28,0.5
35,236.5,50,0.5
36,196.9172,86,0.4861
37,134.53,129,0.4406
38,81.1962,155,0.3499
39,55.3759,155,0.2452
40,43.7924,145,0.1813
41,37.76,130,0.1491
42,34.4505,115,0.1312
43,32.6175,102,0.1211
44,31.6555,89,0.1154
45,31.338,78,0.1124
46,31.4767,69,0.1114
47,31.9527,60,0.1118
48,32.7581,53,0.1133
49,33.8214,46,0.1159
50,35.1642,41,0.1192
51,36.725,36,0.1233
52,38.5347,32,0.1281
53,40.5766,28,0.1336
54,42.8891,25,0.1396
55,45.4509,23,0.1464
56,48.227,20,0.1538
57,51.3339,19,0.1617
58,54.6396,17,0.1704
59,58.271,16,0.1794
60,62.1595,15,0.189
61,66.3331,14,0.1991
62,70.8243,13,0.2097
63,75.671,13,0.2208
64,80.7238,12,0.2324
65,86.1953,12,0.2441
66,91.8978,12,0.2564
67,97.827,12,0.2688
68,103.9779,13,0.2813
69,110.008,14,0.2937
70,115.8321,15,0.3056
71,121.3638,17,0.3166
72,126.0834,19,0.3268
73,129.8573,23,0.3353
74,131.6116,27,0.3419
75,131.2917,32,0.3449
76,128.5076,38,0.3443
77,123.1211,45,0.3395
78,115.3228,52,0.33
79,106.0318,58,0.3157
80,96.4882,63,0.2978
81,87.5165,66,0.2785
82,79.7933,68,0.2593
83,73.3317,68,0.2419
84,68.2244,67,0.2268
85,64.267,64,0.2144
86,61.4414,61,0.2045
87,59.4522,57,0.1973
88,58.2358,53,0.1921
89,57.6448,50,0.1889
90,57.4686,46,0.1874
91,57.7803,43,0.1869
92,58.4276,40,0.1877
