step,sheep,wolves,mean_theta
0,9.9524,10,0.9524
1,9.9052,9,0.9522
2,9.9623,8,0.9519
3,10.1237,8,0.9522
4,10.2871,7,0.9529
5,10.5604,6,0.9536
6,10.951,6,0.9548
7,11.3549,6,0.9563
8,11.7726,5,0.9578
9,12.3287,5,0.9593
10,12.9099,5,0.961
11,13.5173,4,0.9627
12,14.2955,4,0.9643
13,15.1173,4,0.9662
14,15.9852,4,0.968
15,16.9017,4,0.9697
16,17.8696,3,0.9713
17,19.0829,3,0.9728
18,20.3775,3,0.9745
19,21.7589,3,0.9761
20,23.2329,3,0.9775
21,24.8056,3,0.9789
22,26.4838,3,0.9802
23,28.2744,3,0.9815
24,30.185,3,0.9826
25,32.2236,3,0.9837
26,34.3989,3,0.9847
27,36.7198,4,0.9857
28,38.7979,4,0.9866
29,40.9923,5,0.9873
30,42.8641,5,0.9879
31,44.8201,6,0.9885
32,46.3767,7,0.989
33,47.4814,9,0.9893
34,47.5779,11,0.9896
35,46.6386,13,0.9896
36,44.7039,15,0.9894
37,41.8797,18,0.9889
38,37.8733,21,0.9882
39,33.0259,24,0.987
40,27.7397,26,0.9851
41,22.7206,27,0.9823
42,18.3899,28,0.9785
43,14.7148,28,0.9735
44,11.803,27,0.9671
45,9.6203,25,0.9594
46,8.0674,23,0.9506
47,6.9522,21,0.9416
48,6.1492,19,0.9329
49,5.5756,17,0.9248
50,5.1763,15,0.9177
51,4.9151,13,0.9119
52,4.7687,12,0.9077
53,4.6758,11,0.9051
54,4.6323,9,0.9034
55,4.6816,8,0.9026
56,4.7775,7,0.9035
57,4.9222,6,0.9053
58,5.1196,6,0.9078
59,5.3237,5,0.911
60,5.5884,4,0.9141
61,5.9215,4,0.9179
62,6.2734,4,0.9221
63,6.6451,3,0.9262
64,7.1057,3,0.93
65,7.5972,2,0.9343
66,8.2001,2,0.9383
67,8.85,2,0.9425
68,9.5508,2,0.9465
69,10.3062,2,0.9503
70,11.1205,2,0.9537
71,11.9985,1,0.957
72,13.0716,1,0.96
73,14.2403,1,0.9632
74,15.513,1,0.9661
75,16.899,1,0.9688
76,18.4083,1,0.9713
77,20.052,1,0.9736
78,21.842,1,0.9757
79,23.7913,1,0.9776
80,25.9141,1,0.9794
81,28.2259,1,0.9811
82,30.7434,1,0.9826
83,33.485,1,0.984
84,36.4705,1,0.9853
85,39.7218,1,0.9865
86,43.2625,1,0.9876
87,47.1183,1,0.9886
88,50,1,0.9895
89,50,1,0.9901
90,50,2,0.9901
91,50,2,0.9901
92,50,2,0.9901
93,50,3,0.9901
94,50,4,0.9901
95,50,4,0.9901
96,50,5,0.9901
97,50,6,0.9901
98,50,8,0.9901
99,50,10,0.9901
100,49.5545,12,0.9901
101,48.0341,14,0.99
102,45.5164,17,0.9897
103,41.649,20,0.9891
104,36.7598,24,0.9881
105,30.8614,27,0.9866
106,24.9278,29,0.9841
107,19.625,30,0.9803
108,15.2722,30,0.9752
109,11.9193,29,0.9683
110,9.4621,27,0.9597
111,7.7391,25,0.9498
112,6.5139,23,0.9393
113,5.6348,20,0.9287
114,5.0596,18,0.9185
115,4.6539,16,0.9101
116,4.3796,14,0.903
117,4.2122,13,0.8975
118,4.095,11,0.8939
119,4.063,10,0.8912
120,4.0713,8,0.8904
121,4.1593,7,0.8906
122,4.2894,7,0.8927
123,4.4225,6,0.8956
124,4.6025,5,0.8984
125,4.8344,4,0.902
126,5.1251,4,0.9063
127,5.4322,3,0.9111
128,5.8112,3,0.9157
129,6.2158,3,0.9208
130,6.6475,2,0.9255
131,7.1762,2,0.93
132,7.7462,2,0.9349
133,8.3608,2,0.9394
134,9.0233,2,0.9436
135,9.7376,1,0.9475
136,10.6094,1,0.9512
137,11.5589,1,0.955
138,12.5929,1,0.9585
139,13.719,1,0.9618
140,14.9453,1,0.9648
141,16.2807,1,0.9676
142,17.7351,1,0.9702
143,19.3188,1,0.9726
144,21.0436,1,0.9748
145,22.9218,1,0.9768
146,24.9672,1,0.9787
147,27.1947,1,0.9804
148,29.6205,1,0.9819
149,32.2621,1,0.9834
150,35.1388,1,0.9847
