step,sheep,wolves,mean_theta
0,25,10,0.5
1,26.2625,9,0.45
2,27.6465,9,0.43
3,29.1491,8,0.4611
4,30.7815,8,0.4444
5,32.6745,8,0.4375
6,34.6481,7,0.45
7,36.6455,7,0.4813
8,39.1008,7,0.4286
9,41.699,7,0.4357
10,44.5387,7,0.4143
11,47.4983,7,0.4357
12,50.733,7,0.4143
13,53.9368,7,0.4786
14,57.1649,7,0.5214
15,60.8377,7,0.4643
16,64.6462,8,0.4857
17,68.7641,8,0.4714
18,72.9175,9,0.45
19,77.1853,10,0.4713
20,81.5502,11,0.4389
21,85.6685,13,0.45
22,89.8062,15,0.4273
23,93.3536,17,0.4231
24,95.2645,20,0.482
25,96.7745,24,0.45
26,96.2325,29,0.48
27,94.0846,34,0.4633
28,89.1593,40,0.4776
29,82.7068,45,0.4609
30,73.5735,51,0.4782
31,62.8833,55,0.4956
32,51.6297,57,0.4973
33,42.5945,57,0.4545
34,35.6324,55,0.4202
35,29.6515,52,0.4272
36,25.1801,48,0.4145
37,21.7153,44,0.4154
38,19.3722,40,0.3937
39,17.559,36,0.4
40,16.4756,32,0.3675
41,15.595,29,0.3875
42,15.156,25,0.3641
43,14.796,23,0.3879
44,14.6074,20,0.41
45,14.5818,18,0.4022
46,14.8771,16,0.3625
47,15.1702,15,0.4056
48,15.5191,13,0.4375
49,16.0211,12,0.41
50,16.6187,11,0.4385
51,17.3574,10,0.4208
52,18.1671,9,0.4409
53,19.1745,8,0.405
54,20.2694,7,0.4333
55,21.5605,7,0.4125
56,23.0169,6,0.4214
57,24.5591,6,0.4286
58,26.3261,5,0.425
59,28.2203,5,0.425
60,30.3904,5,0.42
61,32.7107,5,0.43
62,35.2262,4,0.42
63,37.9157,4,0.43
64,40.9982,4,0.425
65,44.3314,4,0.425
66,47.9355,4,0.425
67,51.6745,4,0.5
68,55.7619,4,0.475
69,60.1727,4,0.475
70,64.8993,4,0.4875
71,70.1399,5,0.4375
72,75.6494,5,0.4875
73,81.55,6,0.4
74,87.6418,6,0.46
75,93.8512,7,0.4417
76,100.449,9,0.45
77,107.1791,11,0.4286
78,110,12,0.4722
79,110,13,0.3364
80,110,15,0.3042
81,110,17,0.3269
82,110,19,0.3467
83,110,21,0.3382
84,110,22,0.28
85,110,25,0.2881
86,110,27,0.3068
87,110,30,0.312
88,110,34,0.3
89,109.263,39,0.3233
90,104.5046,47,0.3838
91,95.3092,55,0.4382
92,82.4358,62,0.4547
93,68.7168,67,0.4404
94,54.3633,69,0.4529
95,42.0989,69,0.4418
96,32.393,66,0.4355
97,25.2989,61,0.4203
98,20.4959,55,0.3992
99,17.3939,50,0.3746
100,15.2588,44,0.3682
101,13.6879,39,0.369
102,12.6401,35,0.3648
103,11.881,31,0.3731
104,11.3702,27,0.3714
105,11.2127,24,0.3339
106,11.0821,21,0.3759
107,11.1724,18,0.3479
108,11.3187,16,0.3762
109,11.6787,14,0.3444
110,12.0693,13,0.3781
111,12.566,11,0.3821
112,13.0692,10,0.4192
113,13.7149,9,0.4182
114,14.4527,8,0.42
115,15.3018,7,0.4167
116,16.2681,6,0.4188
117,17.376,6,0.4143
118,18.6166,5,0.4333
119,19.9663,5,0.4167
120,21.4908,5,0.43
121,23.1434,4,0.42
122,24.9104,4,0.43
123,26.9356,4,0.425
124,29.1403,3,0.4125
125,31.5254,3,0.4125
126,34.2272,3,0.4333
127,37.0663,3,0.5167
128,40.2429,3,0.4333
129,43.7138,3,0.4167
130,47.4601,3,0.4333
131,51.4752,3,0.4667
132,55.8867,3,0.4333
133,60.7069,3,0.4167
134,65.9095,3,0.4333
135,71.5942,3,0.4167
136,77.7298,3,0.4333
137,84.434,3,0.4167
138,91.67,4,0.4333
139,99.5765,5,0.4167
140,107.5078,6,0.4625
141,110,6,0.43
142,110,6,0.275
143,110,7,0.2833
144,110,8,0.2917
145,110,9,0.3586
146,110,10,0.3063
147,110,11,0.3
148,110,12,0.29
149,110,13,0.3
150,110,15,0.3042
151,110,17,0.3692
152,110,19,0.3467
153,110,20,0.3059
154,110,23,0.2842
155,110,25,0.3225
156,110,28,0.3304
157,110,31,0.322
158,110,34,0.3107
159,109.868,39,0.2968
160,105.8688,47,0.3647
161,96.0876,56,0.4485
162,83.4473,63,0.4479
163,68.3575,69,0.4559
164,52.7405,70,0.474
165,40.7959,70,0.4301
166,31.5587,66,0.4239
167,25.6974,61,0.3711
168,20.6492,56,0.4083
