step,sheep,wolves,mean_theta
0,18,10,0.5
1,18.9189,9,0.445
2,19.7494,8,0.51
3,20.8554,7,0.4444
4,22.1954,7,0.4062
5,23.658,6,0.4429
6,25.2431,6,0.4286
7,27.0316,6,0.4417
8,29.0063,5,0.4083
9,31.0614,5,0.4417
10,33.4671,5,0.41
11,36.0039,5,0.44
12,38.7924,4,0.41
13,41.7328,4,0.44
14,45.1487,4,0.4125
15,48.7199,4,0.475
16,52.6273,4,0.45
17,56.7901,4,0.475
18,61.4383,4,0.4125
19,66.3995,4,0.4375
20,71.8343,5,0.4125
21,77.5164,5,0.475
22,83.3495,6,0.45
23,89.6215,7,0.45
24,96.0205,8,0.4333
25,102.137,10,0.4714
26,107.9129,12,0.4938
27,110,13,0.437
28,110,15,0.3292
29,110,17,0.3154
30,110,19,0.3433
31,110,21,0.3676
32,110,24,0.3158
33,110,27,0.3238
34,110,30,0.3375
35,110,34,0.3019
36,108.5975,40,0.3417
37,102.7332,49,0.4118
38,91.524,57,0.4753
39,77.7524,65,0.4647
40,60.8101,69,0.507
41,47.5128,70,0.4457
42,35.6807,68,0.4599
43,27.8077,63,0.4164
44,22.3908,58,0.3941
45,18.6202,52,0.3873
46,16.099,47,0.369
47,14.0697,42,0.3952
48,12.6445,37,0.3894
49,11.7391,33,0.3714
50,11.1052,29,0.3784
51,10.8842,25,0.3303
52,10.8293,22,0.3293
53,10.9056,19,0.338
54,11.1204,17,0.3318
55,11.3762,15,0.3684
56,11.7067,13,0.3794
57,12.1047,12,0.4
58,12.5962,10,0.4154
59,13.1491,9,0.425
60,13.8638,8,0.415
61,14.6859,8,0.4111
62,15.5891,7,0.4375
63,16.5907,6,0.4062
64,17.7023,5,0.4286
65,18.976,5,0.425
66,20.4352,5,0.42
67,21.9954,4,0.43
68,23.6869,4,0.42
69,25.5605,4,0.475
70,27.6526,3,0.4125
71,29.8856,3,0.4375
72,32.4632,3,0.4167
73,35.1918,3,0.4833
74,38.1109,3,0.5167
75,41.3561,3,0.45
76,44.9003,3,0.4333
77,48.7729,3,0.4167
78,52.9528,3,0.4333
79,57.5199,3,0.4167
80,62.4494,3,0.4333
81,67.6296,3,0.5167
82,73.4254,3,0.4333
83,79.7584,3,0.4167
84,86.5937,4,0.4333
85,94.0624,4,0.4167
86,101.7614,5,0.4125
87,110,6,0.4125
88,110,7,0.4
89,110,7,0.375
90,110,8,0.3143
91,110,9,0.3
92,110,10,0.3125
93,110,11,0.3222
94,110,12,0.32
95,110,13,0.3091
96,110,15,0.3
97,110,16,0.2885
98,110,17,0.29
99,110,19,0.2875
100,110,22,0.2941
101,110,24,0.3474
102,110,27,0.325
103,110,29,0.3208
104,110,33,0.2944
105,109.8075,38,0.319
106,105.7743,45,0.3767
107,97.1653,53,0.4339
108,85.8582,61,0.4371
109,70.5213,67,0.4779
110,56.2718,69,0.4502
111,43.6016,69,0.4412
112,33.7028,67,0.4309
113,25.9697,62,0.4341
114,20.4823,56,0.4224
115,17.4273,51,0.3653
116,15.0102,45,0.3875
117,13.4649,40,0.3618
118,12.2934,35,0.3778
119,11.6161,31,0.3525
120,11.0335,28,0.39
121,10.8564,24,0.3403
122,10.6464,21,0.3875
123,10.7097,19,0.3562
124,10.9619,16,0.331
125,11.2261,15,0.3632
126,11.5646,13,0.3969
127,11.9832,11,0.3867
