step,sheep,wolves,mean_theta
0,10.9185,9,0.0741
1,11.9235,8,0.0803
2,13.0245,7,0.0871
3,14.2323,6,0.0944
4,15.5595,5,0.1022
5,17.0208,4,0.1107
6,18.6331,4,0.1198
7,20.39,3,0.1297
8,22.3347,3,0.1402
9,24.4564,2,0.1516
10,26.814,2,0.1636
11,29.3912,2,0.1766
12,32.2072,2,0.1904
13,35.2828,1,0.2049
14,38.7257,1,0.2201
15,42.4975,1,0.2365
16,46.6286,1,0.2537
17,51.1521,1,0.2717
18,56.1039,1,0.2904
19,61.5231,1,0.3098
20,67.4522,1,0.3298
21,73.9374,1,0.3505
22,81.0289,1,0.3717
23,88.7812,1,0.3933
24,97.2538,1,0.4153
25,106.511,1,0.4376
26,116.6231,1,0.4601
27,127.6662,1,0.4827
28,139.7233,1,0.5053
29,152.8844,2,0.5278
30,166.3223,3,0.5502
31,179.821,4,0.5709
32,193.1355,7,0.5899
33,203.4208,12,0.6071
34,207.1313,22,0.6194
35,196.5839,40,0.6236
36,163.3668,70,0.6113
37,108.439,108,0.5665
38,59.4398,132,0.4645
39,37.5695,132,0.3223
40,28.7198,121,0.2311
41,24.4499,108,0.1868
42,22.1429,95,0.1636
43,20.875,83,0.1505
44,20.2352,73,0.1431
45,19.9948,63,0.1393
46,20.0834,55,0.1379
47,20.4098,48,0.1384
48,20.9382,42,0.1404
49,21.6442,36,0.1435
50,22.5435,32,0.1476
51,23.5854,28,0.1528
52,24.7909,25,0.1587
53,26.1416,22,0.1655
54,27.6616,19,0.173
55,29.3802,17,0.1812
56,31.2726,15,0.1903
57,33.3673,13,0.2001
58,35.6987,12,0.2107
59,38.2217,11,0.2221
60,40.9609,10,0.2342
61,43.9449,9,0.2468
62,47.2078,9,0.2601
63,50.6474,8,0.2741
64,54.427,8,0.2883
65,58.4168,8,0.3033
66,62.6212,8,0.3185
67,67.0441,8,0.3338
68,71.6888,8,0.3491
69,76.5583,8,0.3645
70,81.6552,8,0.3798
71,86.9814,9,0.3951
72,92.1462,10,0.4103
73,97.0596,11,0.4244
74,101.6323,13,0.4371
75,105.278,16,0.4484
76,107.3348,19,0.4572
77,107.7046,23,0.462
78,105.8631,28,0.4628
79,101.4979,34,0.4586
80,94.637,41,0.4481
81,85.7102,47,0.4309
82,76.2564,52,0.4068
83,67.3549,56,0.3789
84,59.562,57,0.3502
85,53.4661,57,0.3227
86,48.7695,56,0.2996
87,45.215,54,0.2807
88,42.6021,50,0.2656
89,40.9065,47,0.2542
90,39.7826,44,0.2466
91,39.1123,40,0.2414
92,38.9221,37,0.2383
93,39.0529,34,0.2374
94,39.4812,31,0.2381
95,40.1977,29,0.24
96,41.0972,27,0.2433
97,42.1869,25,0.2474
98,43.4781,23,0.2523
99,44.9873,21,0.2581
100,46.7357,20,0.2647
101,48.6112,19,0.2721
102,50.6276,18,0.28
103,52.8007,17,0.2883
104,55.1486,17,0.297
105,57.5064,16,0.3061
106,60.0679,16,0.3151
107,62.6434,16,0.3246
108,65.227,16,0.3338
109,67.8133,16,0.3429
110,70.397,16,0.3517
111,72.9729,17,0.3603
112,75.2403,17,0.3686
113,77.4776,18,0.3758
114,79.3553,20,0.3826
115,80.5115,21,0.3883
116,81.2766,23,0.3918
117,81.302,25,0.394
118,80.6211,28,0.3941
119,78.9472,30,0.3921
120,76.7571,32,0.3871
121,74.1538,35,0.3804
122,70.939,37,0.3723
123,67.5798,38,0.362
124,64.4249,39,0.3509
125,61.4674,40,0.3401
126,58.6988,40,0.3296
127,56.3158,40,0.3195
128,54.2511,40,0.3106
129,52.4517,39,0.3027
130,51.0457,37,0.2956
131,50.1263,36,0.29
132,49.4572,34,0.2862
133,49.1592,33,0.2835
134,49.0381,31,0.2823
135,49.2302,30,0.2818
136,49.5628,28,0.2826
137,50.1849,27,0.2839
138,50.9336,26,0.2865
139,51.8097,25,0.2895
140,52.8157,24,0.293
141,53.9558,23,0.297
142,55.2356,23,0.3015
143,56.4764,22,0.3065
144,57.8707,22,0.3112
145,59.2259,22,0.3165
146,60.5408,21,0.3215
147,62.0316,21,0.3263
148,63.4823,21,0.3317
149,64.8914,21,0.3368
150,66.2581,21,0.3417
151,67.5815,21,0.3464
152,68.8613,22,0.3509
153,69.828,23,0.3552
154,70.479,24,0.3584
155,70.8184,25,0.3605
156,70.857,26,0.3617
157,70.6112,27,0.3618
158,70.1021,28,0.361
159,69.3543,29,0.3593
160,68.3949,30,0.3568
161,67.2523,31,0.3537
162,65.9552,32,0.3498
163,64.5319,32,0.3454
164,63.251,33,0.3405
165,61.8617,33,0.336
166,60.6137,33,0.3311
167,59.4899,33,0.3266
168,58.4755,33,0.3225
169,57.5579,33,0.3187
170,56.7262,33,0.3153
171,55.9711,33,0.3122
172,55.2844,32,0.3093
173,54.8454,31,0.3067
174,54.6265,31,0.305
175,54.4243,30,0.3041
176,54.4189,29,0.3033
177,54.5955,28,0.3033
178,54.9433,28,0.304
179,55.2706,27,0.3053
180,55.7647,26,0.3066
181,56.4211,26,0.3085
182,57.0448,25,0.311
183,57.8336,25,0.3134
184,58.5862,24,0.3163
185,59.509,24,0.3191
186,60.3929,24,0.3225
187,61.2384,24,0.3258
188,62.0463,24,0.3288
189,62.8173,24,0.3317
190,63.5524,24,0.3345
191,64.2526,24,0.3371
192,64.9189,24,0.3395
193,65.5524,24,0.3418
194,66.1542,25,0.344
195,66.4737,25,0.3461
196,66.7747,26,0.3472
197,66.8025,27,0.3482
198,66.5726,27,0.3483
199,66.3589,28,0.3475
200,65.9072,28,0.3468
201,65.4899,29,0.3452
202,64.8565,30,0.3438
203,64.0309,30,0.3416
204,63.2765,30,0.3387
205,62.5863,31,0.3361
206,61.7244,31,0.3336
207,60.9391,31,0.3306
208,60.2225,31,0.3277
209,59.5678,31,0.3251
210,58.9689,31,0.3227
211,58.4203,31,0.3205
212,57.9172,31,0.3185
213,57.4556,31,0.3166
214,57.0315,30,0.3149
215,56.8381,30,0.3133
216,56.659,29,0.3126
217,56.6876,29,0.3119
218,56.7143,28,0.312
219,56.9338,28,0.3121
220,57.1396,27,0.3129
221,57.5297,27,0.3137
222,57.8974,27,0.3152
223,58.2438,26,0.3166
224,58.7735,26,0.3178
225,59.275,26,0.3198
226,59.7494,26,0.3217
227,60.1979,25,0.3234
228,60.8367,25,0.325
229,61.4435,25,0.3274
230,62.0193,25,0.3296
231,62.5654,25,0.3316
232,63.0828,25,0.3336
233,63.5726,25,0.3354
234,64.0361,25,0.3371
235,64.4743,25,0.3388
236,64.8884,26,0.3403
237,65.0356,26,0.3417
238,65.1737,27,0.3422
239,65.0574,27,0.3427
240,64.9491,28,0.3423
241,64.604,28,0.3419
242,64.2845,29,0.3407
243,63.7485,29,0.3396
244,63.255,29,0.3377
245,62.8005,30,0.336
246,62.1503,30,0.3344
247,61.5544,30,0.3321
248,61.0075,30,0.33
249,60.5051,30,0.328
250,60.0432,30,0.3262
251,59.6181,30,0.3245
252,59.2267,30,0.3229
253,58.8659,30,0.3215
254,58.5332,30,0.3202
255,58.2262,30,0.3189
256,57.9427,29,0.3178
257,57.8827,29,0.3167
258,57.8269,29,0.3165
259,57.775,28,0.3163
260,57.9276,28,0.3161
261,58.0704,28,0.3167
262,58.2041,27,0.3172
263,58.5325,27,0.3177
264,58.8416,27,0.3189
265,59.1322,27,0.3201
266,59.4055,26,0.3211
267,59.8728,26,0.3221
268,60.3144,26,0.3239
269,60.7315,26,0.3255
270,61.1252,26,0.327
271,61.4965,26,0.3284
272,61.8466,26,0.3297
273,62.1764,26,0.331
274,62.4871,26,0.3322
275,62.7795,26,0.3333
276,63.0546,26,0.3343
277,63.3134,26,0.3353
278,63.5567,26,0.3362
279,63.7854,26,0.3371
280,64.0003,27,0.3379
281,63.9637,27,0.3386
282,63.9295,27,0.3385
283,63.8977,28,0.3384
284,63.6302,28,0.3383
285,63.3822,28,0.3373
286,63.1523,29,0.3365
287,62.7057,29,0.3356
288,62.294,29,0.3341
289,61.914,29,0.3326
290,61.5632,29,0.3312
291,61.239,29,0.33
292,60.9393,29,0.3288
293,60.6621,29,0.3277
294,60.4056,29,0.3267
295,60.1682,29,0.3258
296,59.9482,29,0.3249
297,59.7445,29,0.3241
298,59.5556,29,0.3234
299,59.3805,29,0.3227
300,59.218,29,0.3221
301,59.0673,29,0.3215
302,58.9275,29,0.3209
303,58.7977,29,0.3204
304,58.6772,29,0.3199
305,58.5653,28,0.3195
306,58.6669,28,0.319
307,58.7618,28,0.3194
308,58.8506,28,0.3198
309,58.9335,27,0.3201
310,59.2187,27,0.3204
311,59.4867,27,0.3215
312,59.7386,27,0.3224
313,59.9751,27,0.3234
314,60.1972,26,0.3242
315,60.6208,26,0.325
316,61.0207,26,0.3266
317,61.398,26,0.328
318,61.7537,26,0.3294
319,62.089,26,0.3307
320,62.4047,26,0.3319
321,62.702,26,0.333
322,62.9817,26,0.3341
323,63.2449,26,0.335
324,63.4923,26,0.336
325,63.7248,27,0.3368
326,63.7067,27,0.3377
327,63.6897,27,0.3376
328,63.6739,28,0.3375
329,63.4227,28,0.3375
330,63.1898,28,0.3366
331,62.9737,28,0.3358
332,62.7732,29,0.335
333,62.3562,29,0.3343
334,61.9715,29,0.3328
335,61.6162,29,0.3314
336,61.288,29,0.3302
337,60.9847,29,0.329
338,60.7041,29,0.3279
339,60.4445,29,0.3269
340,60.2041,29,0.3259
341,59.9816,29,0.3251
342,59.7753,29,0.3243
343,59.5842,29,0.3235
344,59.407,29,0.3228
345,59.2427,29,0.3222
346,59.0902,29,0.3215
347,58.9487,29,0.321
348,58.8174,29,0.3205
349,58.6955,29,0.32
350,58.5822,28,0.3195
351,58.6827,28,0.3191
352,58.7766,28,0.3195
353,58.8644,27,0.3198
354,59.1537,27,0.3202
355,59.4257,27,0.3212
356,59.6813,27,0.3222
357,59.9213,27,0.3232
358,60.1467,27,0.324
359,60.3582,27,0.3249
360,60.5566,26,0.3256
361,60.9601,26,0.3264
362,61.3409,26,0.3278
363,61.6999,26,0.3292
364,62.0382,26,0.3305
365,62.3569,26,0.3317
366,62.657,26,0.3328
367,62.9394,26,0.3339
368,63.205,26,0.3349
369,63.4548,26,0.3358
370,63.6897,27,0.3367
371,63.6738,27,0.3375
372,63.6591,27,0.3375
373,63.6453,28,0.3374
374,63.3962,28,0.3374
375,63.1652,28,0.3365
376,62.9509,28,0.3357
377,62.752,29,0.3349
378,62.3367,29,0.3342
379,61.9534,29,0.3328
380,61.5996,29,0.3314
381,61.2727,29,0.3301
382,60.9704,29,0.3289
383,60.6909,29,0.3279
384,60.4323,29,0.3268
385,60.1929,29,0.3259
386,59.9711,29,0.325
387,59.7657,29,0.3242
388,59.5752,29,0.3235
389,59.3987,29,0.3228
390,59.2349,29,0.3221
391,59.083,29,0.3215
392,58.9421,29,0.321
393,58.8112,29,0.3204
394,58.6897,28,0.32
395,58.7832,28,0.3195
396,58.8705,28,0.3199
397,58.9521,28,0.3202
398,59.0284,27,0.3205
399,59.3079,27,0.3208
400,59.5706,27,0.3218
401,59.8174,27,0.3228
402,60.0491,27,0.3237
403,60.2666,27,0.3245
404,60.4707,27,0.3253
405,60.6622,27,0.326
406,60.8417,27,0.3267
407,61.0101,26,0.3274
408,61.3879,26,0.328
409,61.7442,26,0.3294
410,62.08,26,0.3306
411,62.3963,26,0.3318
412,62.6941,26,0.333
413,62.9743,26,0.334
414,63.2378,26,0.335
415,63.4857,27,0.3359
416,63.4834,27,0.3368
417,63.4813,27,0.3368
418,63.4794,27,0.3368
419,63.4775,28,0.3368
420,63.2406,28,0.3368
421,63.0209,28,0.336
422,62.817,28,0.3352
423,62.6277,29,0.3345
424,62.222,29,0.3338
425,61.8476,29,0.3323
426,61.5018,29,0.331
427,61.1823,29,0.3298
428,60.8869,29,0.3286
429,60.6136,29,0.3275
430,60.3607,29,0.3266
431,60.1266,29,0.3256
432,59.9097,29,0.3248
433,59.7087,29,0.324
434,59.5225,29,0.3233
435,59.3498,29,0.3226
436,59.1895,29,0.3219
437,59.0409,29,0.3214
438,58.903,29,0.3208
439,58.7749,29,0.3203
440,58.656,28,0.3198
441,58.7517,28,0.3194
442,58.8411,28,0.3197
443,58.9247,28,0.3201
444,59.0027,27,0.3204
445,59.2838,27,0.3207
446,59.5479,27,0.3217
447,59.796,27,0.3227
448,60.0291,27,0.3236
449,60.2478,27,0.3244
450,60.4531,26,0.3252
451,60.8624,26,0.326
452,61.2487,26,0.3275
453,61.613,26,0.3289
454,61.9563,26,0.3302
455,62.2798,26,0.3314
456,62.5844,26,0.3325
457,62.8711,26,0.3336
458,63.1408,26,0.3347
459,63.3944,26,0.3356
460,63.6329,27,0.3365
461,63.6208,27,0.3373
462,63.6096,27,0.3373
463,63.5991,27,0.3373
464,63.5893,28,0.3372
465,63.3443,28,0.3372
466,63.1171,28,0.3363
467,62.9063,29,0.3355
468,62.4789,29,0.3348
469,62.0847,29,0.3333
470,61.7208,29,0.3319
471,61.3847,29,0.3306
472,61.074,29,0.3293
473,60.7867,29,0.3282
474,60.521,29,0.3272
475,60.275,29,0.3262
476,60.0472,29,0.3253
477,59.8361,29,0.3245
478,59.6405,29,0.3237
479,59.4592,29,0.323
480,59.2911,29,0.3223
481,59.1351,29,0.3217
482,58.9904,29,0.3212
483,58.8561,29,0.3206
484,58.7314,29,0.3201
485,58.6156,28,0.3197
486,58.7139,28,0.3192
487,58.8058,28,0.3196
488,58.8917,28,0.3199
489,58.9719,27,0.3203
490,59.2548,27,0.3205
491,59.5207,27,0.3216
492,59.7705,27,0.3226
493,60.0051,27,0.3235
494,60.2253,27,0.3243
495,60.432,26,0.3251
496,60.8425,26,0.3259
497,61.2299,26,0.3274
498,61.5952,26,0.3288
499,61.9396,26,0.3301
