step,sheep,wolves,mean_theta
0,17,10,0.5
1,17.7463,9,0.51
2,18.4863,8,0.53
3,19.4707,7,0.4722
4,20.7003,7,0.4188
5,21.9506,6,0.5143
6,23.2643,6,0.5214
7,24.6951,6,0.5833
8,26.0509,6,0.6833
9,27.3951,6,0.7333
10,28.9443,6,0.6583
11,30.5333,6,0.6833
12,32.2768,6,0.65
13,33.9422,6,0.7333
14,36.0484,6,0.575
15,38.0869,6,0.6583
16,40.3454,6,0.6167
17,42.4716,6,0.7167
18,44.9435,7,0.6333
19,47.3615,7,0.7
20,49.9997,8,0.5753
21,52.4697,8,0.6571
22,55.2349,9,0.5375
23,57.9939,10,0.5687
24,60.4031,11,0.5905
25,62.3808,12,0.6114
26,64.3544,14,0.565
27,65.966,16,0.5679
28,66.6683,18,0.5802
29,67.0126,20,0.5388
30,66.4977,22,0.5439
31,65.2201,25,0.5419
32,63.4291,27,0.5267
33,60.6869,29,0.5208
34,57.9537,31,0.4883
35,55.156,32,0.4648
36,51.8665,33,0.4682
37,48.2444,34,0.4825
38,44.8279,34,0.4706
39,40.9578,34,0.4982
40,37.5569,34,0.4894
41,34.2979,34,0.4994
42,31.5473,33,0.4818
43,29.1562,31,0.47
44,27.2189,29,0.4585
45,25.9006,27,0.4353
46,24.9026,25,0.4343
47,24.2033,24,0.4313
48,23.6168,22,0.4518
49,23.2912,20,0.431
50,23.2907,19,0.4133
51,23.208,18,0.4707
52,23.3042,16,0.4586
53,23.5931,15,0.4424
54,24.0449,14,0.4594
55,24.4128,13,0.5133
56,25.0414,13,0.4821
57,25.6862,12,0.5192
58,26.2911,12,0.5346
59,27.1417,11,0.5125
60,27.8406,11,0.5625
61,28.7412,10,0.5591
62,29.75,10,0.5364
63,31.056,10,0.51
64,32.2315,10,0.565
65,33.3451,10,0.595
66,34.7723,10,0.52
67,35.9354,10,0.605
68,37.2165,10,0.585
69,38.3181,10,0.64
70,39.4102,10,0.65
71,40.5984,10,0.635
72,41.7331,11,0.655
73,43.1061,11,0.61
74,44.3347,12,0.5909
75,45.1105,13,0.6818
76,46.0043,13,0.6075
77,46.8955,14,0.5638
78,47.5408,15,0.6031
79,47.5347,16,0.6502
80,47.4509,17,0.6167
81,47.3672,18,0.5782
82,47.4401,19,0.5265
83,47.0025,20,0.5516
84,46.1183,20,0.5685
85,45.0563,21,0.5592
86,43.9692,22,0.5642
87,43.1531,22,0.5132
88,42.2653,22,0.4982
89,41.4039,22,0.4974
90,40.4689,22,0.5065
91,39.4437,23,0.5179
92,38.2276,23,0.5406
93,37.1487,23,0.5068
94,35.9138,23,0.5267
95,34.5224,23,0.5484
96,32.886,23,0.5826
97,31.2368,23,0.5935
98,29.55,23,0.6087
99,27.8243,22,0.6261
100,26.1381,22,0.6348
101,24.9135,21,0.6068
102,23.6778,20,0.6182
103,22.855,19,0.5833
104,22.3751,18,0.55
105,22.2252,17,0.5105
106,22.2107,15,0.5083
107,22.4772,14,0.4706
108,22.8582,13,0.5033
109,23.384,13,0.5
110,23.9475,12,0.5308
111,24.5642,12,0.5192
112,25.0481,11,0.6083
113,25.4038,11,0.65
114,26.1557,10,0.5818
115,26.9587,10,0.5727
116,27.9643,10,0.57
117,28.8535,10,0.62
118,29.8345,9,0.6
119,31.0458,9,0.54
120,32.6307,9,0.4944
121,34.0632,9,0.5667
122,35.4087,9,0.6111
123,36.671,9,0.65
124,37.9582,9,0.6556
125,39.1861,9,0.6833
126,40.4107,10,0.6944
127,41.7847,10,0.6667
128,43.0445,11,0.635
129,44.4133,11,0.62
130,45.5081,12,0.6227
131,46.6549,13,0.6182
132,47.4257,14,0.6324
133,48.1627,14,0.5906
