step,sheep,wolves,mean_theta
0,5.2662,9,0.425
1,5.5467,8,0.4722
2,5.8298,7,0.5563
3,6.1948,6,0.4857
4,6.6201,5,0.475
5,7.1073,5,0.48
6,7.5561,4,0.67
7,8.1247,4,0.5625
8,8.6825,3,0.7125
9,9.4075,3,0.5
10,10.1464,3,0.65
11,10.9267,2,0.7
12,11.9112,2,0.45
13,12.932,2,0.65
14,14.0473,2,0.625
15,15.2435,1,0.675
16,16.7007,1,0.4
17,18.2606,1,0.6
18,19.936,1,0.75
19,21.798,1,0.6
20,23.798,1,0.75
21,26.0207,1,0.6
22,28.4081,1,0.75
23,31.0615,1,0.6
24,33.9113,1,0.75
25,37.0787,1,0.6
26,40.4806,1,0.75
27,44.2615,1,0.6
28,48.3225,1,0.75
29,52.8358,1,0.6
30,57.6835,1,0.75
31,63.0394,1,0.65
32,68.8233,1,0.75
33,75.2514,1,0.6
34,82.4454,1,0.4
35,90.1459,1,0.6
36,98.4167,2,0.75
37,107.2841,2,0.45
38,116.5373,3,0.625
39,125.4991,4,0.7
40,134.3216,6,0.675
41,143.4689,8,0.4833
42,151.5821,11,0.4938
43,155.3186,17,0.6227
44,153.082,27,0.6118
45,144.984,39,0.5148
46,124.795,57,0.5577
47,101.4458,72,0.4579
48,68.9071,91,0.5312
49,34.4501,105,0.5995
50,19.0044,103,0.4748
51,11.9262,94,0.417
52,9.2685,83,0.3122
53,6.5964,73,0.4253
54,5.3477,63,0.3603
55,4.8795,54,0.2706
56,4.2671,47,0.3796
57,3.8114,40,0.4
58,3.4966,35,0.415
59,3.2654,30,0.4314
60,3.1609,26,0.4
61,3.2371,22,0.2654
62,3.2083,19,0.45
63,3.3368,16,0.2868
64,3.3952,14,0.4688
65,3.5368,12,0.3786
66,3.6765,10,0.4583
67,3.8136,9,0.57
68,4.023,8,0.4556
69,4.3014,7,0.35
70,4.5848,6,0.4429
71,4.9324,5,0.3667
72,5.2927,4,0.49
73,5.6822,4,0.6
74,6.0879,3,0.65
75,6.5795,3,0.5833
76,7.0927,3,0.6667
77,7.6499,2,0.65
78,8.3139,2,0.6
79,9.0355,2,0.6
80,9.7999,2,0.7
81,10.629,1,0.7
82,11.6393,1,0.45
83,12.7264,1,0.6
84,13.894,1,0.75
85,15.1917,1,0.6
86,16.644,1,0.4
87,18.1986,1,0.6
88,19.8683,1,0.75
89,21.724,1,0.6
90,23.7172,1,0.75
91,25.9324,1,0.6
92,28.3117,1,0.75
93,30.9404,1,0.65
94,33.7792,1,0.75
95,36.9156,1,0.65
96,40.3026,1,0.75
97,44.0669,1,0.6
98,48.11,1,0.75
99,52.577,1,0.65
100,57.401,1,0.75
101,62.7622,1,0.6
102,68.5207,1,0.75
103,74.8828,1,0.65
104,81.7533,1,0.75
105,89.3441,1,0.65
106,97.5414,2,0.75
107,105.9007,2,0.65
108,115.0346,3,0.625
109,124.1339,4,0.6333
110,133.0653,6,0.6375
111,141.0293,9,0.6083
112,146.5224,13,0.6167
113,146.5883,21,0.6962
114,141.4943,31,0.5833
115,134.3206,41,0.4419
116,120.1229,54,0.4561
117,93.3535,72,0.5435
118,66.6451,86,0.4875
119,41.9331,95,0.4977
120,26.2229,95,0.4542
121,14.6245,90,0.5189
122,9.1856,82,0.4767
123,6.9567,71,0.3799
124,5.4791,62,0.4
125,4.9422,54,0.2903
126,4.2404,46,0.4074
127,3.8621,40,0.3739
128,3.5984,34,0.3825
129,3.4634,30,0.3676
130,3.345,26,0.4067
131,3.3078,22,0.3885
132,3.4276,19,0.2636
133,3.4574,16,0.4368
134,3.4685,14,0.55
135,3.6055,12,0.3929
136,3.7558,10,0.4417
137,3.931,9,0.485
138,4.1512,8,0.4444
139,4.4247,7,0.3875
140,4.7115,6,0.4571
141,5.0634,5,0.3833
142,5.4054,4,0.59
143,5.8568,4,0.375
144,6.2975,3,0.5625
145,6.8026,3,0.6
146,7.3519,2,0.5833
147,7.9658,2,0.75
148,8.6134,2,0.85
149,9.3326,2,0.75
150,10.1324,2,0.65
151,10.9785,1,0.75
152,12.0038,1,0.6
153,13.1052,1,0.75
154,14.3292,1,0.6
155,15.6439,1,0.75
156,17.1051,1,0.6
157,18.6745,1,0.75
158,20.4187,1,0.6
159,22.2921,1,0.75
160,24.3741,1,0.6
161,26.6105,1,0.75
162,29.0959,1,0.6
163,31.7654,1,0.75
164,34.7323,1,0.6
165,37.919,1,0.75
166,41.4607,1,0.6
167,45.2647,1,0.75
168,49.4924,1,0.6
169,54.0333,1,0.75
170,59.0503,1,0.65
171,64.4682,1,0.75
172,70.454,1,0.65
173,76.9182,1,0.75
174,84.1024,1,0.6
175,91.8188,1,0.75
176,100.4956,2,0.5
177,109.2186,2,0.6
178,118.5787,3,0.65
179,128.6104,4,0.4667
180,138.5006,5,0.525
181,148.3133,7,0.53
182,157.1083,10,0.5286
183,162.018,16,0.625
184,160.8433,25,0.6094
185,154.5463,37,0.506
186,138.0408,53,0.5081
187,109.4042,74,0.5274
188,74.734,94,0.5122
189,39.5418,109,0.5521
190,22.9224,108,0.4339
191,17.1081,97,0.2977
192,10.8867,88,0.4345
193,8.1553,77,0.3625
194,6.921,67,0.2968
195,5.6984,59,0.3754
196,5.0208,51,0.3373
197,4.5398,44,0.349
198,4.1224,38,0.3966
199,3.8612,32,0.3908
200,3.6867,28,0.4125
201,3.6194,24,0.3839
202,3.6111,21,0.3875
203,3.7677,18,0.2452
204,3.8191,15,0.4361
205,3.9321,13,0.4267
206,4.0528,11,0.4846
207,4.2419,10,0.4409
208,4.4561,9,0.45
209,4.6983,7,0.4611
210,5.0028,6,0.4571
211,5.371,6,0.4
212,5.722,5,0.525
