step,sheep,wolves,mean_theta
0,12,9,0.5
1,12.606,8,0.45
2,13.3119,8,0.4444
3,14.116,7,0.45
4,15.0307,6,0.4
5,16.0129,5,0.45
6,17.1915,5,0.4
7,18.4852,4,0.45
8,19.927,4,0.4
9,21.5251,4,0.45
10,23.2988,4,0.4
11,25.1674,3,0.45
12,27.2412,3,0.4
13,29.5608,3,0.45
14,32.1266,3,0.4
15,34.8622,3,0.45
16,37.8307,3,0.45
17,41.052,3,0.45
18,44.4799,3,0.5
19,48.2673,3,0.45
20,52.3773,3,0.45
21,56.8372,3,0.45
22,61.7707,3,0.4
23,67.0305,3,0.45
24,72.7381,3,0.45
25,78.9318,3,0.45
26,85.783,3,0.4
27,93.0875,4,0.45
28,101.1675,4,0.4
29,109.2811,5,0.45
30,110,6,0.4
31,110,7,0.35
32,110,7,0.35
33,110,8,0.3143
34,110,9,0.3214
35,110,10,0.3438
36,110,11,0.3056
37,110,12,0.29
38,110,14,0.3227
39,110,15,0.3125
40,110,17,0.3271
41,110,19,0.358
42,110,21,0.3118
43,110,24,0.3211
44,110,26,0.3119
45,110,29,0.3146
46,110,33,0.3288
47,109.3235,39,0.3328
48,104.7669,46,0.3903
49,95.8481,54,0.4315
50,83.408,63,0.4541
51,67.5454,68,0.4885
52,52.753,69,0.4603
53,40.7359,69,0.4382
54,31.7475,65,0.4225
55,25.2837,60,0.4
56,20.6227,55,0.3977
57,17.6602,49,0.3692
58,15.201,44,0.3955
59,13.7782,39,0.3592
60,12.6174,35,0.3807
61,11.9222,30,0.3615
62,11.5341,27,0.3443
63,11.3109,24,0.3617
64,11.0983,21,0.4
65,11.1887,18,0.3479
66,11.2922,16,0.3929
67,11.6203,14,0.3583
68,11.9706,13,0.3969
69,12.5093,11,0.3571
70,13.0447,10,0.4
71,13.6389,9,0.45
72,14.4102,8,0.395
73,15.2171,7,0.4444
74,16.1948,7,0.4062
75,17.2621,6,0.4429
76,18.4471,5,0.4071
77,19.7541,5,0.4417
78,21.284,5,0.41
79,22.8974,4,0.44
80,24.6708,4,0.41
81,26.6629,4,0.4375
82,28.86,3,0.4
83,31.2063,3,0.425
84,33.8978,3,0.4167
85,36.7469,3,0.4833
86,39.9163,3,0.4167
87,43.3372,3,0.4333
88,47.075,3,0.4167
89,51.1093,3,0.4333
90,55.4332,3,0.4667
91,60.1838,3,0.4333
92,65.2754,3,0.4667
93,70.8694,3,0.4333
94,76.865,3,0.4667
95,83.4101,3,0.45
96,90.5583,4,0.4333
97,98.369,4,0.4167
98,106.6369,5,0.3625
99,110,5,0.3875
100,110,6,0.3
101,110,7,0.35
102,110,8,0.3333
103,110,9,0.3143
104,110,10,0.3062
105,110,11,0.35
106,110,12,0.335
107,110,14,0.3182
108,110,16,0.3167
109,110,18,0.35
110,110,20,0.3637
111,110,23,0.3417
112,110,26,0.3325
113,110,29,0.3383
114,110,33,0.3231
115,108.7548,39,0.349
116,103.0017,47,0.4212
117,92.6243,56,0.4679
118,78.2999,64,0.4926
119,63.2969,68,0.4734
120,48.8291,68,0.4667
121,38.6189,67,0.4132
122,30.8198,64,0.4037
123,24.2568,59,0.4246
124,19.8517,53,0.4
