step,sheep,wolves,mean_theta
0,10,9,0.5
1,10.67,8,0.3
2,11.2088,7,0.5
3,11.8057,7,0.5312
4,12.5318,6,0.5
5,13.1922,6,0.6143
6,13.8802,5,0.725
7,14.6956,5,0.625
8,15.6398,4,0.65
9,16.6619,4,0.63
10,17.9981,4,0.45
11,19.2931,3,0.6375
12,20.6176,3,0.7125
13,22.2371,3,0.65
14,24.0327,3,0.5833
15,25.9205,3,0.65
16,27.9138,3,0.7
17,30.1064,3,0.65
18,32.4051,3,0.7167
19,34.9505,3,0.65
20,37.6189,3,0.7167
21,40.5739,3,0.65
22,43.7164,3,0.6833
23,47.1984,3,0.6167
24,50.8798,3,0.6667
25,54.7925,4,0.7
26,59.0663,4,0.6667
27,63.1537,5,0.7
28,67.5587,6,0.6875
29,71.7507,7,0.69
30,75.8477,8,0.65
31,80.0117,10,0.5857
32,83.1281,13,0.6937
33,86.1374,16,0.58
34,86.8868,19,0.6385
35,87.9294,23,0.5
36,86.5182,27,0.5553
37,84.5109,32,0.487
38,78.9712,37,0.5574
39,72.1876,44,0.5281
40,61.9767,49,0.5932
41,51.4716,51,0.5568
42,42.8604,51,0.4959
43,35.1005,51,0.501
44,28.8035,50,0.498
45,22.0678,46,0.5951
46,18.9099,42,0.442
47,17.1399,38,0.3826
48,15.5545,34,0.4167
49,14.5606,30,0.3921
50,13.7423,27,0.4176
51,13.4008,24,0.3783
52,12.8614,21,0.4722
53,12.8601,19,0.3792
54,12.8871,17,0.4238
55,13.0063,15,0.4342
56,13.1695,14,0.4676
57,13.5883,12,0.4133
58,14.0055,11,0.45
59,14.2583,10,0.6208
60,14.9078,9,0.45
61,15.3982,9,0.61
62,15.9218,8,0.6667
63,16.4981,7,0.6444
64,17.1317,7,0.7
65,18.0816,6,0.5786
66,19.1837,6,0.5071
67,20.469,6,0.5
68,21.7841,5,0.5417
69,23.04,5,0.6417
70,24.647,5,0.55
71,26.1492,5,0.71
72,27.8581,5,0.63
73,29.5407,5,0.72
74,31.4712,5,0.63
75,33.3721,5,0.72
76,35.5529,5,0.63
77,37.6808,5,0.73
78,40.1018,5,0.65
79,42.5239,5,0.72
80,45.2795,5,0.64
81,48.0143,6,0.72
82,51.1257,6,0.64
83,54.3543,7,0.5583
84,57.5476,7,0.625
85,60.7386,8,0.5786
86,64.0397,9,0.5929
87,67.5203,10,0.5188
88,70.373,12,0.5833
89,72.7657,14,0.6
90,73.9591,17,0.6333
91,74.8466,19,0.5714
92,74.6333,23,0.55
93,73.1481,25,0.5737
94,71.3706,28,0.4913
95,69.126,31,0.478
96,64.8989,35,0.5232
97,58.7887,38,0.5694
98,52.801,41,0.5243
99,45.9712,42,0.5487
100,39.2663,42,0.5451
101,35.5694,42,0.4202
102,30.4403,41,0.5286
103,25.3141,39,0.581
104,22.4853,35,0.4695
105,21.0114,32,0.3859
106,19.6919,29,0.4229
107,18.9967,28,0.3844
108,17.3127,25,0.5914
109,16.9491,22,0.3929
110,16.6305,20,0.432
111,16.6563,18,0.4068
112,16.7279,16,0.435
113,17.1034,15,0.3917
114,17.1205,14,0.5625
115,17.7591,12,0.38
116,18.3434,11,0.4357
117,19.2496,10,0.3833
118,20.137,10,0.4455
119,20.8991,9,0.565
120,21.6557,9,0.58
121,22.4277,8,0.65
122,23.3629,8,0.5889
123,24.9154,7,0.3813
124,26.2011,7,0.55
125,27.5818,7,0.6143
126,29.0202,7,0.6214
127,30.4698,7,0.65
