step,sheep,wolves,mean_theta
0,16,9,0.5
1,16.896,9,0.4
2,17.8608,8,0.4333
3,18.8315,7,0.4611
4,19.8964,7,0.4938
5,20.9887,6,0.5857
6,22.1179,6,0.6
7,23.5633,6,0.525
8,24.9736,6,0.6083
9,26.276,5,0.725
10,27.863,5,0.6
11,29.7452,5,0.59
12,31.7381,5,0.6
13,33.6202,5,0.74
14,35.8727,5,0.6
15,37.9803,5,0.75
16,40.504,5,0.61
17,42.8837,5,0.75
18,45.7097,6,0.62
19,48.3951,6,0.75
20,51.3745,7,0.5824
21,54.1102,8,0.7083
22,57.0213,9,0.6
23,59.5827,10,0.6259
24,62.2016,10,0.5661
25,64.893,11,0.5157
26,67.8846,12,0.49
27,70.877,13,0.4621
28,73.7935,15,0.4458
29,75.6194,17,0.5263
30,76.6546,20,0.5231
31,76.6606,22,0.5343
32,76.3659,25,0.472
33,75.1926,29,0.4767
34,72.1019,32,0.5131
35,67.7915,36,0.5009
36,62.5602,39,0.5033
37,55.2582,42,0.5473
38,47.9891,44,0.5397
39,40.9081,45,0.5358
40,34.3634,45,0.5372
41,28.7612,44,0.5314
42,23.9222,41,0.5419
43,20.2241,38,0.526
44,17.4939,35,0.5211
45,15.6133,32,0.4964
46,14.2355,29,0.489
47,13.3077,26,0.4692
48,12.663,23,0.4654
49,12.147,20,0.4921
50,11.8725,18,0.4846
51,11.8731,16,0.4543
52,11.8675,15,0.5075
53,12.0645,13,0.4739
54,12.3021,12,0.4867
55,12.6798,10,0.4846
56,13.1249,10,0.4917
57,13.5928,9,0.585
58,14.0998,8,0.57
59,14.68,7,0.5944
60,15.4133,7,0.5687
61,16.2679,6,0.5786
62,17.2147,5,0.5429
63,18.4249,5,0.45
64,19.629,5,0.63
65,20.8794,5,0.66
66,22.2323,4,0.64
67,23.6241,4,0.68
68,25.4018,4,0.5625
69,27.1736,4,0.6875
70,29.0689,4,0.6875
71,31.1125,4,0.675
72,33.2826,4,0.6875
73,35.6223,4,0.675
74,38.107,4,0.6875
75,40.7859,4,0.675
76,43.6532,4,0.675
77,46.674,4,0.7
78,49.9295,5,0.6875
79,53.4395,6,0.675
80,56.6967,6,0.71
81,59.7781,7,0.6917
82,62.8956,8,0.725
83,66.3831,10,0.5786
84,68.757,12,0.73
85,70.7022,15,0.6519
86,71.2375,17,0.7002
87,71.2491,19,0.6051
88,71.5933,21,0.5089
89,72.0472,23,0.4481
90,71.4026,25,0.4716
91,70.1853,28,0.4626
92,68.0505,31,0.4742
93,64.3071,33,0.5033
94,60.0807,36,0.486
95,55.6971,37,0.4765
96,51.0143,38,0.4648
97,46.5476,39,0.4608
98,42.2487,39,0.4602
99,37.9488,39,0.4703
100,33.824,38,0.4865
101,30.0918,36,0.4903
102,27.3506,34,0.4572
103,25.4743,32,0.4258
104,23.9976,29,0.4224
105,22.8309,27,0.4222
106,21.9092,25,0.44
107,21.1979,23,0.446
108,20.8011,21,0.4317
109,20.6635,19,0.4214
110,20.8339,18,0.3972
111,20.9943,16,0.4416
112,21.1424,15,0.4694
113,21.4193,14,0.4938
114,21.8177,13,0.4933
115,22.4035,12,0.475
116,23.116,12,0.4769
