step,sheep,wolves,mean_theta
0,15,10,0.5
1,15.4358,9,0.645
2,15.986,8,0.585
3,16.6614,7,0.5833
4,17.677,7,0.4437
5,18.9585,6,0.3571
6,20.1245,6,0.5
7,21.6942,5,0.3333
8,23.1835,5,0.475
9,24.7496,5,0.59
10,26.3669,5,0.63
11,28.0175,5,0.68
12,29.756,5,0.69
13,31.6514,5,0.66
14,33.6154,5,0.69
15,35.7567,5,0.66
16,37.9754,5,0.69
17,40.3945,5,0.66
18,42.9009,5,0.69
19,45.6337,5,0.66
20,48.4653,6,0.69
21,51.5525,6,0.66
22,54.6663,7,0.6
23,57.8479,8,0.6333
24,60.7692,9,0.6429
25,63.2699,10,0.6687
26,65.769,11,0.6111
27,68.2222,13,0.57
28,70.054,15,0.6045
29,71.2029,17,0.5846
30,71.9957,20,0.5386
31,71.021,23,0.6072
32,70.1712,26,0.5089
33,67.3633,29,0.5534
34,63.3923,33,0.5558
35,58.42,36,0.5594
36,53.0091,39,0.5306
37,45.7212,41,0.5997
38,37.8206,41,0.6359
39,32.3876,41,0.5402
40,27.8777,40,0.5305
41,24.1643,37,0.5171
42,21.8494,34,0.445
43,20.4412,31,0.4041
44,19.0226,28,0.4529
45,18.6859,26,0.3452
46,18.0468,23,0.4357
47,17.6678,21,0.4231
48,17.6952,19,0.3891
49,17.7421,17,0.4214
50,17.9843,16,0.4132
51,18.3979,14,0.4118
52,19.0842,13,0.3563
53,19.754,12,0.4214
54,20.5887,11,0.4038
55,21.4359,10,0.4458
56,22.259,9,0.5091
57,23.2362,9,0.51
58,24.3202,8,0.5389
59,25.254,8,0.6222
60,26.5294,8,0.5625
61,27.8399,7,0.575
62,29.2918,7,0.5437
63,30.8677,7,0.6
64,32.4265,7,0.6429
65,34.0284,7,0.6571
66,35.5971,7,0.7
67,37.3164,7,0.6714
68,38.9751,8,0.7214
69,40.729,8,0.7143
70,42.903,8,0.5298
71,44.9045,8,0.6062
72,47.0734,9,0.5875
73,49.2693,9,0.6062
74,51.5948,10,0.5333
75,53.4909,11,0.6389
76,55.6333,12,0.545
77,57.2635,13,0.5843
78,58.8325,14,0.55
79,60.0562,15,0.5538
80,61.0411,17,0.5429
81,61.4043,19,0.57
82,61.4364,20,0.532
83,61.0541,21,0.5082
84,61.1152,23,0.45
85,61.0083,24,0.4405
86,60.5005,26,0.4282
87,58.498,27,0.5042
88,57.0443,28,0.4365
89,55.4385,28,0.4315
90,53.6478,30,0.4295
91,50.1312,32,0.5375
92,45.5626,33,0.5792
93,42.0368,33,0.5039
94,38.2522,34,0.5235
95,34.1668,34,0.5697
96,31.4762,32,0.4779
97,29.4822,30,0.4368
98,28.3117,28,0.3969
99,27.9196,26,0.345
100,27.364,25,0.3893
101,26.067,23,0.5154
102,25.5626,22,0.434
103,25.3632,20,0.4261
104,25.6675,19,0.3636
105,25.6932,17,0.45
106,25.9591,16,0.4289
107,26.4705,16,0.4294
108,26.5116,15,0.5594
109,26.3485,14,0.6031
110,26.7951,14,0.5033
111,27.4114,13,0.5
112,27.8157,13,0.5536
113,28.6085,12,0.5
114,29.1406,12,0.5692
115,30.0673,12,0.5167
116,30.6265,12,0.6167
117,30.994,12,0.6667
118,31.5023,12,0.6333
119,31.967,12,0.6458
120,32.5616,12,0.6167
121,33.2926,12,0.5875
122,34.0583,11,0.5833
123,35.0477,11,0.5375
124,36.4321,11,0.5
125,37.4904,11,0.5864
126,38.229,11,0.6636
127,39.0031,12,0.6591
128,39.8573,12,0.6455
129,40.8398,12,0.5708
130,41.6893,13,0.6
131,42.4647,13,0.6167
132,43.2779,14,0.5654
133,44.0114,14,0.5808
134,44.509,15,0.5759
135,45.0612,16,0.5688
136,44.9823,16,0.6167
137,45.3984,17,0.5156
138,45.294,17,0.5812
139,45.5635,18,0.5029
140,45.3835,18,0.5559
141,45.8348,19,0.4548
142,45.6286,19,0.5278
143,45.9754,19,0.4421
144,45.2627,20,0.5526
145,44.2375,21,0.5868
146,43.4545,21,0.535
147,42.303,23,0.5476
148,40.2513,23,0.6429
149,39.1404,23,0.5043
150,37.7587,23,0.5348
151,35.5536,24,0.6261
152,33.3208,24,0.6435
153,31.9455,24,0.5351
154,30.1501,24,0.5917
155,28.2567,24,0.6167
156,26.4045,23,0.6271
157,24.3396,22,0.675
158,23.6009,20,0.5152
159,23.4688,19,0.4364
160,23.4664,18,0.455
161,23.6706,16,0.4368
162,23.7984,15,0.4778
163,24.3458,15,0.4375
164,24.5308,14,0.56
165,24.5688,13,0.5967
166,24.8096,13,0.5857
167,25.5439,12,0.4923
168,26.0753,11,0.5538
169,26.9618,11,0.5
170,28.101,10,0.4773
171,28.9482,10,0.5773
172,29.9484,10,0.595
173,31.2137,10,0.525
174,32.1204,10,0.645
175,33.1949,10,0.605
176,34.4513,10,0.565
177,35.6984,10,0.58
178,36.6373,10,0.67
179,38.0442,10,0.56
180,39.1494,10,0.645
181,40.3297,10,0.635
182,41.5013,11,0.645
183,42.7754,11,0.63
184,44.3474,12,0.5227
185,45.4649,12,0.6182
186,46.4137,13,0.5995
187,46.9452,14,0.6708
188,47.8183,15,0.5692
189,48.3961,16,0.5709
190,48.4977,16,0.5933
191,48.7062,17,0.5437
192,48.9425,18,0.5406
193,49.0797,18,0.5198
194,49.5607,19,0.4556
195,49.3649,19,0.525
196,49.7672,20,0.4395
197,49.1874,21,0.5342
198,48.346,22,0.5323
199,47.5603,22,0.5033
200,46.8136,23,0.4781
201,45.3948,24,0.5385
202,43.6426,24,0.5478
203,41.958,25,0.525
204,39.7384,25,0.5792
205,38.3138,25,0.494
206,36.6242,25,0.524
207,35.7342,25,0.452
208,34.0994,25,0.53
209,32.2205,25,0.564
210,29.8603,25,0.63
211,27.6731,25,0.63
212,25.3568,24,0.668
213,23.7923,22,0.588
214,23.044,21,0.4979
215,22.6235,19,0.4886
216,22.6834,18,0.4214
217,22.781,17,0.4579
218,23.0418,15,0.4472
219,23.4577,14,0.4382
220,23.7005,13,0.5433
221,24.389,13,0.4607
222,25.2987,12,0.4385
223,25.9919,11,0.5077
224,26.8899,11,0.4958
225,27.8929,10,0.5182
226,28.6879,10,0.5909
227,30.0735,10,0.47
228,31.2283,10,0.56
229,32.1355,10,0.645
230,33.1221,10,0.63
231,34.1207,10,0.635
232,35.0931,10,0.65
233,36.0933,10,0.65
234,37.5785,10,0.535
235,38.6908,10,0.64
236,40.1766,10,0.56
237,41.4984,10,0.61
238,42.7039,11,0.645
239,43.6156,12,0.715
240,44.9307,12,0.5773
241,46.5544,12,0.4838
242,47.8556,13,0.5458
243,48.6141,14,0.6375
244,49.3579,15,0.5923
245,50.3845,15,0.5143
246,51.1277,17,0.5167
247,51.0945,18,0.61
248,50.8782,19,0.5574
249,50.4814,20,0.5444
250,50.1432,20,0.5105
251,50.1528,20,0.4537
252,50.1202,21,0.4575
253,49.2882,22,0.53
254,48.9851,22,0.4595
255,48.4334,23,0.4598
256,46.777,24,0.5545
257,46.1034,24,0.4522
258,45.4902,24,0.4292
259,44.3598,25,0.4729
260,42.2083,25,0.5625
261,40.3942,26,0.5199
262,38.0352,26,0.576
263,35.814,26,0.5538
264,33.0921,27,0.6154
265,30.3041,27,0.6442
266,28.3843,26,0.55
267,26.3988,25,0.5722
268,25.4524,23,0.475
269,24.8339,22,0.452
270,24.3124,20,0.4783
271,23.9623,19,0.4727
272,24.2103,18,0.4075
273,23.8884,17,0.5421
274,24.0699,15,0.4667
275,24.3323,15,0.4765
276,24.6109,14,0.5367
277,24.5678,13,0.6167
278,25.1329,13,0.5
279,25.7524,12,0.5269
280,26.5571,12,0.4808
281,27.0949,11,0.6042
282,27.5244,11,0.6375
283,28.1423,11,0.6409
284,29.0372,10,0.5636
285,30.0405,10,0.5409
286,31.4088,10,0.495
287,32.494,10,0.595
288,33.5273,10,0.62
289,34.6672,10,0.6
290,35.7696,10,0.62
291,36.9268,10,0.615
292,38.3448,10,0.56
293,39.5009,10,0.635
294,40.6484,11,0.645
295,41.7174,11,0.67
296,43.044,11,0.5636
297,44.2471,12,0.5955
298,45.3378,12,0.6227
299,46.7317,13,0.5247
300,47.5752,14,0.6208
301,48.5824,14,0.5513
302,49.486,15,0.5286
303,49.8077,16,0.6071
304,50.515,17,0.52
305,50.1765,18,0.6062
306,49.7023,19,0.5853
307,49.3693,20,0.5389
308,49.3211,21,0.4831
309,48.9092,21,0.4925
310,47.9359,22,0.519
311,47.272,23,0.4929
312,46.2533,23,0.5023
313,46.1215,23,0.4065
314,44.7217,24,0.5152
315,42.6511,25,0.5783
316,40.5591,25,0.5646
317,38.9935,25,0.504
318,36.7377,25,0.574
319,35.057,25,0.53
320,32.8554,25,0.592
321,30.4849,25,0.626
322,28.1177,25,0.646
323,25.8261,25,0.66
324,23.5224,25,0.688
325,21.7477,23,0.638
326,20.7766,21,0.526
327,20.4432,20,0.4587
328,20.5311,18,0.4143
329,20.2919,17,0.5075
330,20.5912,15,0.4306
331,20.8949,14,0.4559
332,21.1801,13,0.5233
333,21.7954,12,0.4607
334,22.1528,12,0.5846
335,22.6624,11,0.5833
336,22.9966,11,0.6458
337,23.6141,10,0.6045
338,24.1442,10,0.6409
339,24.8323,10,0.65
340,25.5674,9,0.64
341,26.3945,9,0.615
342,27.6403,9,0.5333
343,28.7321,9,0.6111
344,29.946,9,0.5833
345,31.096,8,0.6222
346,32.29,8,0.6222
347,34.0095,8,0.5312
348,35.5399,8,0.625
349,37.2956,8,0.575
350,38.8303,8,0.6687
351,40.7058,8,0.5875
352,42.4032,9,0.6625
353,44.2181,9,0.65
354,45.8269,10,0.6426
355,47.2925,11,0.687
356,49.0338,11,0.5744
357,50.337,12,0.6068
358,51.4117,13,0.65
359,52.8487,14,0.5458
360,53.6863,15,0.5885
361,54.4782,17,0.5536
362,54.8024,18,0.57
363,54.2543,19,0.5882
364,54.1892,20,0.5111
365,54.8395,20,0.4211
366,55.094,21,0.4335
367,54.5012,23,0.5035
368,53.1954,24,0.5366
369,51.6394,24,0.5109
370,50.8921,26,0.4336
371,48.6721,27,0.544
372,46.6327,27,0.4962
373,44.1971,28,0.5126
374,41.3053,29,0.557
375,39.0116,29,0.505
376,36.738,29,0.4962
377,34.6531,28,0.4914
378,32.6675,28,0.4931
379,30.8495,27,0.5054
380,28.6407,26,0.5571
381,27.7085,24,0.4463
382,27.1113,23,0.425
383,26.6016,21,0.45
384,26.4527,19,0.4174
385,26.8865,18,0.3619
386,26.8247,17,0.4895
387,27.4269,16,0.3917
388,27.8465,15,0.4529
389,28.3185,15,0.4719
390,28.5805,14,0.55
391,28.6562,14,0.59
392,28.9843,14,0.575
393,29.3162,13,0.575
394,29.5551,13,0.5964
395,30.2836,13,0.5269
396,30.7969,13,0.5808
397,31.1326,13,0.6231
398,31.6774,12,0.5769
399,32.0924,12,0.6077
400,32.7423,12,0.6042
401,33.2072,12,0.65
402,33.5327,12,0.6833
403,33.9904,12,0.6542
404,34.5852,12,0.625
405,35.0573,12,0.6542
406,35.7479,13,0.6083
407,36.0983,13,0.6833
408,36.5712,13,0.6077
409,36.8692,14,0.6423
410,37.0886,14,0.6577
411,37.6983,14,0.5426
412,37.7582,15,0.639
413,37.9621,15,0.6143
414,38.71,15,0.4867
415,39.0042,15,0.56
416,38.9145,15,0.62
417,39.146,16,0.57
418,38.9483,16,0.6367
419,39.2621,16,0.5224
420,39.4272,16,0.5443
421,39.4232,16,0.5687
422,39.7228,17,0.525
423,39.8063,17,0.5563
424,39.9118,17,0.5206
425,40.2151,17,0.4941
426,40.7198,17,0.4676
427,40.9397,17,0.5059
428,41.4535,17,0.4676
429,41.4037,17,0.5412
430,41.6501,17,0.5029
431,41.8521,17,0.5088
432,42.2162,17,0.4882
433,42.3513,18,0.5176
434,41.8579,18,0.5971
435,41.8537,19,0.5056
436,41.3891,19,0.5611
437,40.9678,19,0.5272
438,40.4229,20,0.5421
439,39.4406,20,0.5947
440,39.0713,20,0.4971
441,39.0889,20,0.4525
442,39.1065,20,0.4525
443,38.6079,20,0.5125
444,37.8396,20,0.545
445,37.2531,20,0.525
446,36.3478,20,0.565
447,35.0448,20,0.6175
448,33.5957,20,0.6425
449,32.2619,20,0.635
450,31.2295,20,0.6
451,30.505,20,0.56
452,29.294,20,0.635
453,28.276,20,0.6125
454,27.3556,20,0.6025
455,26.3448,19,0.6225
456,24.9657,18,0.6925
457,24.4689,17,0.5737
458,24.7625,16,0.4444
459,24.9098,15,0.5029
460,25.469,14,0.4406
461,25.9288,14,0.4967
462,26.2114,13,0.5786
463,26.3097,13,0.625
464,26.5965,13,0.6231
465,26.8132,12,0.6423
466,27.2087,12,0.5962
467,27.9093,12,0.5625
468,28.4131,11,0.6208
469,29.0353,11,0.5917
470,29.8149,11,0.6045
471,30.7959,11,0.5545
472,31.538,11,0.6273
473,32.1767,11,0.6591
474,32.8814,11,0.6455
475,33.4206,11,0.6909
476,33.9687,11,0.6909
477,34.5445,11,0.6864
478,35.225,11,0.6636
479,35.8027,12,0.6909
480,36.6852,12,0.6227
481,37.7308,12,0.5417
482,38.6193,12,0.5792
483,39.4651,12,0.5917
484,40.0906,13,0.6375
485,40.726,13,0.6375
486,41.6214,14,0.5456
487,42.2847,14,0.5879
488,43.3771,14,0.4816
489,44.0408,15,0.55
490,44.3271,15,0.6071
491,45.1759,16,0.49
492,45.4447,16,0.57
493,45.5199,17,0.5588
