step,sheep,wolves,mean_theta
0,10.6645,9,0.305
1,11.379,8,0.3333
2,12.1852,7,0.3312
3,13.0888,6,0.3357
4,14.1241,6,0.3167
5,15.2258,5,0.3333
6,16.4887,4,0.31
7,17.8928,4,0.3375
8,19.436,3,0.3125
9,21.1658,3,0.3333
10,23.0612,3,0.3167
11,25.1137,3,0.3333
12,27.2521,2,0.45
13,29.6475,2,0.55
14,32.2209,2,0.6
15,35.0886,2,0.5
16,38.1536,2,0.575
17,41.4863,2,0.575
18,45.133,2,0.55
19,49.1001,2,0.55
20,53.362,2,0.6
21,58.0526,2,0.55
22,63.0915,2,0.6
23,68.6373,2,0.55
24,74.595,2,0.6
25,81.1519,3,0.55
26,87.6156,3,0.6167
27,94.4015,4,0.6833
28,100.6225,6,0.775
29,106.4234,8,0.6417
30,110.5335,11,0.6975
31,111.5559,16,0.75
32,111.8515,21,0.5531
33,110.61,27,0.481
34,106.2431,33,0.4696
35,98.5192,41,0.4758
36,91.6386,46,0.3766
37,84.8757,50,0.3435
38,77.9117,53,0.331
39,71.219,55,0.3189
40,66.394,55,0.2773
41,61.6401,55,0.2836
42,57.7352,54,0.27
43,53.8872,52,0.2806
44,50.9773,50,0.2692
45,48.1684,48,0.282
46,46.0972,46,0.2708
47,44.2164,43,0.2783
48,42.9231,41,0.2733
49,41.8801,38,0.2756
50,41.254,36,0.275
51,41.0456,33,0.2653
52,41.0641,31,0.2742
53,41.3762,29,0.271
54,41.8499,27,0.2776
55,42.6283,25,0.2741
56,43.8901,24,0.256
57,45.3583,22,0.2521
58,46.9503,21,0.2682
59,48.8049,20,0.2619
60,51.2964,18,0.2225
61,53.8304,17,0.2556
62,56.312,17,0.2882
63,58.877,16,0.2912
64,61.9151,16,0.275
65,65.1099,15,0.275
66,68.6486,15,0.2767
67,71.9643,15,0.3133
68,75.7569,15,0.2867
69,78.5826,15,0.38
70,80.8222,17,0.4333
71,81.881,19,0.4647
72,81.6926,22,0.4895
73,80.067,26,0.4955
74,76.6241,29,0.5
75,73.3292,33,0.4483
76,70.3777,35,0.3864
77,68.6288,35,0.3243
78,67.8293,35,0.29
79,67.151,35,0.2857
80,66.5165,35,0.2843
81,65.9976,35,0.28
82,65.7369,35,0.27
83,65.2242,35,0.28
84,64.7513,34,0.2786
85,64.6024,33,0.2735
86,64.4183,33,0.2833
87,64.4118,33,0.2758
88,64.4408,32,0.2742
89,64.647,31,0.275
90,65.0672,31,0.2742
91,65.4544,30,0.2758
92,66.0598,30,0.275
93,66.7435,29,0.2717
