step,sheep,wolves,mean_theta
0,17,9,0.5
1,18.4497,8,0.1339
2,20.0323,7,0.1436
3,21.764,6,0.1541
4,23.6635,5,0.1652
5,25.7534,5,0.177
6,28.06,4,0.1897
7,30.5524,4,0.2032
8,33.3154,4,0.2174
9,36.3062,3,0.2325
10,39.5404,3,0.2482
11,43.1494,3,0.2644
12,47.0631,3,0.2817
13,51.3041,3,0.2996
14,55.896,3,0.3181
15,60.8641,3,0.3369
16,66.235,3,0.3562
17,72.0371,3,0.3758
18,78.3,3,0.3957
19,85.0556,3,0.4158
20,92.3372,3,0.4361
21,100.1804,4,0.4564
22,108.6227,5,0.4766
23,110,6,0.4969
24,110,8,0.5
25,110,10,0.5
26,110,12,0.5
27,110,15,0.5
28,110,19,0.5
29,110,24,0.5
30,109.505,31,0.5
31,106.0334,38,0.4989
32,98.89,46,0.4908
33,89.2102,53,0.4734
34,77.9165,58,0.4478
35,66.8733,60,0.4146
36,57.4295,60,0.3781
37,50.1713,59,0.343
38,44.8162,56,0.3132
39,40.8781,52,0.2895
40,38.1435,48,0.2709
41,36.3402,44,0.2575
42,35.2094,40,0.2483
43,34.5983,37,0.2425
44,34.4156,33,0.2393
45,34.5191,30,0.2383
46,34.9781,28,0.2389
47,35.691,26,0.2413
48,36.5671,23,0.245
49,37.6146,22,0.2495
50,38.9511,20,0.2548
51,40.3812,19,0.2615
52,42.0338,17,0.2685
53,43.8083,16,0.2765
54,45.8558,16,0.2848
55,48.0669,15,0.2942
56,50.301,15,0.3041
57,52.7267,14,0.3138
58,55.1804,14,0.324
59,57.8597,14,0.3341
60,60.5743,14,0.3447
61,63.3191,14,0.3551
62,66.0885,14,0.3653
63,68.8776,15,0.3753
64,71.681,16,0.3851
65,74.1827,17,0.3945
66,76.3424,18,0.4028
67,78.1279,20,0.4097
68,79.5164,22,0.4153
69,80.1281,24,0.4196
70,79.9688,27,0.4214
71,79.0785,29,0.421
72,77.1636,32,0.4182
73,74.7316,34,0.4123
74,71.5631,36,0.4045
75,68.1701,38,0.3942
76,64.6584,39,0.3826
77,61.1188,40,0.3702
78,57.8656,40,0.3572
79,54.8754,40,0.3447
80,52.3267,39,0.3328
81,50.1376,38,0.3224
82,48.4171,37,0.3131
83,47.0733,35,0.3056
84,46.0389,33,0.2997
85,45.4131,32,0.295
86,45.1373,30,0.2922
87,45.0283,28,0.291
88,45.2152,27,0.2905
89,45.6799,26,0.2913
90,46.2671,24,0.2934
91,46.976,23,0.2961
92,47.9623,22,0.2993
93,49.0741,22,0.3036
94,50.3178,21,0.3085
95,51.5277,20,0.3139
96,52.8834,20,0.319
97,54.3944,20,0.3247
98,55.8743,19,0.3309
99,57.3211,19,0.3368
100,58.9491,19,0.3426
101,60.5452,19,0.3489
102,62.1074,19,0.355
103,63.634,19,0.3609
104,65.1233,20,0.3665
105,66.5742,21,0.3719
106,67.7095,22,0.377
107,68.5211,23,0.381
108,69.0085,24,0.3838
109,69.1788,25,0.3855
110,69.0455,26,0.3861
111,68.6278,28,0.3856
112,67.9498,29,0.3842
113,66.7532,30,0.3818
114,65.3865,31,0.3777
115,63.8807,32,0.3728
116,62.266,32,0.3674
117,60.5704,33,0.3615
118,59.0563,33,0.3551
119,57.4732,33,0.3493
120,56.0609,33,0.3432
121,54.7969,33,0.3376
122,53.6625,33,0.3325
123,52.6417,32,0.3279
124,51.7209,31,0.3237
125,51.0705,30,0.3198
126,50.6558,29,0.3171
127,50.4506,28,0.3153
128,50.4353,27,0.3144
129,50.5954,27,0.3144
130,50.9208,26,0.315
131,51.2273,25,0.3164
132,51.6949,24,0.3177
133,52.3194,24,0.3197
134,53.0993,23,0.3223
135,53.8454,23,0.3256
136,54.7529,23,0.3286
137,55.6246,22,0.3323
138,56.4606,22,0.3358
139,57.4723,22,0.3392
140,58.4465,22,0.3432
141,59.3836,22,0.347
142,60.2837,22,0.3506
143,61.1474,22,0.354
144,61.9752,22,0.3573
145,62.7679,23,0.3604
146,63.5261,23,0.3633
147,63.9949,24,0.3661
148,64.4394,25,0.3678
149,64.599,25,0.3694
150,64.4862,26,0.37
151,64.3808,27,0.3696
152,64.0209,28,0.3692
153,63.4278,28,0.3679
154,62.6258,29,0.3657
155,61.8907,29,0.3628
156,60.9711,30,0.3601
157,60.1321,30,0.3566
158,59.1317,30,0.3534
159,58.2226,30,0.3496
160,57.395,30,0.3461
161,56.6404,30,0.3429
162,55.9513,30,0.3399
163,55.3212,30,0.3372
