step,sheep,wolves,mean_theta
0,8,9,0.5
1,8.7403,8,0.0678
2,9.5507,7,0.0736
3,10.4386,6,0.0799
4,11.4128,5,0.0867
5,12.4833,4,0.094
6,13.6616,3,0.1019
7,14.9614,3,0.1105
8,16.3984,3,0.1197
9,17.968,2,0.1297
10,19.6816,2,0.1404
11,21.584,2,0.1518
12,23.6645,2,0.164
13,25.9388,1,0.177
14,28.4238,1,0.1908
15,31.202,1,0.2053
16,34.2463,1,0.221
17,37.5815,1,0.2374
18,41.2344,1,0.2546
19,45.2342,1,0.2727
20,49.6126,1,0.2914
21,54.4043,1,0.3108
22,59.6467,1,0.3309
23,65.3806,1,0.3516
24,71.6506,1,0.3728
25,78.5048,1,0.3944
26,85.9956,1,0.4165
27,94.1801,1,0.4388
28,103.1203,1,0.4613
29,110,1,0.4839
30,110,1,0.5
31,110,1,0.5
32,110,2,0.5
33,110,2,0.5
34,110,3,0.5
35,110,3,0.5
36,110,4,0.5
37,110,5,0.5
38,110,7,0.5
39,110,8,0.5
40,110,10,0.5
41,110,13,0.5
42,110,17,0.5
43,110,21,0.5
44,110,26,0.5
45,108.295,33,0.5
46,103.7593,41,0.4961
47,95.8527,48,0.4854
48,85.3086,54,0.4656
49,74.1652,58,0.4368
50,63.8407,60,0.4027
51,55.2671,60,0.3672
52,48.5957,58,0.3344
53,43.6276,55,0.3064
54,40.0859,51,0.284
55,37.6171,47,0.2671
56,36.0011,43,0.2548
57,35.0117,39,0.2466
58,34.5145,36,0.2414
59,34.4296,32,0.2388
60,34.6224,30,0.2384
61,35.1671,27,0.2394
62,35.8724,25,0.2423
63,36.8396,23,0.2459
64,37.9819,21,0.2509
65,39.3137,20,0.2567
66,40.8539,18,0.2633
67,42.5052,17,0.2708
68,44.4101,16,0.2787
69,46.4626,15,0.2876
70,48.6805,15,0.297
71,51.0844,14,0.3068
72,53.5198,14,0.3171
73,56.1741,14,0.3273
74,58.8672,14,0.338
75,61.5937,14,0.3486
76,64.3482,14,0.359
77,67.1256,14,0.3691
78,69.9206,15,0.379
79,72.7281,16,0.3886
80,75.2247,17,0.398
81,77.3702,19,0.4061
82,79.1329,21,0.4129
83,80.1264,23,0.4184
84,80.3386,25,0.4214
85,79.7933,28,0.4221
86,78.5472,30,0.4204
87,76.3235,33,0.4166
88,73.6387,35,0.4096
89,70.2835,37,0.401
90,66.7629,39,0.3899
91,63.1762,40,0.3777
92,59.6065,40,0.3648
93,56.35,40,0.3514
94,53.5862,40,0.3387
95,51.2213,39,0.3276
96,49.1831,37,0.3177
97,47.5823,36,0.309
98,46.4929,34,0.302
99,45.6723,32,0.2971
100,45.2281,31,0.2934
101,45.1123,29,0.2914
102,45.1495,28,0.2908
103,45.4731,26,0.291
104,45.924,25,0.2925
105,46.648,24,0.2945
106,47.4927,23,0.2978
107,48.461,22,0.3016
108,49.5576,21,0.3058
109,50.7884,21,0.3106
110,52.1614,20,0.3159
111,53.5017,20,0.3217
112,55.0003,20,0.3272
113,56.467,19,0.3333
114,57.8998,19,0.3392
115,59.5167,19,0.3448
116,61.1011,19,0.3511
117,62.6509,19,0.3571
118,64.1645,20,0.3629
119,65.6404,20,0.3684
120,66.8076,21,0.3737
121,67.9347,22,0.3779
122,68.7367,23,0.3818
123,69.2133,24,0.3846
124,69.3718,26,0.3862
125,69.226,27,0.3867
126,68.5014,28,0.3863
127,67.544,29,0.3838
128,66.384,30,0.3804
129,65.0524,31,0.3764
130,63.58,32,0.3716
131,61.9966,33,0.3663
132,60.3302,33,0.3605
133,58.6064,33,0.3542
134,57.0723,33,0.3476
135,55.7024,33,0.3416
136,54.4755,33,0.3362
137,53.3736,33,0.3312
138,52.3813,32,0.3267
139,51.4857,31,0.3226
140,50.8562,30,0.3188
141,50.459,29,0.3162
142,50.2686,28,0.3145
143,50.2658,27,0.3137
144,50.4366,26,0.3136
145,50.7711,26,0.3144
146,51.2627,25,0.3158
147,51.7284,24,0.3179
148,52.3513,24,0.3198
149,53.1298,23,0.3225
150,53.8746,23,0.3257
151,54.781,23,0.3288
152,55.6515,22,0.3324
153,56.4865,22,0.336
154,57.4972,22,0.3393
155,58.4705,22,0.3433
156,59.4066,22,0.3471
157,60.3058,22,0.3507
158,61.1686,22,0.3541
159,61.9955,22,0.3574
160,62.7873,23,0.3604
161,63.5447,23,0.3634
162,64.0125,24,0.3662
163,64.4562,25,0.3679
164,64.6147,25,0.3695
165,64.5009,26,0.37
166,64.3946,27,0.3696
167,64.0337,27,0.3692
168,63.4396,28,0.3679
169,62.8918,29,0.3658
170,62.1346,29,0.3638
171,61.1934,30,0.361
172,60.335,30,0.3575
173,59.3159,30,0.3542
174,58.3901,30,0.3503
175,57.5476,30,0.3468
176,56.7796,30,0.3435
177,56.0785,30,0.3404
178,55.4376,30,0.3377
179,54.851,30,0.3351
180,54.3133,30,0.3327
181,53.8201,29,0.3305
182,53.3672,28,0.3285
183,53.1426,28,0.3267
184,53.1252,27,0.3257
185,53.1089,27,0.3257
186,53.2839,26,0.3256
187,53.448,26,0.3263
188,53.7942,25,0.327
189,54.1208,25,0.3284
190,54.6249,25,0.3298
191,55.1029,24,0.3318
192,55.5558,24,0.3337
193,56.1897,24,0.3356
194,56.7931,24,0.3381
195,57.3672,24,0.3405
196,57.9128,24,0.3428
197,58.4309,24,0.3449
198,58.9226,24,0.3469
199,59.3889,24,0.3488
200,59.8307,24,0.3506
201,60.2491,24,0.3523
202,60.6452,24,0.3539
203,61.0198,24,0.3554
204,61.374,24,0.3568
205,61.7087,25,0.3581
206,62.0249,25,0.3594
207,62.0774,26,0.3606
208,62.1266,26,0.3608
209,61.9261,27,0.3609
210,61.7394,27,0.3602
211,61.3215,27,0.3595
212,60.9348,28,0.3579
213,60.5768,28,0.3565
214,60.0086,28,0.3551
215,59.4856,29,0.353
216,59.0037,29,0.351
217,58.3327,29,0.3491
218,57.7176,29,0.3465
219,57.1532,29,0.3441
220,56.6346,29,0.3419
221,56.1578,29,0.3399
222,55.7189,29,0.338
223,55.3146,29,0.3362
224,54.9419,28,0.3346
225,54.598,28,0.3331
226,54.4798,27,0.3317
227,54.3699,27,0.3312
228,54.4655,27,0.3308
229,54.555,26,0.3312
230,54.6388,26,0.3315
231,54.9166,25,0.3319
232,55.1782,25,0.333
233,55.6271,25,0.3341
234,56.052,25,0.3359
235,56.454,25,0.3376
236,56.8341,24,0.3392
237,57.1931,24,0.3407
238,57.7474,24,0.3421
239,58.2739,24,0.3443
240,58.7736,24,0.3463
241,59.2476,24,0.3482
242,59.6969,24,0.3501
243,60.1224,24,0.3518
244,60.5253,24,0.3534
245,60.9064,25,0.3549
246,61.2668,25,0.3564
247,61.3664,25,0.3577
248,61.4598,26,0.3581
249,61.5475,26,0.3585
250,61.3868,27,0.3588
251,61.2371,27,0.3582
252,60.8567,27,0.3576
253,60.5045,28,0.3562
254,60.1782,28,0.3549
255,59.6418,28,0.3536
256,59.1476,28,0.3516
257,58.6921,28,0.3497
258,58.2718,28,0.3479
259,57.8838,28,0.3463
260,57.5252,28,0.3448
261,57.1938,28,0.3434
262,56.8872,28,0.3421
263,56.6034,28,0.3409
264,56.3406,28,0.3397
265,56.0971,28,0.3387
266,55.8714,28,0.3377
267,55.6621,28,0.3368
268,55.468,28,0.336
269,55.2879,27,0.3352
270,55.1207,27,0.3345
271,55.1678,27,0.3338
272,55.2119,26,0.334
273,55.2531,26,0.3342
274,55.4948,26,0.3344
275,55.7221,26,0.3353
276,55.9358,25,0.3362
277,56.1367,25,0.3371
278,56.5341,25,0.3379
279,56.9097,25,0.3395
280,57.2646,25,0.341
281,57.5997,25,0.3424
282,57.9159,25,0.3437
283,58.2141,25,0.3449
284,58.4953,25,0.3461
285,58.7603,25,0.3472
286,59.0099,25,0.3482
287,59.245,25,0.3492
288,59.4662,25,0.3501
289,59.6745,25,0.3509
290,59.8703,25,0.3517
291,60.0546,25,0.3524
292,60.2278,25,0.3531
293,60.3906,25,0.3538
294,60.5435,26,0.3544
295,60.6873,26,0.355
296,60.5849,26,0.3555
297,60.4894,27,0.3552
298,60.4004,27,0.3548
299,60.0817,27,0.3545
300,59.7864,27,0.3533
301,59.5125,28,0.3521
302,59.2583,28,0.3511
303,58.7941,28,0.3501
304,58.366,28,0.3483
305,57.9707,28,0.3467
306,57.6056,28,0.3451
307,57.2681,28,0.3437
308,56.9559,28,0.3424
309,56.667,28,0.3411
310,56.3995,28,0.34
311,56.1517,28,0.3389
312,55.9221,28,0.338
313,55.7091,28,0.337
314,55.5116,27,0.3362
315,55.3283,27,0.3354
316,55.3619,27,0.3347
317,55.3933,26,0.3348
318,55.4226,26,0.3349
319,55.6542,26,0.335
320,55.872,26,0.336
321,56.0767,25,0.3368
322,56.2691,25,0.3377
323,56.6593,25,0.3384
324,57.028,25,0.34
325,57.3763,25,0.3414
326,57.7051,25,0.3428
327,58.0153,25,0.3441
328,58.3079,25,0.3453
329,58.5837,25,0.3464
330,58.8436,25,0.3475
331,59.0883,25,0.3485
332,59.3188,25,0.3495
333,59.5357,25,0.3503
334,59.7398,25,0.3512
335,59.9318,25,0.3519
336,60.1124,25,0.3527
337,60.2821,25,0.3534
338,60.4416,26,0.354
339,60.5915,26,0.3546
340,60.4956,26,0.3552
341,60.4061,27,0.3548
342,60.3226,27,0.3545
343,60.0097,27,0.3542
344,59.7196,27,0.353
345,59.4505,27,0.3519
346,59.2007,28,0.3508
347,58.9689,28,0.3499
348,58.5273,28,0.349
349,58.1196,28,0.3473
350,57.7432,28,0.3457
351,57.3953,28,0.3442
352,57.0736,28,0.3429
353,56.776,28,0.3416
354,56.5004,28,0.3404
355,56.2452,28,0.3393
356,56.0087,28,0.3383
357,55.7895,28,0.3374
358,55.5861,27,0.3365
359,55.3975,27,0.3357
360,55.4265,27,0.3349
361,55.4536,26,0.3351
362,55.479,26,0.3352
363,55.7073,26,0.3353
364,55.9219,26,0.3362
