step,sheep,wolves,mean_theta
0,16,9,0.5
1,16.896,9,0.4
2,17.9165,8,0.4
3,19.0381,7,0.3778
4,20.3451,6,0.3563
5,21.8648,6,0.3286
6,23.6064,5,0.3083
7,25.4477,5,0.3333
8,27.5446,4,0.32
9,29.7991,4,0.33
10,32.3529,4,0.325
11,34.9476,4,0.45
12,37.5966,4,0.55
13,40.5498,4,0.4875
14,43.6235,4,0.55
15,46.8341,4,0.6
16,50.3842,4,0.55
17,54.0925,4,0.6
18,58.1927,4,0.55
19,62.4756,4,0.6
20,67.4175,5,0.475
21,72.4906,6,0.5625
22,77.507,7,0.56
23,82.3589,8,0.5667
24,86.8079,10,0.5971
25,91.1679,12,0.5656
26,94.7353,15,0.5534
27,98.1795,18,0.4822
28,100.5624,21,0.459
29,101.399,24,0.463
30,102.1282,28,0.4018
31,101.3402,34,0.408
32,97.5142,40,0.4473
33,90.4781,46,0.4603
34,81.8463,51,0.4441
35,71.8825,55,0.4382
36,61.9366,58,0.4249
37,52.2076,59,0.4249
38,42.9034,59,0.4361
39,35.165,57,0.432
40,28.9964,54,0.4244
41,24.2573,50,0.4202
42,20.7064,46,0.4148
43,18.0798,41,0.4125
44,16.0935,37,0.4147
45,14.6365,33,0.4225
46,13.6337,30,0.414
47,13.0318,27,0.3971
48,12.6564,23,0.3903
49,12.5112,21,0.3753
50,12.7535,18,0.3187
51,13.11,16,0.3119
52,13.5846,14,0.3222
53,14.2631,12,0.2844
54,15.0854,11,0.275
55,16.0463,10,0.275
56,17.1479,8,0.2591
57,18.3817,8,0.255
58,19.7548,7,0.2875
59,21.2088,6,0.3
60,22.828,5,0.3071
61,24.6337,5,0.3167
62,26.6365,5,0.34
63,28.846,4,0.31
64,31.1911,4,0.34
65,33.8814,4,0.3125
66,36.5987,4,0.45
67,39.3728,4,0.55
68,42.2707,4,0.6
69,45.498,4,0.5375
70,49.0219,4,0.5125
71,52.7108,4,0.5625
72,56.7642,4,0.525
73,61.1294,4,0.525
74,65.9647,5,0.475
75,70.9286,5,0.5625
76,75.9539,6,0.53
77,81.3352,7,0.53
78,86.561,8,0.5417
79,91.8845,10,0.5
80,96.5275,13,0.5621
81,100.5774,15,0.5277
82,104.0009,18,0.4613
83,106.7295,22,0.4471
84,108.3808,26,0.4269
85,108.4832,30,0.4093
86,106.8656,35,0.4018
87,104.5409,39,0.369
88,100.4413,45,0.3616
89,94.13,50,0.3796
90,86.0002,55,0.3765
91,76.5156,59,0.3823
92,66.1476,61,0.3893
93,56.1752,62,0.3864
94,47.5087,62,0.379
95,39.9881,59,0.3787
96,33.7691,56,0.3747
97,29.1137,52,0.3665
98,25.3375,48,0.3729
99,22.5815,44,0.365
100,20.5397,39,0.3606
101,19.1403,36,0.3474
102,18.1739,32,0.3508
103,17.4839,29,0.3484
104,17.1181,25,0.3435
105,16.9671,23,0.3411
106,17.1698,20,0.3202
107,17.5072,18,0.3176
108,18.0245,16,0.3202
109,18.7156,14,0.3114
110,19.6852,13,0.2738
111,20.8241,11,0.2737
112,22.1277,10,0.2615
113,23.6832,9,0.2455
114,25.3612,8,0.265
115,27.158,8,0.2944
116,29.1569,7,0.3
