step,sheep,wolves,mean_theta
0,13.492,10,0.565
1,14.0547,9,0.53
2,14.7335,8,0.5222
3,15.51,7,0.5375
4,16.4809,6,0.4857
5,17.4854,6,0.5917
6,18.4453,6,0.6833
7,19.5087,5,0.6417
8,20.8158,5,0.6
9,22.1532,5,0.65
10,23.5278,4,0.69
11,25.363,4,0.5
12,27.146,4,0.675
13,29.0395,4,0.6875
14,31.065,4,0.6875
15,33.2146,4,0.7
16,35.5496,4,0.675
17,38.0292,4,0.6875
18,40.6818,4,0.6875
19,43.5417,4,0.675
20,46.5787,4,0.6875
21,49.8532,4,0.675
22,53.3579,5,0.675
23,56.6687,5,0.69
24,60.2474,6,0.67
25,64.284,7,0.5
26,67.6364,8,0.6214
27,70.7172,9,0.6188
28,73.2772,11,0.6444
29,75.285,13,0.6
30,77.3064,14,0.5115
31,77.2986,18,0.65
32,78.1837,20,0.4472
33,77.8319,22,0.475
34,74.1854,27,0.6068
35,69.8938,31,0.5315
36,64.9279,34,0.5016
37,57.3151,39,0.5809
38,48.2306,43,0.6026
39,40.9309,45,0.5314
40,36.582,45,0.4167
41,31.5282,44,0.4811
42,28.8373,41,0.383
43,26.1381,39,0.4293
44,24.6979,36,0.3615
45,22.9431,33,0.4319
46,22.108,30,0.3758
47,21.3033,28,0.4133
48,20.8559,26,0.3929
49,20.4294,23,0.4212
50,20.3599,21,0.4087
51,20.5147,19,0.4
52,20.4111,18,0.5026
53,20.757,17,0.4194
54,21.0289,15,0.4647
55,21.4432,14,0.4867
56,21.4882,13,0.6357
57,22.2425,12,0.4538
58,22.9987,12,0.5
59,23.3633,11,0.6375
60,24.3247,10,0.4864
61,25.0848,10,0.625
62,26.186,10,0.51
63,26.8747,9,0.67
64,27.8476,9,0.6444
65,29.162,9,0.5333
66,30.0252,9,0.7111
67,31.2442,9,0.6
68,32.169,9,0.7111
69,33.5636,9,0.5722
70,34.7416,9,0.6556
71,36.1521,9,0.6
72,37.3614,9,0.6722
73,38.5906,9,0.6778
74,39.7541,9,0.7056
75,41.0839,10,0.6722
76,42.9553,10,0.495
77,44.1086,10,0.665
78,45.3172,11,0.66
79,47.2069,11,0.4818
80,48.3706,12,0.6227
81,49.2969,13,0.6125
82,50.7832,13,0.4885
83,51.4764,14,0.6038
84,51.6977,15,0.6214
85,52.4887,16,0.5133
86,52.5412,17,0.5625
87,52.8249,18,0.5059
88,53.7203,18,0.4194
89,52.9763,20,0.575
90,51.1936,22,0.6075
91,50.1185,23,0.5
92,48.0461,24,0.5587
93,45.9537,25,0.5438
94,43.2448,26,0.578
95,41.4804,27,0.4923
96,40.6777,27,0.4019
97,38.2127,27,0.5407
98,35.918,27,0.5389
99,32.7931,27,0.6296
100,30.2107,27,0.6019
101,27.6322,27,0.6241
102,25.0002,27,0.6574
103,23.1002,26,0.5926
104,22.5897,24,0.4269
105,22.2892,22,0.4292
106,21.8947,21,0.4864
107,22.0732,19,0.3976
108,21.7189,18,0.5553
109,22.0751,17,0.4222
110,22.0,16,0.5529
111,22.5544,14,0.425
112,22.7755,14,0.5857
113,22.9736,13,0.5929
114,23.9569,12,0.4
115,24.7978,11,0.4917
116,25.4363,11,0.6136
117,26.1892,10,0.5818
118,27.1661,10,0.57
119,28.2541,10,0.545
120,29.3857,9,0.545
121,30.9504,9,0.4722
122,32.173,9,0.6111
123,33.3023,9,0.6556
124,34.4712,9,0.6556
125,35.719,9,0.6444
126,36.7567,9,0.7167
127,38.1277,9,0.6333
128,39.3611,9,0.6833
129,41.0241,9,0.5833
130,42.3287,10,0.6889
131,43.9308,10,0.565
132,44.8688,11,0.715
133,46.2709,11,0.5682
134,47.0552,12,0.6864
135,48.3704,13,0.5458
136,48.7114,14,0.65
137,49.7246,15,0.5143
138,51.0324,15,0.4467
139,51.1395,16,0.5933
140,51.1344,17,0.5687
141,52.2261,17,0.4206
142,51.8475,19,0.5735
143,50.5876,20,0.5947
144,49.3305,21,0.5675
145,48.3488,22,0.519
146,47.5196,23,0.4841
147,46.6263,23,0.4696
148,46.1344,23,0.437
149,44.6834,24,0.5196
150,43.8925,24,0.4458
151,41.2085,25,0.6104
152,40.7058,25,0.408
153,38.642,25,0.548
154,36.8954,25,0.528
155,33.8478,26,0.664
156,32.02,26,0.5385
157,29.3223,26,0.6442
158,27.6906,26,0.5442
159,25.251,26,0.6577
160,23.4986,25,0.5923
161,22.9793,23,0.444
162,22.6357,21,0.4543
163,22.8202,19,0.3976
164,22.8556,18,0.4711
165,22.8156,17,0.5139
166,23.5913,15,0.3529
167,24.2118,14,0.4467
168,24.3825,14,0.6036
169,24.8226,13,0.5321
170,25.3525,12,0.55
171,25.838,12,0.6125
172,26.2049,12,0.65
173,26.7212,11,0.6083
174,27.3945,11,0.6182
175,28.2054,11,0.5818
176,29.0093,11,0.5909
177,29.7722,10,0.6091
178,31.2102,10,0.47
179,32.2542,10,0.605
180,33.0847,10,0.675
181,34.0459,10,0.645
182,35.2783,10,0.58
183,36.3226,10,0.64
184,37.1779,10,0.695
185,38.2784,10,0.64
186,39.2009,10,0.69
187,40.5122,11,0.605
188,41.5777,11,0.6091
189,42.694,11,0.6045
190,43.2768,12,0.7136
191,44.2246,13,0.5917
192,45.9958,13,0.4192
193,46.9525,13,0.5538
194,47.206,14,0.6615
195,48.1879,15,0.5143
196,48.8722,15,0.52
197,49.378,16,0.5433
198,49.5632,17,0.5469
199,50.1307,17,0.4735
200,50.7322,18,0.4706
201,50.6434,19,0.5139
202,50.527,19,0.4895
203,49.4381,21,0.5816
204,49.5691,21,0.4214
205,48.3646,22,0.5381
206,48.413,22,0.4091
207,47.13,23,0.5227
208,45.2849,24,0.55
209,43.6365,24,0.5167
210,40.8481,26,0.6208
211,39.4062,26,0.4731
212,36.3896,26,0.6173
213,33.3238,27,0.6442
214,31.2861,27,0.5426
215,28.1684,27,0.6722
216,25.7797,27,0.6222
217,24.9122,26,0.45
218,25.0194,23,0.3346
219,24.2875,22,0.5109
220,24.766,20,0.3318
221,24.3413,19,0.5325
222,25.1153,17,0.3263
223,25.1543,16,0.5265
224,26.2032,15,0.3312
225,26.532,14,0.53
226,27.4487,13,0.425
227,28.2008,13,0.5077
228,28.7564,12,0.5615
229,29.6866,12,0.5125
230,30.4184,12,0.5708
231,30.8504,12,0.65
232,31.3393,12,0.6375
233,31.7154,12,0.6667
234,32.1658,12,0.65
235,32.8171,12,0.6042
236,33.4275,12,0.6167
237,34.178,12,0.5875
238,35.34,11,0.5
239,36.8914,11,0.4636
240,37.9023,11,0.6
241,38.92,11,0.6045
242,40.0292,11,0.5909
243,40.8177,11,0.6636
244,41.3525,12,0.7182
245,42.5083,12,0.5458
246,42.9248,13,0.6833
247,43.7468,14,0.5654
248,43.3094,15,0.7143
249,43.1621,16,0.6267
250,43.775,16,0.4875
251,43.7947,16,0.5656
252,44.4166,16,0.4875
253,44.4855,17,0.5594
254,44.8725,17,0.4882
255,44.3991,18,0.5912
256,44.8098,18,0.4583
257,44.1645,19,0.5778
258,44.573,19,0.4342
259,43.8576,20,0.5553
260,43.1055,20,0.5325
261,41.7498,21,0.5975
262,40.7353,21,0.5381
263,38.8941,22,0.6286
264,37.7564,22,0.5341
265,35.8006,23,0.6273
266,35.0488,23,0.4783
267,33.561,23,0.563
268,32.4132,23,0.5304
269,30.5203,23,0.6261
270,28.4525,23,0.663
271,26.8222,23,0.6217
272,24.946,22,0.6717
273,24.6005,21,0.4705
274,25.1933,19,0.3286
275,25.08,18,0.5
276,25.9879,16,0.3222
277,26.214,16,0.5188
278,26.442,15,0.5188
279,26.6575,14,0.5567
280,27.5199,13,0.4393
281,27.9258,13,0.5962
282,27.9691,13,0.6885
283,28.3817,13,0.5962
284,29.05,12,0.5346
285,29.3986,12,0.6667
286,29.8808,12,0.6333
287,30.4201,12,0.6208
288,30.7852,12,0.6667
289,31.307,12,0.6292
290,31.6138,12,0.6833
291,31.9932,12,0.6667
292,32.465,12,0.6458
293,32.8189,12,0.675
294,33.1586,12,0.6792
295,33.6294,12,0.65
296,34.3659,12,0.5917
297,34.7594,12,0.6708
298,35.7309,12,0.5458
299,36.1794,12,0.6625
300,36.8921,12,0.6083
301,37.1928,13,0.6958
302,37.9664,13,0.5538
303,38.2549,13,0.6462
304,38.5246,14,0.65
305,39.4743,14,0.4893
306,39.9479,14,0.5714
307,40.3394,14,0.5857
308,40.4907,15,0.625
309,41.2661,15,0.49
310,41.0577,16,0.6367
311,41.8891,16,0.4531
312,41.8849,16,0.5687
313,41.6504,16,0.6
314,42.0127,17,0.5188
315,41.6388,17,0.5824
316,40.9018,18,0.6294
317,41.1002,18,0.4806
318,41.1639,18,0.4972
319,40.2995,19,0.6111
320,39.4088,19,0.5842
321,38.9714,19,0.5316
322,38.1101,20,0.5842
323,37.8338,20,0.4875
324,37.2474,20,0.525
325,35.9531,20,0.6125
326,34.8619,20,0.5925
327,33.8997,20,0.58
328,33.8217,20,0.465
329,33.4835,20,0.5
330,31.9701,20,0.66
331,31.2459,20,0.5575
332,29.9024,20,0.65
333,28.3041,20,0.6975
334,27.2115,20,0.63
335,25.9217,20,0.67
336,24.8641,19,0.64
337,24.9574,18,0.4605
338,24.996,17,0.4972
339,25.406,16,0.4471
340,25.6969,15,0.5031
341,26.401,14,0.44
342,27.2986,13,0.4286
343,28.3168,12,0.4385
344,29.264,12,0.5042
345,30.4682,11,0.4458
346,31.7053,11,0.4909
347,32.6089,11,0.5909
348,33.1616,11,0.6864
349,34.0702,11,0.6
350,34.7414,11,0.6636
351,35.5787,11,0.6273
352,35.986,11,0.7318
353,36.9523,11,0.6045
354,37.3754,11,0.7318
355,38.1733,12,0.65
356,39.6812,12,0.4583
357,40.2665,12,0.6458
358,40.7718,13,0.6625
359,41.889,13,0.5077
360,42.599,13,0.5808
361,43.2976,14,0.5846
362,44.1268,14,0.525
363,43.8796,15,0.6857
364,44.5027,15,0.52
365,44.1556,16,0.6533
366,44.2726,17,0.5531
367,44.8526,17,0.4647
368,44.6014,18,0.5647
369,44.5479,18,0.5111
370,43.9799,19,0.5694
371,43.008,19,0.5842
372,43.4294,19,0.4316
373,42.398,20,0.5921
374,41.7875,20,0.52
375,41.6454,20,0.47
376,41.1373,20,0.51
377,39.8888,21,0.5925
378,39.7532,21,0.4476
379,39.4212,21,0.469
380,37.9863,21,0.5905
381,36.1857,22,0.6381
382,35.7045,22,0.4682
383,33.855,22,0.6273
384,32.0454,22,0.6341
385,30.2974,22,0.6386
386,28.4947,22,0.6591
387,26.9089,22,0.6432
388,25.3819,22,0.6477
389,24.1508,22,0.6136
390,22.674,21,0.6659
391,22.5346,19,0.4595
392,22.7554,18,0.4316
393,22.8533,17,0.4833
394,23.5423,15,0.3735
395,24.0708,14,0.47
396,24.2802,14,0.5929
397,24.5048,13,0.5893
398,25.338,12,0.4615
399,26.1855,12,0.5042
400,26.8454,11,0.5667
401,27.6843,11,0.5682
402,28.5038,10,0.5818
403,29.3475,10,0.64
404,30.1193,10,0.67
405,31.0771,10,0.62
406,31.997,10,0.64
407,32.8737,10,0.66
408,33.8287,10,0.645
409,35.1091,10,0.565
410,36.0711,10,0.66
411,37.4364,10,0.565
412,38.3798,10,0.68
413,39.3892,10,0.67
414,40.6201,11,0.625
415,41.7331,11,0.6
416,42.4864,12,0.6773
417,43.557,12,0.5667
418,44.0078,13,0.6792
419,44.9474,13,0.55
420,45.6845,14,0.5846
421,45.9564,15,0.6107
422,46.1287,16,0.5833
423,46.6061,16,0.5094
424,46.2426,17,0.6125
425,45.7548,18,0.5912
426,46.3541,18,0.4389
427,46.222,18,0.5194
428,45.0734,20,0.6306
429,44.5235,20,0.51
430,43.0988,21,0.6
431,42.8337,21,0.4595
432,41.3217,22,0.5857
433,41.0903,22,0.4364
434,40.137,22,0.5091
435,38.963,22,0.5341
436,36.4518,23,0.6795
437,35.0247,23,0.55
438,32.5555,24,0.6739
439,30.887,24,0.5729
440,28.5736,24,0.6625
441,26.8734,24,0.6042
442,24.9789,24,0.6458
443,23.63,23,0.5833
444,23.4327,21,0.4283
445,23.3917,19,0.4405
446,23.904,18,0.3737
447,23.7833,17,0.5306
448,24.4611,15,0.3824
449,24.499,15,0.5967
450,24.3483,14,0.6433
451,25.0021,13,0.475
452,25.3434,13,0.6038
453,25.3966,13,0.6846
454,25.6874,12,0.6192
455,26.6738,12,0.4667
456,27.3459,11,0.5667
457,28.7119,10,0.4136
458,29.7828,10,0.57
459,30.7299,10,0.62
460,31.9945,10,0.535
461,32.6599,10,0.72
462,34.0039,10,0.535
463,35.0291,10,0.635
464,36.4513,10,0.54
465,37.4902,10,0.65
466,38.971,10,0.55
467,39.9745,10,0.675
468,41.5755,10,0.545
469,42.7147,10,0.66
470,44.4724,11,0.535
471,45.5686,11,0.6227
472,46.3661,12,0.6818
473,47.6365,13,0.55
474,48.3915,13,0.5885
475,49.265,14,0.5731
476,49.5581,15,0.6107
477,49.635,16,0.5967
478,50.3671,17,0.4844
479,49.7249,18,0.6029
480,49.5832,19,0.5194
481,49.9055,19,0.4474
482,49.4887,20,0.5184
483,49.1844,21,0.4825
484,49.7205,21,0.3857
485,48.8951,21,0.5048
486,46.8195,23,0.6167
487,45.5016,23,0.5065
488,42.9694,25,0.6152
