step,sheep,wolves,mean_theta
0,8,9,0.5
1,8.536,8,0.3
2,9.0938,7,0.35
3,9.7631,6,0.3
4,10.4763,5,0.35
5,11.3165,5,0.3
6,12.2303,4,0.35
7,13.1843,4,0.4
8,14.2997,3,0.35
9,15.5409,3,0.3
10,16.9155,3,0.35
11,18.4396,2,0.3
12,20.0706,2,0.35
13,21.8789,2,0.45
14,23.8021,2,0.55
15,25.8681,2,0.6
16,28.1562,2,0.525
17,30.6156,2,0.575
18,33.2899,2,0.575
19,36.1428,2,0.65
20,39.2005,2,0.7
21,42.4737,2,0.75
22,45.9736,2,0.8
23,49.7112,2,0.85
24,53.9168,2,0.7
25,58.4188,2,0.75
26,63.2325,3,0.8
27,68.3734,3,0.85
28,73.8193,4,0.6167
29,79.5366,5,0.6833
30,85.2155,6,0.65
31,90.7375,8,0.64
32,95.5692,11,0.7083
33,99.1865,16,0.7063
34,99.4712,23,0.8027
35,95.5769,32,0.7906
36,86.6835,41,0.763
37,75.9382,47,0.6362
38,65.0046,50,0.541
39,56.5248,51,0.4457
40,50.2392,51,0.384
41,45.3158,49,0.3529
42,41.6973,47,0.3206
43,38.299,44,0.3367
44,36.2519,41,0.2968
45,34.2943,38,0.3182
46,32.8574,35,0.3146
47,32.4204,32,0.2711
48,32.1853,29,0.2786
49,32.306,27,0.2734
50,32.6937,25,0.2759
51,33.3557,23,0.2685
52,33.7376,22,0.322
53,33.9013,21,0.3761
54,34.2149,20,0.375
55,34.3808,19,0.4119
56,34.6232,18,0.4225
57,35.1148,17,0.4105
58,35.6907,17,0.4222
59,36.3938,16,0.4294
60,37.331,15,0.3971
61,38.4154,15,0.4031
62,39.5737,14,0.4233
63,41.0498,14,0.38
64,42.5358,14,0.4143
65,43.8416,14,0.45
66,45.1634,14,0.4536
67,46.3761,14,0.475
68,47.9018,14,0.4357
69,49.4515,14,0.4393
70,50.6976,14,0.4857
71,51.9752,15,0.4857
72,53.4851,15,0.4607
73,54.7388,16,0.464
74,55.6967,16,0.5
75,56.9777,17,0.4375
76,58.3196,18,0.4344
77,58.859,19,0.4853
78,59.4876,20,0.4511
79,59.2527,21,0.4974
80,59.54,22,0.4325
81,59.7502,23,0.4176
82,59.9086,23,0.4023
83,60.0673,24,0.3848
84,59.83,25,0.4109
85,59.2976,25,0.4125
86,58.9981,26,0.382
87,58.473,26,0.396
88,57.9655,27,0.38
89,57.6409,27,0.3692
90,57.4766,27,0.3463
91,56.8702,27,0.3722
92,56.3328,27,0.3685
93,56.2032,27,0.3444
94,55.5175,27,0.3778
95,54.9318,28,0.3722
96,54.0804,28,0.3889
97,53.5991,28,0.3536
98,52.9452,28,0.3643
99,52.2119,28,0.3696
100,52.1665,28,0.3275
101,51.3292,27,0.3768
102,50.957,27,0.3482
103,50.1672,27,0.3889
104,49.7207,26,0.3667
105,49.9345,26,0.3222
106,49.7647,25,0.3615
107,49.6777,25,0.3558
108,49.4541,25,0.38
109,48.878,25,0.406
110,48.2279,25,0.412
111,47.4538,25,0.422
112,46.9793,25,0.4
113,46.6904,24,0.386
114,45.9153,24,0.424
115,45.8602,24,0.3833
116,45.7043,23,0.3917
117,45.6997,23,0.3792
118,45.4438,23,0.4174
119,45.1643,22,0.4196
120,45.3585,22,0.3783
121,45.4787,22,0.4023
122,45.3991,22,0.4205
123,45.6193,21,0.3932
124,45.4893,21,0.425
125,45.6099,21,0.4214
126,45.9565,21,0.4
127,46.2805,21,0.4024
128,46.4286,20,0.419
129,47.0113,20,0.3786
130,47.8081,20,0.3775
131,48.2503,20,0.4125
132,48.9089,20,0.3925
133,49.5227,20,0.3975
134,49.9808,20,0.4125
135,50.7181,20,0.3875
136,51.4661,20,0.3875
137,52.1687,20,0.3925
138,52.6512,20,0.4125
139,53.0803,20,0.4175
140,53.4545,20,0.4225
141,53.949,20,0.4125
142,54.448,21,0.4125
143,54.772,21,0.4275
144,54.887,22,0.4238
145,55.274,22,0.4024
146,55.1772,23,0.4205
147,54.9593,23,0.4295
148,54.6817,24,0.4152
149,54.4657,24,0.4109
150,53.8911,25,0.4188
151,53.3226,25,0.4188
152,52.5371,25,0.4172
153,52.1851,25,0.388
154,51.692,25,0.398
155,51.1182,26,0.404
156,50.2415,26,0.426
157,49.7668,26,0.3827
158,49.707,26,0.3538
159,49.21,25,0.3846
160,49.205,25,0.35
161,48.8483,25,0.39
162,48.736,25,0.372
163,48.1146,25,0.41
164,47.1571,25,0.436
165,46.6596,25,0.402
166,45.7824,25,0.432
167,45.2994,24,0.402
168,44.8962,24,0.396
169,44.7683,23,0.3896
170,44.5914,23,0.3937
171,44.6115,22,0.3935
172,44.8524,22,0.3739
173,45.0206,21,0.3977
174,45.5361,21,0.3659
175,45.8571,21,0.4024
176,46.4074,21,0.381
177,46.6325,21,0.4119
178,46.6278,20,0.4333
179,47.0078,20,0.3976
180,47.7012,20,0.3875
181,48.3523,20,0.3925
182,48.7464,20,0.4175
183,49.3045,20,0.4025
184,50.2487,20,0.3675
185,50.9899,20,0.3875
186,51.5176,20,0.4075
187,52.0508,20,0.4075
188,52.3033,20,0.4325
189,53.0172,20,0.3925
190,53.391,20,0.4225
191,53.9729,20,0.405
192,54.68,21,0.395
193,55.0655,21,0.4225
194,55.0115,22,0.4371
195,55.1876,22,0.419
196,55.3338,22,0.4023
197,55.5109,23,0.4
198,55.9328,23,0.3818
199,55.7118,24,0.4109
200,55.3692,24,0.4196
201,55.0287,24,0.4021
202,55.0534,24,0.3771
203,55.0176,25,0.3813
204,54.3162,26,0.4271
205,53.5041,26,0.418
206,53.2045,26,0.3692
207,53.287,26,0.3442
208,52.7541,26,0.3846
209,52.4007,26,0.3731
210,52.3954,26,0.35
211,52.0156,26,0.375
212,51.7815,25,0.3654
213,51.7478,25,0.3519
214,51.2873,25,0.396
215,50.7462,25,0.402
216,50.1829,25,0.404
217,49.4879,25,0.414
218,49.3196,25,0.376
219,48.9078,25,0.394
220,48.7953,25,0.372
221,48.2805,25,0.402
222,47.5322,25,0.42
223,47.2921,25,0.382
224,46.6632,24,0.412
225,46.0682,24,0.41
226,45.9116,24,0.3917
227,45.8817,23,0.3813
228,45.4986,23,0.4104
229,45.2438,23,0.4174
230,45.1149,23,0.4065
231,45.0607,22,0.4
232,45.0562,22,0.3957
233,45.2995,21,0.3909
234,45.6438,21,0.3818
235,45.8652,21,0.4119
236,46.2138,21,0.4
237,46.7429,21,0.3833
238,46.8411,20,0.4238
239,47.1842,20,0.4012
240,47.6206,20,0.4125
241,48.1659,20,0.4025
242,48.5055,20,0.4225
243,49.0075,20,0.4075
244,49.3799,20,0.42
245,50.0811,20,0.39
246,50.6821,20,0.4
247,51.2903,20,0.4
248,51.7365,20,0.415
249,52.3005,20,0.405
250,53.0431,20,0.39
251,53.738,20,0.395
252,54.3828,20,0.4
253,55.185,20,0.3875
254,56.1204,20,0.3775
255,57.0099,21,0.3825
256,57.8508,21,0.3875
257,58.2268,22,0.4048
258,58.6053,22,0.4048
259,58.9862,23,0.3864
260,59.4021,23,0.3841
261,59.2001,25,0.4087
262,58.543,26,0.4391
263,57.4102,26,0.434
264,57.0413,26,0.3721
265,56.2827,26,0.3962
266,56.0913,27,0.3615
267,55.5612,27,0.3827
268,55.2745,27,0.3541
269,54.7096,27,0.3711
270,54.3732,27,0.3574
271,53.5304,27,0.3889
272,53.2895,27,0.3519
273,52.6394,27,0.3778
274,52.3735,27,0.3537
275,51.9074,27,0.3667
276,51.7024,26,0.35
277,51.8678,26,0.3259
278,51.7485,25,0.3577
279,52.0849,25,0.3269
280,51.8792,25,0.378
281,51.2748,25,0.406
282,51.1004,25,0.376
283,50.4489,25,0.41
284,49.5837,25,0.426
285,49.197,25,0.392
286,48.4615,25,0.418
287,48.0835,25,0.392
288,47.4175,25,0.414
289,47.152,25,0.384
290,46.447,25,0.418
291,46.238,24,0.38
292,45.6994,24,0.406
293,45.5943,24,0.3875
294,45.1383,24,0.4167
295,44.8855,23,0.4
296,44.6835,23,0.3958
297,44.7282,22,0.3913
298,44.7976,22,0.3891
299,44.9163,21,0.4023
300,45.3565,21,0.3727
301,45.5515,21,0.4143
302,45.9728,21,0.3929
303,46.1705,20,0.4143
304,46.496,20,0.4024
305,47.1307,20,0.3925
306,47.6703,20,0.4025
307,48.2162,20,0.4025
308,48.5031,20,0.4275
309,49.1651,20,0.3925
310,49.8362,20,0.3925
311,50.352,20,0.4075
312,51.2055,20,0.3775
313,51.8481,20,0.3975
314,52.784,20,0.3725
315,53.3884,20,0.4025
316,53.706,20,0.4275
317,54.1437,20,0.4175
318,54.4659,20,0.4275
319,54.9697,21,0.4125
320,55.9619,21,0.3725
321,56.3872,21,0.4
322,56.9088,22,0.3929
323,57.3413,22,0.4
324,57.2536,23,0.4195
325,57.7202,23,0.3795
326,57.2065,24,0.4304
327,56.7603,25,0.4261
328,56.5361,25,0.3937
329,56.064,25,0.394
330,55.8117,26,0.38
331,55.5298,26,0.382
332,55.3258,26,0.3625
333,55.3507,26,0.3481
334,55.4669,26,0.3423
335,55.3393,26,0.3577
336,54.9686,26,0.3731
337,54.6607,26,0.3692
338,54.7455,26,0.3442
339,54.7099,26,0.3519
340,54.3132,26,0.375
341,54.1584,26,0.3596
342,53.736,26,0.3769
343,53.4055,26,0.3712
344,52.9008,26,0.3827
345,52.5755,26,0.3712
346,52.2522,25,0.3712
347,52.5631,25,0.3288
348,52.2109,25,0.388
349,51.3155,25,0.426
350,50.9717,25,0.388
351,50.7142,25,0.382
352,50.1513,25,0.404
353,49.7326,25,0.394
354,49.3446,25,0.392
355,48.4984,25,0.426
356,47.9067,25,0.408
357,47.8756,25,0.366
358,47.4495,25,0.396
359,46.8967,25,0.406
360,46.3245,25,0.408
361,45.3772,25,0.438
362,45.0233,24,0.392
363,44.6473,24,0.394
364,44.5446,23,0.3875
365,44.7362,23,0.3625
366,44.7071,22,0.3978
367,44.8993,22,0.3783
368,45.0924,21,0.3955
369,45.2863,21,0.3955
370,45.7301,21,0.3905
371,45.9519,21,0.4119
372,46.2,20,0.4095
373,46.8307,20,0.3738
374,47.3926,20,0.4
375,48.0135,20,0.395
376,48.8009,19,0.38
377,49.7891,19,0.3625
