step,sheep,wolves,mean_theta
0,15,10,0.5
1,15.4935,9,0.61
2,16.0118,8,0.605
3,16.6178,8,0.6278
4,17.393,7,0.6062
5,18.2809,6,0.5563
6,19.3348,6,0.55
7,20.3112,6,0.75
8,21.5045,6,0.625
9,22.6615,5,0.7
10,23.9056,5,0.6833
11,25.4284,5,0.66
12,27.0062,5,0.69
13,28.7265,5,0.66
14,30.4932,5,0.7
15,32.4356,5,0.66
16,34.5196,5,0.65
17,36.6615,5,0.69
18,39.0372,5,0.64
19,41.5024,5,0.67
20,44.0776,5,0.69
21,46.8611,6,0.67
22,49.7688,6,0.69
23,52.8844,7,0.5667
24,55.7877,8,0.6833
25,58.9167,8,0.5703
26,62.1335,9,0.5159
27,65.2029,10,0.575
28,68.2391,12,0.5397
29,70.8537,13,0.5608
30,72.7036,15,0.5598
31,74.242,18,0.5513
32,74.9218,21,0.5506
33,73.6633,24,0.5899
34,71.7402,28,0.5459
35,68.379,31,0.5563
36,63.9403,34,0.5354
37,59.1176,37,0.5144
38,53.1909,40,0.5354
39,46.4661,42,0.5563
40,39.6396,42,0.5612
41,33.6411,42,0.544
42,28.5258,41,0.5456
43,24.2197,39,0.5432
44,20.8208,36,0.5329
45,18.237,33,0.5224
46,16.4824,30,0.4955
47,15.2138,27,0.4875
48,14.4044,25,0.4643
49,13.9649,22,0.4394
50,13.6232,20,0.4526
51,13.5372,18,0.4393
52,13.6375,16,0.4209
53,13.8792,14,0.4156
54,14.232,13,0.4238
55,14.6407,11,0.4629
56,15.0853,10,0.4869
57,15.6231,9,0.5318
58,16.3605,9,0.48
59,17.0877,8,0.5611
60,17.9225,7,0.5167
61,18.9261,7,0.5
62,20.215,6,0.4143
63,21.4138,6,0.5286
64,22.554,6,0.7083
65,23.8295,6,0.6583
66,25.0984,5,0.7083
67,26.6696,5,0.5667
68,28.3684,5,0.66
69,30.3003,5,0.58
70,32.1138,5,0.73
71,34.2124,5,0.63
72,36.2224,5,0.75
73,38.6493,5,0.6
74,40.9199,5,0.75
75,43.7066,5,0.58
76,46.3224,6,0.73
77,49.3496,6,0.63
78,52.9053,6,0.4235
79,56.2172,7,0.5667
80,59.86,7,0.5333
81,63.2122,9,0.5714
82,66.3001,10,0.6643
83,68.9115,12,0.6123
84,70.8366,14,0.6551
85,71.8543,17,0.6487
86,72.3729,20,0.6025
87,71.059,24,0.6318
88,68.3106,27,0.6304
89,64.4478,31,0.593
