step,sheep,wolves,mean_theta
0,10.9577,9,0.0385
1,12.0079,8,0.042
2,13.1603,7,0.0458
3,14.4256,6,0.05
4,15.8162,5,0.0546
5,17.3461,4,0.0595
6,19.0312,3,0.0649
7,20.8899,3,0.0707
8,22.9257,3,0.0771
9,25.1547,2,0.084
10,27.6196,2,0.0914
11,30.3211,2,0.0995
12,33.2811,1,0.1082
13,36.5662,1,0.1175
14,40.1715,1,0.1276
15,44.1275,1,0.1384
16,48.4674,1,0.15
17,53.2275,1,0.1624
18,58.4475,1,0.1755
19,64.1704,1,0.1895
20,70.4433,1,0.2043
21,77.3173,1,0.2198
22,84.8481,1,0.2362
23,93.0964,1,0.2534
24,102.1282,1,0.2713
25,112.0152,1,0.29
26,122.8355,1,0.3094
27,134.6739,1,0.3295
28,147.6226,1,0.3501
29,161.782,1,0.3713
30,177.261,1,0.3929
31,194.1782,1,0.4149
32,212.6622,2,0.4372
33,231.7779,3,0.4596
34,250,5,0.4811
35,250,9,0.5
36,250,16,0.5
37,250,29,0.5
38,235.125,51,0.5
39,194.7072,87,0.4847
40,132.5945,130,0.4378
41,80.1414,155,0.3466
42,54.986,155,0.2427
43,43.5822,144,0.1803
44,37.6923,129,0.1484
45,34.4541,115,0.131
46,32.6204,101,0.1211
47,31.6994,89,0.1154
48,31.3771,78,0.1125
49,31.5127,68,0.1115
50,32.0254,60,0.1119
51,32.8277,52,0.1136
52,33.931,46,0.1161
53,35.2723,40,0.1195
54,36.8806,36,0.1236
55,38.6911,32,0.1286
56,40.7349,28,0.134
57,43.0505,25,0.1401
58,45.6164,23,0.1469
59,48.3972,20,0.1543
60,51.51,18,0.1622
61,54.9186,17,0.1708
62,58.5608,16,0.1801
63,62.4608,15,0.1898
64,66.6467,14,0.1999
65,71.1511,13,0.2105
66,76.012,13,0.2216
67,81.0788,12,0.2332
68,86.5658,12,0.2449
69,92.2834,12,0.2572
70,98.2275,12,0.2696
71,104.3928,13,0.2821
72,110.4347,14,0.2946
73,116.2674,15,0.3064
74,121.8043,17,0.3174
75,126.5228,20,0.3276
76,129.8217,23,0.336
77,131.5776,27,0.3418
78,131.2601,32,0.3448
79,128.4791,39,0.3443
80,122.6167,45,0.3395
81,114.9054,52,0.3291
82,105.6995,59,0.3149
83,95.8846,64,0.2972
84,86.7602,67,0.2772
85,78.9626,68,0.2576
86,72.6814,68,0.24
87,67.7041,67,0.2252
88,63.8411,64,0.2131
89,61.0827,60,0.2034
90,59.275,57,0.1964
91,58.0794,53,0.1917
92,57.504,50,0.1885
93,57.34,46,0.187
94,57.6609,43,0.1866
95,58.3154,40,0.1874
96,59.2938,37,0.1891
97,60.5968,35,0.1917
98,62.1049,33,0.1951
99,63.8294,31,0.199
100,65.7854,29,0.2034
101,67.9922,28,0.2083
102,70.3137,27,0.2138
103,72.7609,26,0.2195
104,75.3458,25,0.2254
105,78.0819,25,0.2316
106,80.7797,24,0.238
107,83.6497,24,0.2442
108,86.4781,24,0.2507
109,89.2583,24,0.257
110,91.9844,24,0.2631
111,94.6512,25,0.269
112,96.9679,26,0.2746
113,98.9142,28,0.2795
114,100.1688,29,0.2835
115,101.045,31,0.2861
116,101.2316,33,0.2878
117,100.7635,36,0.2882
118,99.3772,38,0.2873
119,97.4993,41,0.2844
120,94.9118,43,0.2806
121,92.0493,45,0.2752
122,88.9924,46,0.2691
123,86.0703,48,0.2625
124,83.0384,48,0.2561
125,80.4103,49,0.2493
126,77.9036,49,0.2434
127,75.7179,49,0.2376
128,73.8024,48,0.2325
129,72.3009,47,0.2279
130,71.1458,45,0.2243
131,70.4584,44,0.2215
132,70.0063,43,0.2199
133,69.763,41,0.2188
134,69.8749,40,0.2182
135,70.1464,38,0.2184
136,70.7365,37,0.2191
137,71.4607,36,0.2205
138,72.3161,34,0.2223
139,73.4795,34,0.2244
140,74.5849,33,0.2272
141,75.8221,32,0.2298
142,77.1934,31,0.2327
143,78.7025,31,0.2359
144,80.1469,31,0.2394
145,81.5269,31,0.2428
146,82.8431,31,0.2459
147,84.0962,31,0.2489
148,85.2875,31,0.2517
149,86.4184,31,0.2544
150,87.4903,31,0.2569
151,88.5052,32,0.2592
152,89.2103,32,0.2615
153,89.8728,33,0.263
154,90.2333,34,0.2644
155,90.3065,35,0.2652
156,90.1108,36,0.2654
157,89.6676,37,0.2649
158,89.0003,38,0.264
159,88.1333,39,0.2625
160,87.0918,40,0.2606
161,85.9004,41,0.2584
162,84.5831,41,0.2557
163,83.3978,42,0.2528
164,82.0996,42,0.2501
165,80.9327,42,0.2472
166,79.8817,42,0.2446
167,78.9331,42,0.2422
168,78.0755,42,0.24
169,77.2989,42,0.238
170,76.5946,42,0.2362
171,75.955,41,0.2345
172,75.5681,40,0.233
173,75.4072,39,0.2321
174,75.4514,39,0.2317
175,75.4924,38,0.2318
176,75.7228,37,0.2319
177,76.1303,37,0.2325
178,76.5103,36,0.2334
179,77.0617,35,0.2343
180,77.7773,35,0.2356
181,78.4497,35,0.2373
182,79.0807,34,0.2388
183,79.8813,34,0.2403
184,80.635,34,0.2422
185,81.3437,34,0.2439
186,82.0095,34,0.2455
187,82.6343,34,0.247
188,83.2201,34,0.2484
189,83.7689,34,0.2497
190,84.2828,34,0.251
191,84.7635,34,0.2521
192,85.2128,34,0.2532
193,85.6327,34,0.2542
194,86.0247,35,0.2551
195,86.1484,35,0.256
196,86.2631,36,0.2563
197,86.1261,37,0.2565
198,85.757,37,0.2562
199,85.4179,38,0.2554
200,84.8671,38,0.2547
201,84.3633,39,0.2534
202,83.6681,39,0.2523
203,83.0345,39,0.2508
204,82.4564,39,0.2493
205,81.9286,40,0.248
206,81.2237,40,0.2468
207,80.5822,40,0.2452
208,79.9977,40,0.2438
209,79.4645,40,0.2424
210,78.9778,40,0.2412
211,78.5331,40,0.2401
212,78.1264,39,0.239
213,77.9589,39,0.2381
214,77.8047,39,0.2377
215,77.6628,38,0.2374
216,77.7347,38,0.237
217,77.8012,37,0.2372
218,78.0658,37,0.2373
219,78.3118,36,0.238
220,78.7459,36,0.2385
221,79.151,36,0.2395
222,79.5288,36,0.2405
223,79.881,35,0.2413
224,80.422,35,0.2422
225,80.9282,35,0.2434
226,81.4015,35,0.2445
227,81.8437,35,0.2456
228,82.2567,35,0.2466
229,82.6421,35,0.2476
230,83.0016,35,0.2484
231,83.3367,35,0.2493
232,83.649,35,0.25
233,83.9398,35,0.2507
234,84.2106,35,0.2514
235,84.4625,36,0.252
236,84.4623,36,0.2525
237,84.4621,36,0.2525
238,84.4619,37,0.2525
239,84.2271,37,0.2525
240,84.0109,37,0.252
241,83.8119,38,0.2515
242,83.397,38,0.2511
243,83.0167,38,0.2501
244,82.6679,38,0.2493
245,82.3477,38,0.2485
246,82.0537,39,0.2478
247,81.5606,39,0.2471
248,81.1095,39,0.246
249,80.6968,39,0.245
250,80.3187,39,0.244
251,79.9722,39,0.2432
252,79.6545,39,0.2424
253,79.363,39,0.2416
254,79.0955,39,0.241
255,78.8497,38,0.2403
256,78.8319,38,0.2398
257,78.8155,38,0.2397
258,78.8003,38,0.2397
259,78.7863,37,0.2397
260,78.981,37,0.2396
261,79.1617,37,0.2401
262,79.3294,36,0.2405
263,79.6952,36,0.2409
264,80.0361,36,0.2417
265,80.3536,36,0.2425
266,80.6492,36,0.2432
267,80.9243,36,0.2439
268,81.1802,36,0.2445
269,81.4181,35,0.2451
270,81.8593,35,0.2457
271,82.2712,35,0.2467
272,82.6557,35,0.2476
273,83.0142,35,0.2485
274,83.3485,35,0.2493
275,83.66,35,0.25
276,83.95,35,0.2507
277,84.2201,36,0.2514
278,84.2379,36,0.252
279,84.2544,36,0.252
280,84.2697,37,0.2521
281,84.0502,37,0.2521
282,83.848,37,0.2516
283,83.6618,38,0.2512
284,83.2595,38,0.2507
285,82.8906,38,0.2498
286,82.5522,38,0.249
287,82.2415,38,0.2482
288,81.9561,39,0.2475
289,81.4713,39,0.2469
290,81.0279,39,0.2458
291,80.622,39,0.2448
292,80.2502,39,0.2438
293,79.9094,39,0.243
294,79.5969,39,0.2422
295,79.3102,39,0.2415
296,79.0469,39,0.2408
297,78.8051,38,0.2402
298,78.7907,38,0.2397
299,78.7774,38,0.2396
300,78.7652,37,0.2396
301,78.9614,37,0.2396
302,79.1435,37,0.24
303,79.3125,37,0.2405
304,79.4693,36,0.2408
305,79.8256,36,0.2412
306,80.1576,36,0.242
307,80.4667,36,0.2428
308,80.7545,36,0.2435
309,81.0222,36,0.2442
310,81.2712,36,0.2448
311,81.5028,36,0.2453
312,81.7179,36,0.2459
313,81.9178,36,0.2463
314,82.1035,36,0.2468
315,82.2759,36,0.2472
316,82.4359,36,0.2476
317,82.5844,36,0.248
318,82.7223,36,0.2483
319,82.8501,36,0.2486
320,82.9687,36,0.2489
321,83.0786,36,0.2492
322,83.1805,36,0.2494
323,83.2751,36,0.2497
324,83.3626,36,0.2499
325,83.4438,36,0.2501
326,83.519,37,0.2502
327,83.3587,37,0.2504
328,83.2109,37,0.2501
329,83.0746,37,0.2497
330,82.9489,38,0.2494
331,82.6056,38,0.2491
332,82.2906,38,0.2484
333,82.0012,38,0.2476
334,81.7353,38,0.247
335,81.491,38,0.2464
336,81.2662,38,0.2458
337,81.0595,38,0.2453
338,80.8693,38,0.2448
