step,sheep,wolves,mean_theta
0,15,10,0.5
1,15.51,9,0.6
2,15.9947,8,0.625
3,16.6441,8,0.6
4,17.5029,7,0.55
5,18.3483,6,0.5875
6,19.396,6,0.5571
7,20.7275,6,0.475
8,22.0365,5,0.5583
9,23.319,5,0.6333
10,24.7403,5,0.71
11,26.3571,5,0.63
12,27.9345,5,0.73
13,29.7447,5,0.64
14,31.5413,5,0.72
15,33.5851,5,0.64
16,35.6137,5,0.72
17,37.9019,5,0.65
18,40.1911,5,0.72
19,42.7955,5,0.64
20,45.3568,6,0.73
21,48.271,6,0.65
22,50.8149,7,0.7167
23,53.5487,8,0.7
24,56.2824,8,0.6357
25,59.2208,9,0.5431
26,62.1171,10,0.5806
27,64.7757,11,0.5778
28,67.4056,13,0.54
29,69.1816,15,0.6087
30,70.1608,17,0.6003
31,70.9541,20,0.5375
32,70.6471,23,0.5579
33,68.568,26,0.5883
34,65.7227,29,0.5593
35,62.3446,32,0.5294
36,58.3422,34,0.5147
37,53.2496,36,0.5321
38,48.2323,37,0.5193
39,43.2068,38,0.5156
40,38.7067,38,0.5016
41,34.416,38,0.5044
42,30.3738,37,0.5202
43,26.8898,35,0.5136
44,24.1456,33,0.4964
45,22.3057,30,0.4577
46,21.094,28,0.4251
47,20.3427,25,0.411
48,19.7163,23,0.4246
49,19.3803,21,0.4256
50,19.4634,19,0.3783
51,19.5468,17,0.4144
52,19.8563,16,0.4027
53,20.1927,14,0.4441
54,20.6793,13,0.4313
55,21.2542,12,0.4688
56,21.8918,12,0.4895
57,22.6362,11,0.5
58,23.4805,10,0.475
59,24.3821,10,0.5091
60,25.5062,9,0.49
61,26.3734,9,0.6
62,27.5312,9,0.5667
63,28.6035,8,0.6167
64,29.7648,8,0.6
65,31.2024,8,0.5875
66,32.5207,8,0.6562
67,33.9126,8,0.65
68,35.3268,8,0.6625
69,36.8193,8,0.6562
70,38.294,8,0.6813
71,39.8487,9,0.675
72,41.4008,9,0.6937
73,42.9241,10,0.6385
74,44.3599,10,0.6722
75,45.7942,11,0.6152
76,47.3504,12,0.6002
77,48.8385,12,0.5667
78,49.9887,13,0.5792
79,50.9185,14,0.6167
80,51.4175,15,0.6308
81,52.0684,17,0.5671
82,52.0632,18,0.6067
83,51.5715,20,0.5853
84,50.6109,21,0.5991
85,49.0963,23,0.5906
86,46.9715,24,0.6203
87,44.5473,25,0.5992
88,42.0392,26,0.5921
89,39.603,26,0.5744
90,37.1772,26,0.5638
91,35.0659,26,0.5482
92,32.9306,26,0.5626
93,30.9435,26,0.5606
94,28.8811,26,0.5827
95,26.8927,25,0.5904
96,25.2482,24,0.5635
97,24.0514,23,0.536
98,22.9775,21,0.5479
99,22.1917,20,0.5304
100,21.7623,19,0.5167
101,21.5447,17,0.5
102,21.661,16,0.4526
103,21.8614,15,0.4853
104,22.3161,14,0.45
105,22.7434,13,0.49
106,23.4291,12,0.4536
107,24.4319,11,0.4
108,25.5179,10,0.4208
109,26.4978,10,0.5091
110,27.5299,10,0.555
111,28.6627,9,0.535
112,29.7319,9,0.57
113,31.1189,9,0.5389
114,32.5021,9,0.5611
115,33.7323,9,0.6278
116,34.9534,9,0.6444
117,36.3148,9,0.6167
118,37.7493,9,0.6111
119,38.9705,9,0.6833
120,40.1669,9,0.7
121,41.7093,10,0.6222
122,43.1503,10,0.6611
123,44.5462,11,0.615
124,45.9138,12,0.63
125,47.3739,12,0.5636
126,48.9585,13,0.5042
