step,sheep,wolves,mean_theta
0,10.6857,9,0.2857
1,11.4375,8,0.2994
2,12.2653,7,0.3139
3,13.181,6,0.3291
4,14.1988,6,0.3452
5,15.2792,5,0.3622
6,16.4884,4,0.3793
7,17.8489,4,0.3974
8,19.3066,4,0.4166
9,20.8671,3,0.4358
10,22.6405,3,0.4549
11,24.5495,3,0.4752
12,26.6031,3,0.4955
13,28.8108,2,0.5155
14,31.3525,2,0.5354
15,34.104,2,0.5564
16,37.0815,2,0.577
17,40.3024,2,0.5973
18,43.7854,2,0.6172
19,47.5507,2,0.6366
20,50,2,0.6554
21,50,2,0.6667
22,50,2,0.6667
23,50,2,0.6667
24,50,3,0.6667
25,50,3,0.6667
26,50,3,0.6667
27,50,3,0.6667
28,50,4,0.6667
29,50,4,0.6667
30,50,5,0.6667
31,50,5,0.6667
32,50,6,0.6667
33,50,6,0.6667
34,50,7,0.6667
35,50,7,0.6667
36,50,8,0.6667
37,50,9,0.6667
38,50,10,0.6667
39,50,11,0.6667
40,50,12,0.6667
41,50,13,0.6667
42,50,14,0.6667
43,49.8667,16,0.6667
44,49.0075,17,0.6661
45,47.8396,19,0.6622
46,46.0568,21,0.6568
47,43.7665,22,0.6482
48,41.4022,23,0.6365
49,39.0113,25,0.6235
50,36.3743,25,0.6094
51,34.0833,26,0.5927
52,31.8684,26,0.5769
53,29.9477,26,0.5604
54,28.2743,25,0.545
55,26.9751,24,0.5307
56,25.9765,23,0.519
57,25.2252,22,0.5096
58,24.6818,21,0.5022
59,24.3175,20,0.4968
60,24.1113,18,0.4931
61,24.1786,17,0.491
62,24.3735,16,0.4917
63,24.6932,15,0.4937
64,25.1379,15,0.4969
65,25.5721,14,0.5014
66,26.138,13,0.5057
67,26.8414,12,0.5111
68,27.691,12,0.5178
69,28.5392,11,0.5255
70,29.5523,11,0.5331
71,30.5705,11,0.5417
72,31.5926,10,0.5501
73,32.8118,10,0.5582
74,34.0445,10,0.5676
75,35.2897,10,0.5766
76,36.5465,10,0.5853
77,37.814,10,0.5938
78,39.0913,10,0.602
79,40.3777,10,0.6099
80,41.6723,10,0.6176
81,42.9745,10,0.625
82,44.2833,11,0.6322
83,45.2868,12,0.6392
84,45.9639,13,0.6443
85,46.303,13,0.6477
86,46.6335,14,0.6494
87,46.6216,16,0.651
88,45.9425,17,0.6509
89,44.9731,18,0.6476
90,43.7472,19,0.6427
91,42.3036,20,0.6363
92,40.6842,21,0.6285
93,38.9316,22,0.6194
94,37.0875,23,0.609
95,35.1913,23,0.5973
96,33.505,23,0.5847
97,32.0009,23,0.5727
98,30.6557,23,0.5614
99,29.4492,23,0.5508
100,28.3644,23,0.5409
101,27.3865,22,0.5315
102,26.6605,21,0.5228
103,26.1482,20,0.5161
104,25.8222,19,0.5112
105,25.6623,18,0.5081
106,25.6548,17,0.5065
107,25.7905,16,0.5065
108,26.0647,15,0.5078
109,26.476,14,0.5104
110,27.0265,14,0.5143
111,27.567,13,0.5195
112,28.2564,12,0.5244
113,29.1031,12,0.5306
114,29.9469,12,0.5379
115,30.7872,11,0.545
116,31.81,11,0.5519
117,32.8358,11,0.5599
118,33.8637,11,0.5677
119,34.8928,11,0.5753
120,35.9224,11,0.5826
121,36.9517,11,0.5896
122,37.98,11,0.5965
123,39.0066,11,0.603
124,40.031,11,0.6094
125,41.0524,11,0.6156
126,42.0704,11,0.6215
127,43.0843,12,0.6273
128,43.7939,13,0.6328
129,44.1866,13,0.6366
130,44.5698,14,0.6387
131,44.6295,15,0.6406
132,44.3725,16,0.641
133,43.8146,17,0.6396
134,42.9793,18,0.6367
135,41.8969,19,0.6322
136,40.6025,20,0.6263
137,39.1342,21,0.6189
138,37.5315,21,0.6102
139,36.081,22,0.6002
140,34.5313,22,0.5907
141,33.1372,22,0.5801
142,31.8801,22,0.57
143,30.744,22,0.5605
144,29.7151,22,0.5515
145,28.7812,21,0.5431
146,28.1014,21,0.5352
147,27.4762,20,0.5292
148,27.0588,19,0.5236
149,26.8252,18,0.5198
150,26.7585,17,0.5176
151,26.8474,16,0.517
152,27.0854,16,0.5178
153,27.315,15,0.52
154,27.6933,14,0.5221
155,28.2213,14,0.5256
156,28.7388,13,0.5303
157,29.4149,13,0.5348
158,30.0826,12,0.5406
159,30.9222,12,0.5461
160,31.7574,12,0.553
161,32.5876,12,0.5595
162,33.4122,11,0.5659
163,34.4409,11,0.572
164,35.4703,11,0.5794
165,36.4998,11,0.5866
166,37.5287,11,0.5935
167,38.5561,11,0.6002
168,39.5815,11,0.6066
169,40.6043,11,0.6129
170,41.6239,12,0.6189
171,42.3536,12,0.6248
172,43.0734,13,0.6288
173,43.4833,14,0.6328
174,43.5798,14,0.6349
175,43.673,15,0.6355
176,43.4576,16,0.636
177,42.948,17,0.6348
178,42.1664,18,0.6321
179,41.1417,19,0.6278
180,39.9073,20,0.622
181,38.5,20,0.6148
182,37.2146,21,0.6063
183,35.7939,21,0.5982
