step,sheep,wolves,mean_theta
0,10,9,0.5
1,10.538,8,0.42
2,11.1513,7,0.4222
3,11.8433,7,0.4313
4,12.6433,6,0.4214
5,13.4904,5,0.4286
6,14.461,5,0.425
7,15.5651,4,0.43
8,16.762,4,0.42
9,18.1248,3,0.425
10,19.5385,3,0.5
11,21.2237,3,0.4167
12,23.0426,3,0.4333
13,25.03,3,0.4167
14,27.1338,2,0.4833
15,29.4741,2,0.4167
16,32.1297,2,0.45
17,35.0599,2,0.4
18,38.2188,2,0.45
19,41.7044,2,0.4
20,45.462,2,0.45
21,49.5331,2,0.475
22,53.996,2,0.45
23,58.7423,2,0.55
24,64.0349,2,0.45
25,69.8749,2,0.4
26,76.1707,2,0.45
27,82.9917,2,0.475
28,90.4693,2,0.45
29,98.7201,3,0.4
30,107.6148,3,0.45
31,110,4,0.45
32,110,4,0.3333
33,110,5,0.35
34,110,5,0.3
35,110,6,0.36
36,110,7,0.34
37,110,7,0.2917
38,110,8,0.3
39,110,9,0.3071
40,110,10,0.3125
41,110,11,0.3
42,110,12,0.32
43,110,13,0.3136
44,110,15,0.3167
45,110,17,0.3038
46,110,19,0.3767
47,110,21,0.3265
48,110,24,0.3211
49,110,27,0.319
50,110,31,0.3562
51,109.5534,36,0.3504
52,106.4695,43,0.3758
53,98.6706,52,0.4375
54,85.7339,60,0.4886
55,70.9096,67,0.4771
56,55.1074,69,0.4892
57,42.0508,69,0.4572
58,32.0785,66,0.4442
59,25.0533,62,0.4203
60,20.0902,56,0.4106
61,16.9833,50,0.3734
62,14.6837,45,0.3821
63,13.1882,40,0.367
64,12.0046,35,0.3833
65,11.4421,31,0.3337
66,11.0257,27,0.3543
67,10.8244,24,0.3468
68,10.7698,21,0.3537
69,10.9049,18,0.3312
70,11.1078,16,0.3524
71,11.4854,14,0.3333
72,11.8633,12,0.3812
73,12.358,11,0.3786
74,12.9277,10,0.4083
75,13.545,9,0.4318
76,14.2886,8,0.41
77,15.1202,7,0.4222
78,16.0751,6,0.4188
79,17.1432,6,0.4357
80,18.3861,5,0.4167
81,19.709,5,0.425
82,21.2463,4,0.4
83,22.8685,4,0.43
84,24.7277,4,0.425
85,26.7516,3,0.4125
86,28.8971,3,0.45
87,31.3736,3,0.4333
88,34.0796,3,0.4167
89,37.0002,3,0.4333
90,40.1915,3,0.4167
91,43.6359,3,0.4333
92,47.2555,3,0.5167
93,51.2793,3,0.45
94,55.6739,3,0.4333
95,60.4758,3,0.4167
96,65.6586,3,0.4333
97,71.1049,3,0.5167
98,77.1595,3,0.45
99,83.7721,3,0.4333
100,90.9974,4,0.4167
101,98.6458,5,0.4833
102,106.6657,6,0.425
103,110,7,0.47
104,110,8,0.375
105,110,8,0.3286
106,110,9,0.325
107,110,10,0.3
108,110,11,0.2722
109,110,12,0.3
110,110,14,0.3482
111,110,16,0.3583
112,110,19,0.3679
113,110,20,0.3531
114,110,22,0.2921
