step,sheep,wolves,mean_theta
0,18,10,0.5
1,18.7704,9,0.52
2,19.5841,8,0.515
3,20.7131,8,0.4278
4,21.8503,7,0.5125
5,22.9056,7,0.5875
6,24.1128,7,0.6143
7,25.41,6,0.6
8,26.5535,6,0.7143
9,28.2595,6,0.5417
10,29.9353,6,0.6167
11,31.5953,6,0.675
12,33.4167,6,0.6417
13,35.2881,6,0.6667
14,37.1866,6,0.7
15,39.2485,6,0.675
16,41.3169,6,0.7167
17,43.7216,7,0.6333
18,46.0738,7,0.7
19,48.7751,8,0.5373
20,51.2919,8,0.6286
21,53.6565,9,0.6125
22,56.1005,10,0.6188
23,57.9733,12,0.6729
24,59.4303,13,0.6806
25,60.6724,14,0.5992
26,61.9383,16,0.5534
27,62.7815,18,0.561
28,62.8507,20,0.5619
29,62.4059,22,0.5408
30,60.7194,25,0.5774
31,58.1771,27,0.5862
32,55.6293,28,0.5229
33,52.8012,30,0.5079
34,49.9136,31,0.5022
35,46.8828,31,0.487
36,43.7864,32,0.4869
37,40.804,32,0.493
38,37.5826,32,0.5084
39,34.7294,32,0.4998
40,31.9746,31,0.5094
41,29.4461,30,0.5087
42,27.6197,28,0.4752
43,26.0276,26,0.4777
44,24.9768,25,0.4558
45,24.2295,23,0.4543
46,23.6111,21,0.4564
47,23.3981,20,0.4309
48,23.3672,18,0.4386
49,23.4649,17,0.4356
50,23.6662,16,0.4617
51,23.9473,15,0.4712
52,24.3269,14,0.4781
53,24.8195,13,0.4833
54,25.2402,13,0.5393
55,25.668,12,0.5808
56,26.1031,12,0.5808
57,26.7034,12,0.5833
58,27.1267,11,0.6375
59,27.7357,11,0.5875
60,28.4804,11,0.6045
61,29.3547,10,0.5727
62,30.5465,10,0.4909
63,31.9715,10,0.485
64,33.3926,9,0.505
65,34.8953,9,0.5
66,36.408,9,0.5722
67,38.2667,9,0.4944
68,39.8834,9,0.5833
69,41.3491,9,0.6389
70,42.7095,10,0.6778
71,44.2321,10,0.65
72,45.6423,11,0.6193
73,47.1225,11,0.6143
74,48.8313,12,0.5268
75,50.2229,13,0.5909
76,51.5162,14,0.5625
77,52.4453,15,0.5732
78,53.1103,16,0.567
79,53.2295,17,0.5925
80,53.6291,18,0.5255
81,53.6726,19,0.5304
82,53.9181,20,0.4819
83,53.6606,21,0.5013
84,52.9291,22,0.5165
85,51.9974,24,0.5091
86,50.2463,25,0.5524
87,47.885,26,0.5568
88,45.3609,28,0.5553
89,42.086,28,0.6021
90,39.133,29,0.5525
91,36.172,29,0.5703
92,33.3867,29,0.5549
93,31.0178,29,0.5359
94,28.5782,28,0.56
95,26.299,27,0.5635
96,24.6934,25,0.5229
97,23.5389,24,0.4941
98,22.739,22,0.4872
99,21.9975,20,0.5023
100,21.6914,19,0.4707
101,21.568,18,0.4804
102,21.5521,16,0.482
103,21.6566,15,0.4806
104,22.0594,14,0.4625
105,22.5789,13,0.4633
106,23.0486,12,0.5143
107,23.6674,12,0.5115
108,24.2769,11,0.5625
109,24.7551,11,0.6083
110,25.5151,10,0.5727
111,26.2002,10,0.6045
112,27.2783,10,0.535
113,28.3258,9,0.56
114,29.4447,9,0.55
115,30.7211,9,0.5722
116,31.9515,9,0.6056
117,33.1608,9,0.6278
118,34.2336,9,0.6833
119,35.4164,9,0.6611
120,36.5816,9,0.6778
121,37.7448,9,0.6889
122,39.1527,10,0.6333
123,40.527,10,0.6556
124,42.0532,10,0.5667
125,43.298,11,0.64
126,44.6272,11,0.63
127,45.7764,12,0.6136
128,46.8293,13,0.6364
129,47.5392,14,0.6427
130,48.1726,15,0.6061
131,48.5978,16,0.592
132,48.5457,17,0.6126
133,48.5005,18,0.5735
134,48.2445,19,0.563
135,47.6029,20,0.5722
136,46.8226,20,0.5569
137,46.2837,21,0.5069
138,45.6427,22,0.5175
139,44.5786,22,0.5338
140,43.7696,22,0.4882
141,42.8309,23,0.5018
142,41.7238,23,0.52
143,40.2145,23,0.5382
144,38.6271,24,0.5513
145,36.9323,24,0.5687
146,35.277,24,0.5486
147,33.5212,24,0.5673
148,31.7975,24,0.5736
149,30.0038,24,0.5925
150,28.5588,23,0.5612
151,27.1266,22,0.5687
152,26.0198,21,0.5565
153,25.3446,20,0.5205
154,24.6729,19,0.5476
155,24.2769,18,0.5275
156,24.1009,17,0.5132
157,24.2576,16,0.4722
158,24.3752,15,0.5088
159,24.7482,14,0.4813
160,25.2902,14,0.4733
161,25.691,13,0.5464
162,26.1971,12,0.5214
163,26.7276,12,0.5577
164,27.2689,12,0.6042
165,27.7311,11,0.6292
166,28.3231,11,0.5958
167,29.3952,11,0.5136
168,30.2491,11,0.5864
169,30.9781,10,0.6273
170,31.8269,10,0.6
171,32.734,10,0.65
172,33.6309,10,0.66
173,34.6448,10,0.635
