step,sheep,wolves,mean_theta
0,16,10,0.5
1,16.808,9,0.45
2,17.6938,8,0.43
3,18.8014,7,0.3778
4,20.0508,6,0.3812
5,21.4824,6,0.3714
6,23.0635,5,0.4
7,24.8244,5,0.3583
8,26.7743,4,0.39
9,28.9217,4,0.36
10,31.3048,4,0.4
11,33.8843,4,0.4
12,36.7137,4,0.375
13,39.7792,3,0.375
14,43.057,3,0.4
15,46.7944,3,0.4
16,50.8562,3,0.4
17,55.2705,3,0.4
18,60.0679,3,0.4
19,65.2818,3,0.4
20,70.9483,3,0.4
21,77.1066,3,0.4
22,83.7995,3,0.4
23,91.0272,4,0.4167
24,98.9784,4,0.3833
25,107.1887,5,0.3875
26,115.8441,6,0.4375
27,124.9437,7,0.39
28,134.0296,9,0.4133
29,143.157,12,0.4143
30,151.41,16,0.4278
31,158.4759,22,0.404
32,162.3017,30,0.431
33,161.6855,42,0.4289
34,153.3984,58,0.4583
35,136.2276,77,0.4587
36,109.0921,95,0.469
37,75.9113,108,0.4772
38,44.5191,109,0.4914
39,23.8606,102,0.4748
40,12.8004,92,0.47
41,7.4573,80,0.4612
42,4.8125,70,0.4493
43,3.4113,60,0.4445
44,2.6025,51,0.4378
45,2.1404,44,0.4205
46,1.8653,38,0.4073
47,1.7035,32,0.3858
48,1.6143,27,0.3644
49,1.5804,23,0.3438
50,1.5897,20,0.317
51,1.6374,17,0.2767
52,1.7035,15,0.2708
53,1.793,12,0.2539
54,1.8944,11,0.2633
55,2.0172,9,0.2667
56,2.1534,8,0.2682
57,2.3072,7,0.2889
58,2.4783,6,0.2938
59,2.6743,5,0.2714
60,2.8859,4,0.3167
61,3.1157,3,0.37
62,3.3844,3,0.3125
63,3.6857,3,0.3333
64,4.0157,2,0.3167
65,4.3687,2,0.3667
66,4.7671,2,0.4
67,5.2071,1,0.35
68,5.6935,1,0.3
69,6.2409,1,0.35
70,6.8444,1,0.3
71,7.5025,1,0.35
72,8.228,1,0.3
73,9.0191,1,0.35
74,9.8912,0,0.3
75,10.8423,0,0.35
76,11.9265,0,0.0
77,13.1191,0,0.0
78,14.431,0,0.0
79,15.8742,0,0.0
80,17.4616,0,0.0
81,19.2077,0,0.0
82,21.1285,0,0.0
83,23.2413,0,0.0
84,25.5655,0,0.0
85,28.122,0,0.0
