step,sheep,wolves,mean_theta
0,12,9,0.5
1,13.0702,8,0.0984
2,14.2398,7,0.1062
3,15.5201,6,0.1146
4,16.9244,5,0.1236
5,18.4678,4,0.1333
6,20.1686,4,0.1438
7,22.048,3,0.1549
8,24.0908,3,0.167
9,26.357,3,0.1797
10,28.8246,2,0.1933
11,31.5096,2,0.2076
12,34.5062,2,0.2227
13,37.7755,2,0.2388
14,41.3406,2,0.2556
15,45.2263,2,0.2732
16,49.459,2,0.2914
17,54.0674,1,0.3102
18,59.0822,1,0.3295
19,64.7633,1,0.3494
20,70.9756,1,0.3706
21,77.767,1,0.3922
22,85.1894,1,0.4142
23,93.2993,1,0.4364
24,102.1583,1,0.4589
25,110,1,0.4815
26,110,2,0.5
27,110,2,0.5
28,110,3,0.5
29,110,4,0.5
30,110,5,0.5
31,110,6,0.5
32,110,7,0.5
33,110,9,0.5
34,110,12,0.5
35,110,15,0.5
36,110,19,0.5
37,110,24,0.5
38,109.505,30,0.5
39,106.0334,37,0.4989
40,99.4625,45,0.4908
41,90.1864,52,0.4748
42,79.0931,57,0.4505
43,68.0791,59,0.4183
44,58.5684,60,0.3823
45,51.2185,59,0.3474
46,45.6009,56,0.3177
47,41.4877,52,0.2931
48,38.6374,48,0.2739
49,36.7562,45,0.2599
50,35.5711,41,0.2505
51,34.8257,37,0.2444
52,34.5314,34,0.2405
53,34.6267,31,0.2389
54,34.9887,28,0.2394
55,35.6084,26,0.2413
56,36.4872,24,0.2445
57,37.5366,22,0.2491
58,38.769,20,0.2544
59,40.201,19,0.2606
60,41.8539,18,0.2676
61,43.6283,17,0.2756
62,45.538,16,0.284
63,47.5986,15,0.2928
64,49.8283,15,0.302
65,52.2479,14,0.3118
66,54.6966,14,0.322
67,57.3688,14,0.3321
68,60.0774,14,0.3428
69,62.817,14,0.3532
70,65.5824,14,0.3635
71,68.3683,15,0.3735
72,71.1694,15,0.3833
73,73.6734,16,0.3928
74,76.1647,18,0.4011
75,78.2969,20,0.4091
76,79.6803,22,0.4158
77,80.2845,24,0.4201
78,80.1155,26,0.4219
79,79.2142,29,0.4214
80,77.651,32,0.4186
81,75.1659,34,0.4138
82,71.942,36,0.4059
83,68.4971,38,0.3954
84,64.9378,39,0.3837
85,61.3556,40,0.3712
86,58.0664,40,0.3581
87,55.0459,40,0.3455
88,52.4726,39,0.3335
89,50.2633,38,0.323
90,48.5268,37,0.3136
91,47.1703,35,0.3061
92,46.1255,33,0.3001
93,45.4915,32,0.2954
94,45.2094,30,0.2926
95,45.095,28,0.2913
96,45.2776,27,0.2908
97,45.739,26,0.2916
98,46.3233,24,0.2937
99,47.0297,23,0.2963
100,48.0141,22,0.2995
101,49.1244,22,0.3039
102,50.3668,21,0.3087
103,51.5753,20,0.3141
104,52.9299,20,0.3192
105,54.44,20,0.3249
106,55.9189,19,0.3311
107,57.3646,19,0.337
108,58.9917,19,0.3428
109,60.587,19,0.3491
110,62.1483,19,0.3552
111,63.6739,20,0.361
112,65.1623,20,0.3666
113,66.3454,21,0.372
114,67.4886,22,0.3762
115,68.3095,23,0.3802
116,68.8076,24,0.3831
117,68.9894,25,0.3848
118,68.8682,26,0.3854
119,68.4632,28,0.385
120,67.7979,29,0.3836
121,66.6151,30,0.3813
122,65.2615,31,0.3772
123,63.7683,32,0.3724
124,62.1653,32,0.367
125,60.4806,33,0.3611
126,58.976,33,0.3548
127,57.4016,33,0.349
128,55.9969,33,0.3429
129,54.7396,33,0.3373
130,53.611,32,0.3323
131,52.5953,32,0.3277
132,51.8662,31,0.3235
133,51.2028,30,0.3204
134,50.7772,29,0.3176
135,50.5628,28,0.3158
136,50.5398,27,0.3149
137,50.6933,27,0.3148
138,51.013,26,0.3155
139,51.3141,25,0.3168
140,51.7771,24,0.3181
141,52.3977,24,0.3201
142,53.1742,23,0.3227
143,53.917,23,0.3259
144,54.8218,23,0.3289
145,55.6907,22,0.3326
146,56.524,22,0.3361
147,57.5333,22,0.3394
148,58.5053,22,0.3434
149,59.44,22,0.3472
150,60.3379,22,0.3508
151,61.1994,22,0.3542
152,62.025,22,0.3575
153,62.8155,23,0.3606
154,63.5716,23,0.3635
155,64.0381,24,0.3663
156,64.4804,25,0.368
157,64.6376,25,0.3696
158,64.5222,26,0.3701
159,64.4145,27,0.3697
160,64.0521,28,0.3693
161,63.4566,28,0.368
162,62.6521,29,0.3658
163,61.9149,29,0.3629
164,60.9931,30,0.3601
165,60.1522,30,0.3567
166,59.15,30,0.3535
167,58.2392,30,0.3497
168,57.4101,30,0.3462
169,56.6542,30,0.3429
170,55.9639,30,0.34
171,55.3328,30,0.3372
172,54.7549,30,0.3347
173,54.2253,30,0.3323
174,53.7393,29,0.3302
175,53.2929,28,0.3282
176,53.0739,28,0.3264
177,53.0611,27,0.3255
178,53.0491,27,0.3254
179,53.2278,26,0.3254
180,53.3955,26,0.3261
181,53.7446,25,0.3268
182,54.074,25,0.3282
183,54.5805,24,0.3296
184,55.0609,24,0.3316
185,55.718,24,0.3336
186,56.3442,24,0.3362
187,56.9401,24,0.3387
188,57.507,24,0.3411
189,58.0456,24,0.3433
190,58.5569,24,0.3454
191,59.0421,24,0.3474
192,59.5022,24,0.3493
193,59.938,24,0.351
194,60.3507,24,0.3527
195,60.7413,24,0.3543
196,61.1107,24,0.3558
197,61.4599,24,0.3571
198,61.7899,25,0.3585
199,62.1016,25,0.3597
200,62.1493,26,0.3608
201,62.194,26,0.361
202,61.9888,27,0.3612
