step,sheep,wolves,mean_theta
0,25,10,0.5
1,26.4275,9,0.39
2,28.0819,8,0.34
3,29.9633,8,0.3333
4,32.0368,7,0.35
5,34.1833,7,0.375
6,36.436,7,0.4429
7,38.5766,7,0.5357
8,40.8005,7,0.55
9,43.3097,7,0.5
10,45.8542,7,0.5357
11,48.3968,7,0.5786
12,51.4264,7,0.4857
13,54.5609,8,0.5071
14,57.6763,8,0.5571
15,60.9062,9,0.5
16,63.9819,10,0.5625
17,67.4945,11,0.4556
18,70.1977,13,0.545
19,72.2138,15,0.5891
20,73.1995,17,0.6038
21,73.5948,20,0.5733
22,73.466,23,0.5441
23,71.4383,27,0.58
24,68.0521,30,0.5826
25,64.0779,33,0.5333
26,60.2864,35,0.4823
27,56.4341,35,0.4515
28,53.5419,35,0.3929
29,51.1807,35,0.3743
30,48.8673,35,0.3771
31,47.0079,35,0.3586
32,44.7797,34,0.3829
33,42.9281,33,0.3671
34,41.0822,32,0.3824
35,39.745,30,0.3652
36,38.6699,29,0.3609
37,37.8791,27,0.365
38,37.7503,26,0.3241
39,37.6012,24,0.35
40,37.7835,23,0.3327
41,37.8213,22,0.375
42,37.9631,22,0.3804
43,38.1681,21,0.3909
44,38.3532,20,0.3932
45,38.8557,19,0.3762
46,39.4929,18,0.38
47,40.3578,18,0.3737
48,41.0197,18,0.4222
49,41.7375,17,0.4167
50,42.7434,17,0.3833
51,43.6324,16,0.4235
52,44.924,16,0.3765
53,46.3278,16,0.3906
54,47.7756,16,0.3906
55,48.9533,16,0.4281
56,49.8907,16,0.4594
57,51.0382,16,0.4375
58,52.2682,16,0.4313
59,53.4704,16,0.4375
60,54.5532,17,0.4531
61,55.3878,18,0.4813
62,56.3571,18,0.4412
63,57.0334,19,0.4444
64,57.8433,20,0.4333
65,58.3465,21,0.4368
66,58.7579,21,0.4225
67,59.4953,22,0.3786
68,59.882,22,0.4048
69,60.0407,23,0.4023
70,60.1337,24,0.4068
71,59.7639,24,0.4196
72,59.6067,25,0.3887
73,59.1418,26,0.4083
74,58.4203,27,0.408
75,57.7204,27,0.3915
76,56.9051,27,0.3843
77,56.2265,27,0.3769
78,55.6952,28,0.3685
79,55.1076,28,0.3722
80,54.0412,28,0.3875
81,53.1442,28,0.3786
82,52.3789,28,0.3714
83,51.9127,28,0.3536
84,51.4507,28,0.3536
85,50.4268,28,0.3893
86,50.0335,28,0.35
87,48.9002,27,0.3982
88,48.4919,27,0.3518
89,47.7936,26,0.3852
90,47.5786,26,0.3519
91,47.3121,25,0.3692
92,47.1773,25,0.3596
93,46.6017,24,0.408
94,46.5714,24,0.366
95,46.2594,24,0.4042
96,45.5933,24,0.4333
97,45.3881,24,0.3958
98,44.9342,23,0.4167
99,44.5837,23,0.4083
100,44.5057,23,0.4022
101,44.4523,22,0.4
102,44.619,22,0.3804
103,44.6636,21,0.4091
104,44.9048,21,0.3909
105,45.2461,21,0.4
106,45.4406,21,0.4143
107,45.661,20,0.4119
108,46.2592,20,0.3762
109,46.8143,20,0.4
110,47.788,19,0.36
111,48.3615,19,0.4
112,48.9684,19,0.4184
113,49.8254,19,0.3947
114,51.0536,19,0.3605
115,51.7785,19,0.4105
116,52.3714,19,0.4237
117,53.1151,19,0.4105
118,53.5479,20,0.4395
119,54.3083,20,0.4105
120,54.5239,20,0.4365
121,55.0283,21,0.4125
122,55.2952,21,0.4325
123,55.685,21,0.4024
124,56.4757,22,0.3714
125,56.8118,22,0.4071
126,57.3998,23,0.3705
127,57.4887,23,0.4068
128,57.6411,24,0.3848
129,57.4451,24,0.4087
130,56.9022,25,0.4146
131,56.8027,25,0.3854
132,56.4221,26,0.388
133,55.6406,26,0.414
134,55.4362,26,0.3625
135,55.6593,26,0.3356
136,55.3476,26,0.3692
137,55.7074,26,0.3269
138,55.0584,26,0.3904
139,54.962,26,0.3558
140,54.2612,26,0.3942
141,53.8678,26,0.375
142,53.181,26,0.3942
143,53.088,26,0.3558
144,52.7031,26,0.375
145,52.5819,26,0.3577
