step,sheep,wolves,mean_theta
0,25,9,0.5
1,26.9907,8,0.1852
2,29.1633,8,0.197
3,31.5419,7,0.2096
4,34.0775,6,0.2228
5,36.8646,6,0.2365
6,39.9404,5,0.251
7,43.2322,5,0.2664
8,46.8846,5,0.2821
9,50.8024,5,0.2988
10,54.9999,4,0.3159
11,59.4916,4,0.3333
12,64.5219,4,0.351
13,69.9245,4,0.3697
14,75.7213,4,0.3886
15,81.935,5,0.4077
16,88.5895,5,0.4269
17,95.2749,6,0.4461
18,102.3703,8,0.4641
19,109.3505,10,0.482
20,110,12,0.4985
21,110,15,0.5
22,110,19,0.5
23,110,24,0.5
24,109.505,31,0.5
25,106.0334,38,0.4989
26,98.89,46,0.4908
27,89.2102,53,0.4734
28,77.9165,57,0.4478
29,66.8733,60,0.4146
30,57.7076,60,0.3781
31,50.3727,59,0.3441
32,44.9675,56,0.3141
33,40.9958,52,0.2902
34,38.239,48,0.2715
35,36.4207,44,0.258
36,35.2795,40,0.2487
37,34.6609,37,0.2428
38,34.4729,34,0.2396
39,34.5723,31,0.2386
40,34.9375,28,0.2391
41,35.5594,25,0.2411
42,36.4398,23,0.2443
43,37.5902,22,0.2488
44,38.927,20,0.2547
45,40.3573,19,0.2614
46,42.01,17,0.2684
47,43.7845,16,0.2764
48,45.8318,16,0.2847
49,48.0425,15,0.2941
50,50.2764,15,0.304
51,52.7019,14,0.3137
52,55.1553,14,0.3239
53,57.8342,14,0.334
54,60.5486,14,0.3446
55,63.293,14,0.355
56,66.0623,14,0.3652
57,68.8512,15,0.3752
58,71.6545,16,0.385
59,74.1563,17,0.3945
60,76.3163,18,0.4027
61,78.1024,20,0.4096
62,79.4917,22,0.4152
63,80.1046,24,0.4195
64,79.9466,27,0.4214
65,79.058,29,0.4209
66,77.1451,32,0.4182
67,74.7152,34,0.4122
68,71.5487,36,0.4045
69,68.1577,38,0.3941
70,64.6478,39,0.3826
71,61.1098,40,0.3702
72,57.858,40,0.3571
73,54.869,40,0.3447
74,52.3212,39,0.3328
75,50.1328,38,0.3223
76,48.4129,37,0.3131
77,47.0696,35,0.3056
78,46.0356,33,0.2997
79,45.4101,32,0.295
80,45.1346,30,0.2922
81,45.0258,28,0.2909
82,45.2129,27,0.2904
83,45.6777,26,0.2913
84,46.2649,24,0.2934
85,46.9739,23,0.2961
86,47.9603,22,0.2992
87,49.0722,22,0.3036
88,50.316,21,0.3085
89,51.5259,20,0.3139
90,52.8817,20,0.319
91,54.3927,20,0.3247
92,55.8726,19,0.3309
93,57.3195,19,0.3368
94,58.9474,19,0.3426
95,60.5436,19,0.3489
96,62.1059,19,0.355
97,63.6325,19,0.3609
98,65.1219,20,0.3665
99,66.5728,21,0.3719
100,67.7081,22,0.377
101,68.5197,23,0.381
102,69.0072,24,0.3838
103,69.1776,25,0.3855
104,69.0443,26,0.3861
105,68.6268,28,0.3856
106,67.9488,29,0.3842
107,66.7524,30,0.3818
108,65.3857,31,0.3777
109,63.88,32,0.3728
110,62.2653,32,0.3674
111,60.5698,33,0.3615
112,59.0558,33,0.3551
113,57.4728,33,0.3493
114,56.0605,33,0.3432
115,54.7965,33,0.3376
116,53.6622,32,0.3325
117,52.6414,32,0.3279
118,51.9081,31,0.3237
119,51.241,30,0.3206
120,50.8122,29,0.3178
121,50.5952,28,0.316
122,50.5699,27,0.315
123,50.7215,27,0.3149
124,51.0396,26,0.3156
125,51.3391,25,0.3169
126,51.8008,25,0.3182
127,52.4203,24,0.3202
128,53.0097,23,0.3227
129,53.7598,23,0.3252
130,54.6707,23,0.3283
131,55.5456,22,0.332
132,56.3849,22,0.3355
133,57.3993,22,0.3389
134,58.3763,22,0.3429
135,59.3161,22,0.3467
136,60.2189,22,0.3503
137,61.0853,22,0.3538
138,61.9157,22,0.357
139,62.7109,23,0.3602
140,63.4716,23,0.3631
141,63.9432,24,0.3659
142,64.3904,25,0.3676
143,64.5529,25,0.3692
144,64.4431,26,0.3698
145,64.3406,27,0.3694
146,63.9836,28,0.3691
147,63.3934,28,0.3678
148,62.5943,29,0.3656
149,61.8618,29,0.3627
150,60.9447,30,0.36
151,60.108,30,0.3565
152,59.1098,30,0.3534
153,58.2027,30,0.3495
154,57.3769,30,0.346
155,56.6238,30,0.3428
156,55.9362,30,0.3398
157,55.3074,30,0.3371
158,54.7317,30,0.3346
159,54.204,29,0.3322
160,53.7197,29,0.3301
161,53.4688,28,0.3281
162,53.2367,28,0.3271
163,53.2128,27,0.3261
164,53.1905,27,0.326
165,53.3605,26,0.3259
166,53.5199,26,0.3266
167,53.862,25,0.3273
168,54.1847,25,0.3287
169,54.6855,24,0.33
170,55.1604,24,0.3321
171,55.8129,24,0.334
172,56.4345,24,0.3366
173,57.0261,24,0.3391
174,57.5886,24,0.3414
175,58.1231,24,0.3436
176,58.6306,24,0.3457
177,59.112,24,0.3477
178,59.5683,24,0.3495
179,60.0007,24,0.3513
180,60.4101,24,0.3529
181,60.7974,24,0.3545
182,61.1638,24,0.356
183,61.5101,25,0.3573
184,61.8373,25,0.3586
185,61.9015,25,0.3599
186,61.9617,26,0.3601
187,62.0182,26,0.3603
188,61.8252,27,0.3605
189,61.6454,27,0.3598
190,61.2345,28,0.3591
191,60.8543,28,0.3576
192,60.2639,28,0.3562
193,59.7206,28,0.3539
194,59.2203,29,0.3519
195,58.7591,29,0.35
196,58.1086,29,0.3482
197,57.512,29,0.3457
198,56.9644,29,0.3433
199,56.4611,29,0.3412
200,55.9981,29,0.3392
201,55.5718,29,0.3373
202,55.179,28,0.3356
203,54.8168,28,0.3341
204,54.6832,28,0.3326
205,54.5589,27,0.3321
206,54.4435,27,0.3315
207,54.5344,26,0.3311
208,54.6195,26,0.3314
209,54.8984,26,0.3318
210,55.1611,25,0.3329
211,55.4082,25,0.334
212,55.8449,25,0.335
213,56.2581,25,0.3367
214,56.6489,25,0.3384
215,57.0182,25,0.3399
216,57.367,24,0.3414
217,57.6963,24,0.3428
218,58.2254,24,0.3441
219,58.7276,24,0.3461
220,59.204,24,0.3481
221,59.6555,24,0.3499
222,60.0833,24,0.3516
223,60.4882,24,0.3533
224,60.8714,25,0.3548
225,61.2337,25,0.3562
226,61.3353,25,0.3576
227,61.4306,26,0.358
228,61.5201,26,0.3583
229,61.3613,27,0.3587
230,61.2133,27,0.3581
231,60.8347,27,0.3575
232,60.4841,28,0.3561
233,60.1593,28,0.3548
234,59.6244,28,0.3535
235,59.1316,28,0.3515
236,58.6773,28,0.3496
237,58.2582,28,0.3479
238,57.8712,28,0.3462
239,57.5136,28,0.3447
240,57.183,28,0.3433
241,56.8772,28,0.342
242,56.5941,28,0.3408
243,56.332,28,0.3397
244,56.0892,28,0.3387
245,55.8641,28,0.3377
246,55.6553,28,0.3368
247,55.4617,28,0.336
248,55.282,27,0.3352
249,55.1152,27,0.3345
250,55.1627,27,0.3338
251,55.2071,26,0.334
252,55.2486,26,0.3342
253,55.4906,26,0.3343
254,55.7182,25,0.3353
255,55.9321,25,0.3362
256,56.3406,25,0.3371
257,56.7269,25,0.3387
258,57.0919,25,0.3402
259,57.4366,25,0.3417
260,57.762,25,0.343
261,58.069,25,0.3443
262,58.3585,25,0.3455
263,58.6314,25,0.3466
264,58.8885,25,0.3477
265,59.1307,25,0.3487
266,59.3586,25,0.3496
267,59.5732,25,0.3505
268,59.7751,25,0.3513
269,59.965,25,0.3521
270,60.1436,25,0.3528
271,60.3114,25,0.3535
272,60.4692,26,0.3541
273,60.6174,26,0.3547
274,60.5198,26,0.3553
275,60.4286,27,0.3549
276,60.3436,27,0.3546
277,60.0292,27,0.3542
278,59.7376,27,0.3531
279,59.4672,27,0.3519
280,59.2163,28,0.3509
281,58.9834,28,0.3499
282,58.5406,28,0.349
283,58.132,28,0.3473
284,57.7546,28,0.3458
285,57.4058,28,0.3443
286,57.0833,28,0.3429
287,56.785,28,0.3416
288,56.5087,28,0.3405
289,56.2529,28,0.3394
290,56.0158,28,0.3384
291,55.7961,28,0.3374
292,55.5923,27,0.3365
293,55.4032,27,0.3357
294,55.4319,27,0.335
295,55.4586,26,0.3351
296,55.4836,26,0.3352
297,55.7116,26,0.3353
