step,sheep,wolves,mean_theta
0,19,10,0.5
1,20.0431,9,0.41
2,21.0773,8,0.44
3,22.0258,8,0.5556
4,23.3319,7,0.4625
5,24.5102,7,0.5625
6,26.058,6,0.4786
7,27.5029,6,0.5786
8,29.2397,6,0.5583
9,31.038,6,0.5833
10,32.8615,6,0.625
11,34.7559,6,0.6417
12,36.7787,6,0.6333
13,38.7574,6,0.7
14,41.1197,6,0.5917
15,43.3093,6,0.7083
16,45.8537,7,0.625
17,48.1693,8,0.75
18,50.7344,8,0.6071
19,52.7384,9,0.6875
20,54.9956,10,0.65
21,56.833,11,0.6726
22,59.1495,12,0.5386
23,60.9329,13,0.5773
24,62.9467,15,0.5072
25,64.0923,17,0.572
26,63.8682,20,0.6273
27,63.0348,22,0.6045
28,61.0296,25,0.5991
29,57.7263,28,0.6369
30,53.969,30,0.6003
31,50.1714,32,0.5531
32,46.053,33,0.5518
33,42.0682,34,0.5299
34,37.8799,34,0.5498
35,33.7407,34,0.5596
36,30.3507,33,0.536
37,27.4351,32,0.5242
38,25.1617,30,0.5038
39,23.3594,28,0.4876
40,22.1487,26,0.4601
41,21.2335,24,0.4588
42,20.4988,22,0.4706
43,19.7909,21,0.5096
44,19.4666,19,0.4809
45,19.379,17,0.4524
46,19.4516,16,0.4605
47,19.8134,14,0.4353
48,20.3345,13,0.4188
49,20.8693,12,0.4786
50,21.3034,12,0.5538
51,21.8871,11,0.55
52,22.4868,10,0.55
53,23.2019,10,0.5636
54,24.1056,9,0.555
55,24.8324,9,0.635
56,25.8133,9,0.6111
57,26.8755,9,0.5944
58,27.8336,9,0.65
59,28.7493,9,0.6778
60,29.6794,9,0.6833
61,30.6558,9,0.6778
62,31.6138,9,0.6944
63,32.8626,9,0.6111
64,33.8534,9,0.7056
65,34.9113,9,0.6944
66,36.1751,9,0.6444
67,37.4448,9,0.6556
68,38.7797,9,0.65
69,40.0983,10,0.6667
70,41.4395,10,0.6722
71,42.7801,11,0.615
72,44.0229,11,0.645
73,45.1807,12,0.6091
74,46.2695,13,0.6273
75,47.1047,14,0.6208
76,47.6619,14,0.6166
77,48.2687,15,0.5667
78,48.3788,16,0.6345
79,48.3262,18,0.6126
80,47.8721,19,0.6216
81,47.2732,20,0.5682
82,46.4276,21,0.5641
83,45.3455,21,0.5605
84,44.1264,22,0.5493
85,42.9401,23,0.5493
86,41.5022,23,0.5516
87,39.9299,23,0.545
88,38.1778,24,0.5687
89,36.5821,24,0.5605
90,34.9124,24,0.5517
91,32.9925,24,0.5871
92,30.9603,24,0.6121
93,29.1895,24,0.5954
94,27.52,24,0.5954
95,25.8295,23,0.6115
96,24.1151,22,0.6302
97,22.7399,21,0.6207
98,21.7996,20,0.5841
99,21.1979,18,0.5524
100,20.7877,17,0.5425
101,20.8428,16,0.4917
102,21.0929,15,0.4706
103,21.3112,14,0.5094
104,21.567,13,0.5333
105,21.8851,12,0.5536
106,22.3644,12,0.5462
107,22.7681,11,0.6208
108,23.154,10,0.6292
109,23.8775,10,0.5682
110,24.7813,9,0.565
111,25.7465,9,0.555
112,26.9901,9,0.5222
113,28.0859,9,0.6
