step,sheep,wolves,mean_theta
0,15,10,0.5
1,15.4935,9,0.61
2,16.0714,8,0.57
3,16.7769,7,0.5667
4,17.698,7,0.5125
5,18.7962,6,0.4929
6,19.8384,6,0.5786
7,21.1348,6,0.525
8,22.3765,5,0.625
9,23.8142,5,0.5417
10,25.436,5,0.58
11,27.0842,5,0.64
12,28.8691,5,0.62
13,30.7239,5,0.65
14,32.6641,5,0.67
15,34.7448,5,0.66
16,36.9007,5,0.69
17,39.2513,5,0.66
18,41.6868,5,0.69
19,44.3423,5,0.66
20,47.0937,5,0.69
21,50.0677,6,0.67
22,53.1744,7,0.69
23,56.2692,8,0.6333
24,58.9935,9,0.6699
25,61.7848,9,0.5987
26,64.7011,11,0.5333
27,67.4347,12,0.5833
28,69.4308,14,0.5818
29,71.5241,16,0.5292
30,71.8686,19,0.6181
31,71.3512,22,0.6091
32,70.3227,24,0.5474
33,68.784,27,0.5036
34,66.1489,31,0.5239
35,61.7849,34,0.5588
36,56.8946,37,0.5254
37,50.5463,39,0.5657
38,44.2971,40,0.5495
39,38.9722,40,0.5133
40,34.5957,39,0.4825
41,30.7867,38,0.4775
42,27.6341,35,0.4718
43,25.23,33,0.4474
44,23.812,30,0.4057
45,22.6571,28,0.4091
46,22.144,25,0.3717
47,21.545,24,0.4125
48,20.974,22,0.46
49,20.7874,20,0.4125
50,20.8767,18,0.3955
51,21.1043,16,0.405
52,21.4968,15,0.4111
53,21.8139,14,0.4844
54,22.2317,13,0.49
55,22.9142,12,0.45
56,23.8193,11,0.4231
57,24.8911,10,0.4167
58,25.9839,10,0.4636
59,27.439,9,0.4
60,28.7039,9,0.49
61,29.9956,9,0.5556
62,31.6093,8,0.4667
63,33.0839,8,0.5389
64,34.6455,8,0.6
65,36.2236,8,0.6188
66,37.7341,8,0.6625
67,39.3491,8,0.65
68,40.8818,9,0.6937
69,42.5416,9,0.675
70,43.9646,10,0.6722
71,45.3627,11,0.6889
72,46.7802,11,0.625
73,48.2444,12,0.5678
74,49.4625,13,0.6178
75,50.7119,13,0.5662
76,51.9877,14,0.5234
77,52.9494,15,0.5699
78,53.8375,16,0.5404
79,54.1779,18,0.5677
80,53.8951,19,0.5978
81,53.1583,21,0.5741
82,52.4404,22,0.5431
83,51.2975,23,0.5273
84,50.328,24,0.4913
85,48.8584,24,0.5107
86,47.7624,25,0.4638
87,46.0621,25,0.5136
88,44.5355,26,0.4842
